dataset,split,sequence,frame_gap,left_index,right_index,segment_length,middle_frame_count,dataset_item,dataset_item_relative,anchor_mib,gaussians_per_anchor
DAVIS,val,camel,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/camel/gap16/pair_000032_000048.pt,DAVIS/val/camel/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,camel,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/camel/gap16/pair_000048_000064.pt,DAVIS/val/camel/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,val,camel,16,64,80,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/camel/gap16/pair_000064_000080.pt,DAVIS/val/camel/gap16/pair_000064_000080.pt,1.828125,36864
DAVIS,val,car-roundabout,16,64,74,10,9,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/car-roundabout/gap16/pair_000064_000074.pt,DAVIS/val/car-roundabout/gap16/pair_000064_000074.pt,1.828125,36864
DAVIS,val,car-roundabout,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/car-roundabout/gap16/pair_000000_000016.pt,DAVIS/val/car-roundabout/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,car-roundabout,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/car-roundabout/gap16/pair_000016_000032.pt,DAVIS/val/car-roundabout/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,car-roundabout,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/car-roundabout/gap16/pair_000032_000048.pt,DAVIS/val/car-roundabout/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,car-roundabout,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/car-roundabout/gap16/pair_000048_000064.pt,DAVIS/val/car-roundabout/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,val,car-shadow,16,32,39,7,6,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/car-shadow/gap16/pair_000032_000039.pt,DAVIS/val/car-shadow/gap16/pair_000032_000039.pt,1.828125,36864
DAVIS,val,car-shadow,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/car-shadow/gap16/pair_000000_000016.pt,DAVIS/val/car-shadow/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,car-shadow,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/car-shadow/gap16/pair_000016_000032.pt,DAVIS/val/car-shadow/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,cows,16,96,103,7,6,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/cows/gap16/pair_000096_000103.pt,DAVIS/val/cows/gap16/pair_000096_000103.pt,1.828125,36864
DAVIS,val,cows,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/cows/gap16/pair_000000_000016.pt,DAVIS/val/cows/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,cows,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/cows/gap16/pair_000016_000032.pt,DAVIS/val/cows/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,cows,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/cows/gap16/pair_000032_000048.pt,DAVIS/val/cows/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,cows,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/cows/gap16/pair_000048_000064.pt,DAVIS/val/cows/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,val,cows,16,64,80,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/cows/gap16/pair_000064_000080.pt,DAVIS/val/cows/gap16/pair_000064_000080.pt,1.828125,36864
DAVIS,val,cows,16,80,96,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/cows/gap16/pair_000080_000096.pt,DAVIS/val/cows/gap16/pair_000080_000096.pt,1.828125,36864
DAVIS,val,dance-twirl,16,80,89,9,8,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/dance-twirl/gap16/pair_000080_000089.pt,DAVIS/val/dance-twirl/gap16/pair_000080_000089.pt,1.828125,36864
DAVIS,val,dance-twirl,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/dance-twirl/gap16/pair_000000_000016.pt,DAVIS/val/dance-twirl/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,dance-twirl,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/dance-twirl/gap16/pair_000016_000032.pt,DAVIS/val/dance-twirl/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,dance-twirl,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/dance-twirl/gap16/pair_000032_000048.pt,DAVIS/val/dance-twirl/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,dance-twirl,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/dance-twirl/gap16/pair_000048_000064.pt,DAVIS/val/dance-twirl/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,val,dance-twirl,16,64,80,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/dance-twirl/gap16/pair_000064_000080.pt,DAVIS/val/dance-twirl/gap16/pair_000064_000080.pt,1.828125,36864
DAVIS,val,dog,16,48,59,11,10,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/dog/gap16/pair_000048_000059.pt,DAVIS/val/dog/gap16/pair_000048_000059.pt,1.828125,36864
DAVIS,val,dog,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/dog/gap16/pair_000000_000016.pt,DAVIS/val/dog/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,dog,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/dog/gap16/pair_000016_000032.pt,DAVIS/val/dog/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,dog,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/dog/gap16/pair_000032_000048.pt,DAVIS/val/dog/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,dogs-jump,16,64,65,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/dogs-jump/gap16/pair_000064_000065.pt,DAVIS/val/dogs-jump/gap16/pair_000064_000065.pt,1.828125,36864
DAVIS,val,dogs-jump,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/dogs-jump/gap16/pair_000000_000016.pt,DAVIS/val/dogs-jump/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,dogs-jump,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/dogs-jump/gap16/pair_000016_000032.pt,DAVIS/val/dogs-jump/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,dogs-jump,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/dogs-jump/gap16/pair_000032_000048.pt,DAVIS/val/dogs-jump/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,dogs-jump,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/dogs-jump/gap16/pair_000048_000064.pt,DAVIS/val/dogs-jump/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,val,drift-chicane,16,48,51,3,2,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/drift-chicane/gap16/pair_000048_000051.pt,DAVIS/val/drift-chicane/gap16/pair_000048_000051.pt,1.828125,36864
DAVIS,val,drift-chicane,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/drift-chicane/gap16/pair_000000_000016.pt,DAVIS/val/drift-chicane/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,drift-chicane,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/drift-chicane/gap16/pair_000016_000032.pt,DAVIS/val/drift-chicane/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,drift-chicane,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/drift-chicane/gap16/pair_000032_000048.pt,DAVIS/val/drift-chicane/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,drift-straight,16,48,49,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/drift-straight/gap16/pair_000048_000049.pt,DAVIS/val/drift-straight/gap16/pair_000048_000049.pt,1.828125,36864
DAVIS,val,drift-straight,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/drift-straight/gap16/pair_000000_000016.pt,DAVIS/val/drift-straight/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,drift-straight,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/drift-straight/gap16/pair_000016_000032.pt,DAVIS/val/drift-straight/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,drift-straight,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/drift-straight/gap16/pair_000032_000048.pt,DAVIS/val/drift-straight/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,goat,16,80,89,9,8,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/goat/gap16/pair_000080_000089.pt,DAVIS/val/goat/gap16/pair_000080_000089.pt,1.828125,36864
DAVIS,val,goat,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/goat/gap16/pair_000000_000016.pt,DAVIS/val/goat/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,goat,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/goat/gap16/pair_000016_000032.pt,DAVIS/val/goat/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,goat,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/goat/gap16/pair_000032_000048.pt,DAVIS/val/goat/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,goat,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/goat/gap16/pair_000048_000064.pt,DAVIS/val/goat/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,val,goat,16,64,80,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/goat/gap16/pair_000064_000080.pt,DAVIS/val/goat/gap16/pair_000064_000080.pt,1.828125,36864
DAVIS,val,gold-fish,16,64,77,13,12,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/gold-fish/gap16/pair_000064_000077.pt,DAVIS/val/gold-fish/gap16/pair_000064_000077.pt,1.828125,36864
DAVIS,val,gold-fish,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/gold-fish/gap16/pair_000000_000016.pt,DAVIS/val/gold-fish/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,gold-fish,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/gold-fish/gap16/pair_000016_000032.pt,DAVIS/val/gold-fish/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,gold-fish,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/gold-fish/gap16/pair_000032_000048.pt,DAVIS/val/gold-fish/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,gold-fish,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/gold-fish/gap16/pair_000048_000064.pt,DAVIS/val/gold-fish/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,val,horsejump-high,16,48,49,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/horsejump-high/gap16/pair_000048_000049.pt,DAVIS/val/horsejump-high/gap16/pair_000048_000049.pt,1.828125,36864
DAVIS,val,horsejump-high,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/horsejump-high/gap16/pair_000000_000016.pt,DAVIS/val/horsejump-high/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,horsejump-high,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/horsejump-high/gap16/pair_000016_000032.pt,DAVIS/val/horsejump-high/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,horsejump-high,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/horsejump-high/gap16/pair_000032_000048.pt,DAVIS/val/horsejump-high/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,india,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/india/gap16/pair_000000_000016.pt,DAVIS/val/india/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,india,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/india/gap16/pair_000016_000032.pt,DAVIS/val/india/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,india,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/india/gap16/pair_000032_000048.pt,DAVIS/val/india/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,india,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/india/gap16/pair_000048_000064.pt,DAVIS/val/india/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,val,india,16,64,80,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/india/gap16/pair_000064_000080.pt,DAVIS/val/india/gap16/pair_000064_000080.pt,1.828125,36864
DAVIS,val,judo,16,32,33,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/judo/gap16/pair_000032_000033.pt,DAVIS/val/judo/gap16/pair_000032_000033.pt,1.828125,36864
DAVIS,val,judo,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/judo/gap16/pair_000000_000016.pt,DAVIS/val/judo/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,judo,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/judo/gap16/pair_000016_000032.pt,DAVIS/val/judo/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,kite-surf,16,48,49,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/kite-surf/gap16/pair_000048_000049.pt,DAVIS/val/kite-surf/gap16/pair_000048_000049.pt,1.828125,36864
DAVIS,val,kite-surf,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/kite-surf/gap16/pair_000000_000016.pt,DAVIS/val/kite-surf/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,kite-surf,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/kite-surf/gap16/pair_000016_000032.pt,DAVIS/val/kite-surf/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,kite-surf,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/kite-surf/gap16/pair_000032_000048.pt,DAVIS/val/kite-surf/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,lab-coat,16,32,46,14,13,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/lab-coat/gap16/pair_000032_000046.pt,DAVIS/val/lab-coat/gap16/pair_000032_000046.pt,1.828125,36864
DAVIS,val,lab-coat,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/lab-coat/gap16/pair_000000_000016.pt,DAVIS/val/lab-coat/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,lab-coat,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/lab-coat/gap16/pair_000016_000032.pt,DAVIS/val/lab-coat/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,libby,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/libby/gap16/pair_000000_000016.pt,DAVIS/val/libby/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,libby,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/libby/gap16/pair_000016_000032.pt,DAVIS/val/libby/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,libby,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/libby/gap16/pair_000032_000048.pt,DAVIS/val/libby/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,loading,16,48,49,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/loading/gap16/pair_000048_000049.pt,DAVIS/val/loading/gap16/pair_000048_000049.pt,1.828125,36864
DAVIS,val,loading,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/loading/gap16/pair_000000_000016.pt,DAVIS/val/loading/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,loading,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/loading/gap16/pair_000016_000032.pt,DAVIS/val/loading/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,loading,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/loading/gap16/pair_000032_000048.pt,DAVIS/val/loading/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,mbike-trick,16,64,78,14,13,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/mbike-trick/gap16/pair_000064_000078.pt,DAVIS/val/mbike-trick/gap16/pair_000064_000078.pt,1.828125,36864
DAVIS,val,mbike-trick,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/mbike-trick/gap16/pair_000000_000016.pt,DAVIS/val/mbike-trick/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,mbike-trick,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/mbike-trick/gap16/pair_000016_000032.pt,DAVIS/val/mbike-trick/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,mbike-trick,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/mbike-trick/gap16/pair_000032_000048.pt,DAVIS/val/mbike-trick/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,mbike-trick,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/mbike-trick/gap16/pair_000048_000064.pt,DAVIS/val/mbike-trick/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,val,motocross-jump,16,32,39,7,6,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/motocross-jump/gap16/pair_000032_000039.pt,DAVIS/val/motocross-jump/gap16/pair_000032_000039.pt,1.828125,36864
DAVIS,val,motocross-jump,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/motocross-jump/gap16/pair_000000_000016.pt,DAVIS/val/motocross-jump/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,motocross-jump,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/motocross-jump/gap16/pair_000016_000032.pt,DAVIS/val/motocross-jump/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,paragliding-launch,16,64,79,15,14,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/paragliding-launch/gap16/pair_000064_000079.pt,DAVIS/val/paragliding-launch/gap16/pair_000064_000079.pt,1.828125,36864
DAVIS,val,paragliding-launch,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/paragliding-launch/gap16/pair_000000_000016.pt,DAVIS/val/paragliding-launch/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,paragliding-launch,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/paragliding-launch/gap16/pair_000016_000032.pt,DAVIS/val/paragliding-launch/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,paragliding-launch,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/paragliding-launch/gap16/pair_000032_000048.pt,DAVIS/val/paragliding-launch/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,paragliding-launch,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/paragliding-launch/gap16/pair_000048_000064.pt,DAVIS/val/paragliding-launch/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,val,parkour,16,96,99,3,2,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/parkour/gap16/pair_000096_000099.pt,DAVIS/val/parkour/gap16/pair_000096_000099.pt,1.828125,36864
DAVIS,val,parkour,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/parkour/gap16/pair_000000_000016.pt,DAVIS/val/parkour/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,parkour,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/parkour/gap16/pair_000016_000032.pt,DAVIS/val/parkour/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,parkour,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/parkour/gap16/pair_000032_000048.pt,DAVIS/val/parkour/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,parkour,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/parkour/gap16/pair_000048_000064.pt,DAVIS/val/parkour/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,val,parkour,16,64,80,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/parkour/gap16/pair_000064_000080.pt,DAVIS/val/parkour/gap16/pair_000064_000080.pt,1.828125,36864
DAVIS,val,parkour,16,80,96,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/parkour/gap16/pair_000080_000096.pt,DAVIS/val/parkour/gap16/pair_000080_000096.pt,1.828125,36864
DAVIS,val,pigs,16,64,78,14,13,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/pigs/gap16/pair_000064_000078.pt,DAVIS/val/pigs/gap16/pair_000064_000078.pt,1.828125,36864
DAVIS,val,pigs,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/pigs/gap16/pair_000000_000016.pt,DAVIS/val/pigs/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,pigs,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/pigs/gap16/pair_000016_000032.pt,DAVIS/val/pigs/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,pigs,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/pigs/gap16/pair_000032_000048.pt,DAVIS/val/pigs/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,pigs,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/pigs/gap16/pair_000048_000064.pt,DAVIS/val/pigs/gap16/pair_000048_000064.pt,1.828125,36864
