measurement_scope,measurement_key,schedule,sequence,frame_index,left_index,right_index,segment_length
quality_residual,residual::paragliding-launch:00071:00070:00072,uniform_gap2,paragliding-launch,71,70,72,2
quality_residual,residual::paragliding-launch:00072:00064:00079,uniform_gap16,paragliding-launch,72,64,79,15
quality_residual,residual::paragliding-launch:00073:00064:00079,uniform_gap16,paragliding-launch,73,64,79,15
quality_residual,residual::paragliding-launch:00073:00072:00074,uniform_gap2,paragliding-launch,73,72,74,2
quality_residual,residual::paragliding-launch:00073:00072:00078,uniform_gap6,paragliding-launch,73,72,78,6
quality_residual,residual::paragliding-launch:00074:00064:00079,uniform_gap16,paragliding-launch,74,64,79,15
quality_residual,residual::paragliding-launch:00074:00072:00078,uniform_gap6,paragliding-launch,74,72,78,6
quality_residual,residual::paragliding-launch:00075:00064:00079,uniform_gap16,paragliding-launch,75,64,79,15
quality_residual,residual::paragliding-launch:00075:00072:00078,uniform_gap6,paragliding-launch,75,72,78,6
quality_residual,residual::paragliding-launch:00075:00074:00076,uniform_gap2,paragliding-launch,75,74,76,2
quality_residual,residual::paragliding-launch:00076:00064:00079,uniform_gap16,paragliding-launch,76,64,79,15
quality_residual,residual::paragliding-launch:00076:00072:00078,uniform_gap6,paragliding-launch,76,72,78,6
quality_residual,residual::paragliding-launch:00077:00064:00079,uniform_gap16,paragliding-launch,77,64,79,15
quality_residual,residual::paragliding-launch:00077:00072:00078,uniform_gap6,paragliding-launch,77,72,78,6
quality_residual,residual::paragliding-launch:00077:00076:00078,uniform_gap2,paragliding-launch,77,76,78,2
quality_residual,residual::paragliding-launch:00078:00064:00079,uniform_gap16,paragliding-launch,78,64,79,15
quality_residual,residual::parkour:00001:00000:00002,uniform_gap2,parkour,1,0,2,2
quality_residual,residual::parkour:00001:00000:00006,uniform_gap6,parkour,1,0,6,6
quality_residual,residual::parkour:00001:00000:00016,uniform_gap16,parkour,1,0,16,16
quality_residual,residual::parkour:00002:00000:00006,uniform_gap6,parkour,2,0,6,6
quality_residual,residual::parkour:00002:00000:00016,uniform_gap16,parkour,2,0,16,16
quality_residual,residual::parkour:00003:00000:00006,uniform_gap6,parkour,3,0,6,6
quality_residual,residual::parkour:00003:00000:00016,uniform_gap16,parkour,3,0,16,16
quality_residual,residual::parkour:00003:00002:00004,uniform_gap2,parkour,3,2,4,2
quality_residual,residual::parkour:00004:00000:00006,uniform_gap6,parkour,4,0,6,6
quality_residual,residual::parkour:00004:00000:00016,uniform_gap16,parkour,4,0,16,16
quality_residual,residual::parkour:00005:00000:00006,uniform_gap6,parkour,5,0,6,6
quality_residual,residual::parkour:00005:00000:00016,uniform_gap16,parkour,5,0,16,16
quality_residual,residual::parkour:00005:00004:00006,uniform_gap2,parkour,5,4,6,2
quality_residual,residual::parkour:00006:00000:00016,uniform_gap16,parkour,6,0,16,16
quality_residual,residual::parkour:00007:00000:00016,uniform_gap16,parkour,7,0,16,16
quality_residual,residual::parkour:00007:00006:00008,uniform_gap2,parkour,7,6,8,2
quality_residual,residual::parkour:00007:00006:00012,uniform_gap6,parkour,7,6,12,6
quality_residual,residual::parkour:00008:00000:00016,uniform_gap16,parkour,8,0,16,16
quality_residual,residual::parkour:00008:00006:00012,uniform_gap6,parkour,8,6,12,6
quality_residual,residual::parkour:00009:00000:00016,uniform_gap16,parkour,9,0,16,16
quality_residual,residual::parkour:00009:00006:00012,uniform_gap6,parkour,9,6,12,6
quality_residual,residual::parkour:00009:00008:00010,uniform_gap2,parkour,9,8,10,2
quality_residual,residual::parkour:00010:00000:00016,uniform_gap16,parkour,10,0,16,16
quality_residual,residual::parkour:00010:00006:00012,uniform_gap6,parkour,10,6,12,6
quality_residual,residual::parkour:00011:00000:00016,uniform_gap16,parkour,11,0,16,16
quality_residual,residual::parkour:00011:00006:00012,uniform_gap6,parkour,11,6,12,6
quality_residual,residual::parkour:00011:00010:00012,uniform_gap2,parkour,11,10,12,2
quality_residual,residual::parkour:00012:00000:00016,uniform_gap16,parkour,12,0,16,16
quality_residual,residual::parkour:00013:00000:00016,uniform_gap16,parkour,13,0,16,16
quality_residual,residual::parkour:00013:00012:00014,uniform_gap2,parkour,13,12,14,2
quality_residual,residual::parkour:00013:00012:00018,uniform_gap6,parkour,13,12,18,6
quality_residual,residual::parkour:00014:00000:00016,uniform_gap16,parkour,14,0,16,16
quality_residual,residual::parkour:00014:00012:00018,uniform_gap6,parkour,14,12,18,6
quality_residual,residual::parkour:00015:00000:00016,uniform_gap16,parkour,15,0,16,16
quality_residual,residual::parkour:00015:00012:00018,uniform_gap6,parkour,15,12,18,6
quality_residual,residual::parkour:00015:00014:00016,uniform_gap2,parkour,15,14,16,2
quality_residual,residual::parkour:00016:00012:00018,uniform_gap6,parkour,16,12,18,6
quality_residual,residual::parkour:00017:00012:00018,uniform_gap6,parkour,17,12,18,6
quality_residual,residual::parkour:00017:00016:00018,uniform_gap2,parkour,17,16,18,2
quality_residual,residual::parkour:00017:00016:00032,uniform_gap16,parkour,17,16,32,16
quality_residual,residual::parkour:00018:00016:00032,uniform_gap16,parkour,18,16,32,16
quality_residual,residual::parkour:00019:00016:00032,uniform_gap16,parkour,19,16,32,16
quality_residual,residual::parkour:00019:00018:00020,uniform_gap2,parkour,19,18,20,2
quality_residual,residual::parkour:00019:00018:00024,uniform_gap6,parkour,19,18,24,6
quality_residual,residual::parkour:00020:00016:00032,uniform_gap16,parkour,20,16,32,16
quality_residual,residual::parkour:00020:00018:00024,uniform_gap6,parkour,20,18,24,6
quality_residual,residual::parkour:00021:00016:00032,uniform_gap16,parkour,21,16,32,16
quality_residual,residual::parkour:00021:00018:00024,uniform_gap6,parkour,21,18,24,6
quality_residual,residual::parkour:00021:00020:00022,uniform_gap2,parkour,21,20,22,2
quality_residual,residual::parkour:00022:00016:00032,uniform_gap16,parkour,22,16,32,16
quality_residual,residual::parkour:00022:00018:00024,uniform_gap6,parkour,22,18,24,6
quality_residual,residual::parkour:00023:00016:00032,uniform_gap16,parkour,23,16,32,16
quality_residual,residual::parkour:00023:00018:00024,uniform_gap6,parkour,23,18,24,6
quality_residual,residual::parkour:00023:00022:00024,uniform_gap2,parkour,23,22,24,2
quality_residual,residual::parkour:00024:00016:00032,uniform_gap16,parkour,24,16,32,16
quality_residual,residual::parkour:00025:00016:00032,uniform_gap16,parkour,25,16,32,16
quality_residual,residual::parkour:00025:00024:00026,uniform_gap2,parkour,25,24,26,2
quality_residual,residual::parkour:00025:00024:00030,uniform_gap6,parkour,25,24,30,6
quality_residual,residual::parkour:00026:00016:00032,uniform_gap16,parkour,26,16,32,16
quality_residual,residual::parkour:00026:00024:00030,uniform_gap6,parkour,26,24,30,6
quality_residual,residual::parkour:00027:00016:00032,uniform_gap16,parkour,27,16,32,16
quality_residual,residual::parkour:00027:00024:00030,uniform_gap6,parkour,27,24,30,6
quality_residual,residual::parkour:00027:00026:00028,uniform_gap2,parkour,27,26,28,2
quality_residual,residual::parkour:00028:00016:00032,uniform_gap16,parkour,28,16,32,16
quality_residual,residual::parkour:00028:00024:00030,uniform_gap6,parkour,28,24,30,6
quality_residual,residual::parkour:00029:00016:00032,uniform_gap16,parkour,29,16,32,16
quality_residual,residual::parkour:00029:00024:00030,uniform_gap6,parkour,29,24,30,6
quality_residual,residual::parkour:00029:00028:00030,uniform_gap2,parkour,29,28,30,2
quality_residual,residual::parkour:00030:00016:00032,uniform_gap16,parkour,30,16,32,16
quality_residual,residual::parkour:00031:00016:00032,uniform_gap16,parkour,31,16,32,16
quality_residual,residual::parkour:00031:00030:00032,uniform_gap2,parkour,31,30,32,2
quality_residual,residual::parkour:00031:00030:00036,uniform_gap6,parkour,31,30,36,6
quality_residual,residual::parkour:00032:00030:00036,uniform_gap6,parkour,32,30,36,6
quality_residual,residual::parkour:00033:00030:00036,uniform_gap6,parkour,33,30,36,6
quality_residual,residual::parkour:00033:00032:00048,uniform_gap16,parkour,33,32,48,16
quality_residual,residual::parkour:00034:00030:00036,uniform_gap6,parkour,34,30,36,6
quality_residual,residual::parkour:00034:00032:00048,uniform_gap16,parkour,34,32,48,16
quality_residual,residual::parkour:00035:00030:00036,uniform_gap6,parkour,35,30,36,6
quality_residual,residual::parkour:00035:00032:00048,uniform_gap16,parkour,35,32,48,16
quality_residual,residual::parkour:00035:00034:00036,uniform_gap2,parkour,35,34,36,2
quality_residual,residual::parkour:00036:00032:00048,uniform_gap16,parkour,36,32,48,16
quality_residual,residual::parkour:00037:00032:00048,uniform_gap16,parkour,37,32,48,16
quality_residual,residual::parkour:00037:00036:00038,uniform_gap2,parkour,37,36,38,2
quality_residual,residual::parkour:00037:00036:00042,uniform_gap6,parkour,37,36,42,6
quality_residual,residual::parkour:00038:00032:00048,uniform_gap16,parkour,38,32,48,16
quality_residual,residual::parkour:00038:00036:00042,uniform_gap6,parkour,38,36,42,6
quality_residual,residual::parkour:00039:00032:00048,uniform_gap16,parkour,39,32,48,16
quality_residual,residual::parkour:00039:00036:00042,uniform_gap6,parkour,39,36,42,6
quality_residual,residual::parkour:00039:00038:00040,uniform_gap2,parkour,39,38,40,2
quality_residual,residual::parkour:00040:00032:00048,uniform_gap16,parkour,40,32,48,16
quality_residual,residual::parkour:00040:00036:00042,uniform_gap6,parkour,40,36,42,6
quality_residual,residual::parkour:00041:00032:00048,uniform_gap16,parkour,41,32,48,16
quality_residual,residual::parkour:00041:00036:00042,uniform_gap6,parkour,41,36,42,6
quality_residual,residual::parkour:00041:00040:00042,uniform_gap2,parkour,41,40,42,2
quality_residual,residual::parkour:00042:00032:00048,uniform_gap16,parkour,42,32,48,16
quality_residual,residual::parkour:00043:00032:00048,uniform_gap16,parkour,43,32,48,16
quality_residual,residual::parkour:00043:00042:00044,uniform_gap2,parkour,43,42,44,2
quality_residual,residual::parkour:00043:00042:00048,uniform_gap6,parkour,43,42,48,6
quality_residual,residual::parkour:00044:00032:00048,uniform_gap16,parkour,44,32,48,16
quality_residual,residual::parkour:00044:00042:00048,uniform_gap6,parkour,44,42,48,6
quality_residual,residual::parkour:00045:00032:00048,uniform_gap16,parkour,45,32,48,16
quality_residual,residual::parkour:00045:00042:00048,uniform_gap6,parkour,45,42,48,6
quality_residual,residual::parkour:00045:00044:00046,uniform_gap2,parkour,45,44,46,2
quality_residual,residual::parkour:00046:00032:00048,uniform_gap16,parkour,46,32,48,16
quality_residual,residual::parkour:00046:00042:00048,uniform_gap6,parkour,46,42,48,6
quality_residual,residual::parkour:00047:00032:00048,uniform_gap16,parkour,47,32,48,16
quality_residual,residual::parkour:00047:00042:00048,uniform_gap6,parkour,47,42,48,6
quality_residual,residual::parkour:00047:00046:00048,uniform_gap2,parkour,47,46,48,2
quality_residual,residual::parkour:00049:00048:00050,uniform_gap2,parkour,49,48,50,2
quality_residual,residual::parkour:00049:00048:00054,uniform_gap6,parkour,49,48,54,6
quality_residual,residual::parkour:00049:00048:00064,uniform_gap16,parkour,49,48,64,16
quality_residual,residual::parkour:00050:00048:00054,uniform_gap6,parkour,50,48,54,6
quality_residual,residual::parkour:00050:00048:00064,uniform_gap16,parkour,50,48,64,16
quality_residual,residual::parkour:00051:00048:00054,uniform_gap6,parkour,51,48,54,6
quality_residual,residual::parkour:00051:00048:00064,uniform_gap16,parkour,51,48,64,16
quality_residual,residual::parkour:00051:00050:00052,uniform_gap2,parkour,51,50,52,2
quality_residual,residual::parkour:00052:00048:00054,uniform_gap6,parkour,52,48,54,6
quality_residual,residual::parkour:00052:00048:00064,uniform_gap16,parkour,52,48,64,16
quality_residual,residual::parkour:00053:00048:00054,uniform_gap6,parkour,53,48,54,6
quality_residual,residual::parkour:00053:00048:00064,uniform_gap16,parkour,53,48,64,16
quality_residual,residual::parkour:00053:00052:00054,uniform_gap2,parkour,53,52,54,2
quality_residual,residual::parkour:00054:00048:00064,uniform_gap16,parkour,54,48,64,16
quality_residual,residual::parkour:00055:00048:00064,uniform_gap16,parkour,55,48,64,16
quality_residual,residual::parkour:00055:00054:00056,uniform_gap2,parkour,55,54,56,2
quality_residual,residual::parkour:00055:00054:00060,uniform_gap6,parkour,55,54,60,6
quality_residual,residual::parkour:00056:00048:00064,uniform_gap16,parkour,56,48,64,16
quality_residual,residual::parkour:00056:00054:00060,uniform_gap6,parkour,56,54,60,6
quality_residual,residual::parkour:00057:00048:00064,uniform_gap16,parkour,57,48,64,16
quality_residual,residual::parkour:00057:00054:00060,uniform_gap6,parkour,57,54,60,6
quality_residual,residual::parkour:00057:00056:00058,uniform_gap2,parkour,57,56,58,2
quality_residual,residual::parkour:00058:00048:00064,uniform_gap16,parkour,58,48,64,16
quality_residual,residual::parkour:00058:00054:00060,uniform_gap6,parkour,58,54,60,6
quality_residual,residual::parkour:00059:00048:00064,uniform_gap16,parkour,59,48,64,16
quality_residual,residual::parkour:00059:00054:00060,uniform_gap6,parkour,59,54,60,6
quality_residual,residual::parkour:00059:00058:00060,uniform_gap2,parkour,59,58,60,2
quality_residual,residual::parkour:00060:00048:00064,uniform_gap16,parkour,60,48,64,16
quality_residual,residual::parkour:00061:00048:00064,uniform_gap16,parkour,61,48,64,16
quality_residual,residual::parkour:00061:00060:00062,uniform_gap2,parkour,61,60,62,2
quality_residual,residual::parkour:00061:00060:00066,uniform_gap6,parkour,61,60,66,6
quality_residual,residual::parkour:00062:00048:00064,uniform_gap16,parkour,62,48,64,16
quality_residual,residual::parkour:00062:00060:00066,uniform_gap6,parkour,62,60,66,6
quality_residual,residual::parkour:00063:00048:00064,uniform_gap16,parkour,63,48,64,16
quality_residual,residual::parkour:00063:00060:00066,uniform_gap6,parkour,63,60,66,6
quality_residual,residual::parkour:00063:00062:00064,uniform_gap2,parkour,63,62,64,2
quality_residual,residual::parkour:00064:00060:00066,uniform_gap6,parkour,64,60,66,6
quality_residual,residual::parkour:00065:00060:00066,uniform_gap6,parkour,65,60,66,6
quality_residual,residual::parkour:00065:00064:00066,uniform_gap2,parkour,65,64,66,2
quality_residual,residual::parkour:00065:00064:00080,uniform_gap16,parkour,65,64,80,16
quality_residual,residual::parkour:00066:00064:00080,uniform_gap16,parkour,66,64,80,16
quality_residual,residual::parkour:00067:00064:00080,uniform_gap16,parkour,67,64,80,16
quality_residual,residual::parkour:00067:00066:00068,uniform_gap2,parkour,67,66,68,2
quality_residual,residual::parkour:00067:00066:00072,uniform_gap6,parkour,67,66,72,6
quality_residual,residual::parkour:00068:00064:00080,uniform_gap16,parkour,68,64,80,16
quality_residual,residual::parkour:00068:00066:00072,uniform_gap6,parkour,68,66,72,6
quality_residual,residual::parkour:00069:00064:00080,uniform_gap16,parkour,69,64,80,16
quality_residual,residual::parkour:00069:00066:00072,uniform_gap6,parkour,69,66,72,6
quality_residual,residual::parkour:00069:00068:00070,uniform_gap2,parkour,69,68,70,2
quality_residual,residual::parkour:00070:00064:00080,uniform_gap16,parkour,70,64,80,16
quality_residual,residual::parkour:00070:00066:00072,uniform_gap6,parkour,70,66,72,6
quality_residual,residual::parkour:00071:00064:00080,uniform_gap16,parkour,71,64,80,16
quality_residual,residual::parkour:00071:00066:00072,uniform_gap6,parkour,71,66,72,6
quality_residual,residual::parkour:00071:00070:00072,uniform_gap2,parkour,71,70,72,2
quality_residual,residual::parkour:00072:00064:00080,uniform_gap16,parkour,72,64,80,16
quality_residual,residual::parkour:00073:00064:00080,uniform_gap16,parkour,73,64,80,16
quality_residual,residual::parkour:00073:00072:00074,uniform_gap2,parkour,73,72,74,2
quality_residual,residual::parkour:00073:00072:00078,uniform_gap6,parkour,73,72,78,6
quality_residual,residual::parkour:00074:00064:00080,uniform_gap16,parkour,74,64,80,16
quality_residual,residual::parkour:00074:00072:00078,uniform_gap6,parkour,74,72,78,6
quality_residual,residual::parkour:00075:00064:00080,uniform_gap16,parkour,75,64,80,16
quality_residual,residual::parkour:00075:00072:00078,uniform_gap6,parkour,75,72,78,6
quality_residual,residual::parkour:00075:00074:00076,uniform_gap2,parkour,75,74,76,2
quality_residual,residual::parkour:00076:00064:00080,uniform_gap16,parkour,76,64,80,16
quality_residual,residual::parkour:00076:00072:00078,uniform_gap6,parkour,76,72,78,6
quality_residual,residual::parkour:00077:00064:00080,uniform_gap16,parkour,77,64,80,16
quality_residual,residual::parkour:00077:00072:00078,uniform_gap6,parkour,77,72,78,6
quality_residual,residual::parkour:00077:00076:00078,uniform_gap2,parkour,77,76,78,2
quality_residual,residual::parkour:00078:00064:00080,uniform_gap16,parkour,78,64,80,16
quality_residual,residual::parkour:00079:00064:00080,uniform_gap16,parkour,79,64,80,16
quality_residual,residual::parkour:00079:00078:00080,uniform_gap2,parkour,79,78,80,2
quality_residual,residual::parkour:00079:00078:00084,uniform_gap6,parkour,79,78,84,6
quality_residual,residual::parkour:00080:00078:00084,uniform_gap6,parkour,80,78,84,6
quality_residual,residual::parkour:00081:00078:00084,uniform_gap6,parkour,81,78,84,6
quality_residual,residual::parkour:00081:00080:00082,uniform_gap2,parkour,81,80,82,2
quality_residual,residual::parkour:00081:00080:00096,uniform_gap16,parkour,81,80,96,16
quality_residual,residual::parkour:00082:00078:00084,uniform_gap6,parkour,82,78,84,6
quality_residual,residual::parkour:00082:00080:00096,uniform_gap16,parkour,82,80,96,16
quality_residual,residual::parkour:00083:00078:00084,uniform_gap6,parkour,83,78,84,6
quality_residual,residual::parkour:00083:00080:00096,uniform_gap16,parkour,83,80,96,16
quality_residual,residual::parkour:00083:00082:00084,uniform_gap2,parkour,83,82,84,2
quality_residual,residual::parkour:00084:00080:00096,uniform_gap16,parkour,84,80,96,16
quality_residual,residual::parkour:00085:00080:00096,uniform_gap16,parkour,85,80,96,16
quality_residual,residual::parkour:00085:00084:00086,uniform_gap2,parkour,85,84,86,2
quality_residual,residual::parkour:00085:00084:00090,uniform_gap6,parkour,85,84,90,6
quality_residual,residual::parkour:00086:00080:00096,uniform_gap16,parkour,86,80,96,16
quality_residual,residual::parkour:00086:00084:00090,uniform_gap6,parkour,86,84,90,6
quality_residual,residual::parkour:00087:00080:00096,uniform_gap16,parkour,87,80,96,16
quality_residual,residual::parkour:00087:00084:00090,uniform_gap6,parkour,87,84,90,6
quality_residual,residual::parkour:00087:00086:00088,uniform_gap2,parkour,87,86,88,2
quality_residual,residual::parkour:00088:00080:00096,uniform_gap16,parkour,88,80,96,16
quality_residual,residual::parkour:00088:00084:00090,uniform_gap6,parkour,88,84,90,6
quality_residual,residual::parkour:00089:00080:00096,uniform_gap16,parkour,89,80,96,16
quality_residual,residual::parkour:00089:00084:00090,uniform_gap6,parkour,89,84,90,6
quality_residual,residual::parkour:00090:00080:00096,uniform_gap16,parkour,90,80,96,16
quality_residual,residual::parkour:00091:00080:00096,uniform_gap16,parkour,91,80,96,16
quality_residual,residual::parkour:00091:00090:00092,uniform_gap2,parkour,91,90,92,2
quality_residual,residual::parkour:00092:00080:00096,uniform_gap16,parkour,92,80,96,16
quality_residual,residual::parkour:00093:00080:00096,uniform_gap16,parkour,93,80,96,16
quality_residual,residual::parkour:00093:00092:00094,uniform_gap2,parkour,93,92,94,2
quality_residual,residual::parkour:00094:00080:00096,uniform_gap16,parkour,94,80,96,16
quality_residual,residual::parkour:00095:00080:00096,uniform_gap16,parkour,95,80,96,16
quality_residual,residual::parkour:00095:00094:00096,uniform_gap2,parkour,95,94,96,2
quality_residual,residual::parkour:00097:00096:00098,uniform_gap2,parkour,97,96,98,2
quality_residual,residual::pigs:00001:00000:00002,uniform_gap2,pigs,1,0,2,2
quality_residual,residual::pigs:00001:00000:00006,uniform_gap6,pigs,1,0,6,6
quality_residual,residual::pigs:00001:00000:00016,uniform_gap16,pigs,1,0,16,16
quality_residual,residual::pigs:00002:00000:00006,uniform_gap6,pigs,2,0,6,6
quality_residual,residual::pigs:00002:00000:00016,uniform_gap16,pigs,2,0,16,16
quality_residual,residual::pigs:00003:00000:00006,uniform_gap6,pigs,3,0,6,6
quality_residual,residual::pigs:00003:00000:00016,uniform_gap16,pigs,3,0,16,16
quality_residual,residual::pigs:00003:00002:00004,uniform_gap2,pigs,3,2,4,2
quality_residual,residual::pigs:00004:00000:00006,uniform_gap6,pigs,4,0,6,6
quality_residual,residual::pigs:00004:00000:00016,uniform_gap16,pigs,4,0,16,16
quality_residual,residual::pigs:00005:00000:00006,uniform_gap6,pigs,5,0,6,6
quality_residual,residual::pigs:00005:00000:00016,uniform_gap16,pigs,5,0,16,16
quality_residual,residual::pigs:00005:00004:00006,uniform_gap2,pigs,5,4,6,2
quality_residual,residual::pigs:00006:00000:00016,uniform_gap16,pigs,6,0,16,16
quality_residual,residual::pigs:00007:00000:00016,uniform_gap16,pigs,7,0,16,16
quality_residual,residual::pigs:00007:00006:00008,uniform_gap2,pigs,7,6,8,2
quality_residual,residual::pigs:00007:00006:00012,uniform_gap6,pigs,7,6,12,6
quality_residual,residual::pigs:00008:00000:00016,uniform_gap16,pigs,8,0,16,16
quality_residual,residual::pigs:00008:00006:00012,uniform_gap6,pigs,8,6,12,6
quality_residual,residual::pigs:00009:00000:00016,uniform_gap16,pigs,9,0,16,16
quality_residual,residual::pigs:00009:00006:00012,uniform_gap6,pigs,9,6,12,6
quality_residual,residual::pigs:00009:00008:00010,uniform_gap2,pigs,9,8,10,2
quality_residual,residual::pigs:00010:00000:00016,uniform_gap16,pigs,10,0,16,16
quality_residual,residual::pigs:00010:00006:00012,uniform_gap6,pigs,10,6,12,6
quality_residual,residual::pigs:00011:00000:00016,uniform_gap16,pigs,11,0,16,16
quality_residual,residual::pigs:00011:00006:00012,uniform_gap6,pigs,11,6,12,6
quality_residual,residual::pigs:00011:00010:00012,uniform_gap2,pigs,11,10,12,2
quality_residual,residual::pigs:00012:00000:00016,uniform_gap16,pigs,12,0,16,16
quality_residual,residual::pigs:00013:00000:00016,uniform_gap16,pigs,13,0,16,16
quality_residual,residual::pigs:00013:00012:00014,uniform_gap2,pigs,13,12,14,2
quality_residual,residual::pigs:00013:00012:00018,uniform_gap6,pigs,13,12,18,6
quality_residual,residual::pigs:00014:00000:00016,uniform_gap16,pigs,14,0,16,16
quality_residual,residual::pigs:00014:00012:00018,uniform_gap6,pigs,14,12,18,6
quality_residual,residual::pigs:00015:00000:00016,uniform_gap16,pigs,15,0,16,16
quality_residual,residual::pigs:00015:00012:00018,uniform_gap6,pigs,15,12,18,6
quality_residual,residual::pigs:00015:00014:00016,uniform_gap2,pigs,15,14,16,2
quality_residual,residual::pigs:00016:00012:00018,uniform_gap6,pigs,16,12,18,6
quality_residual,residual::pigs:00017:00012:00018,uniform_gap6,pigs,17,12,18,6
quality_residual,residual::pigs:00017:00016:00018,uniform_gap2,pigs,17,16,18,2
quality_residual,residual::pigs:00017:00016:00032,uniform_gap16,pigs,17,16,32,16
quality_residual,residual::pigs:00018:00016:00032,uniform_gap16,pigs,18,16,32,16
quality_residual,residual::pigs:00019:00016:00032,uniform_gap16,pigs,19,16,32,16
quality_residual,residual::pigs:00019:00018:00020,uniform_gap2,pigs,19,18,20,2
quality_residual,residual::pigs:00019:00018:00024,uniform_gap6,pigs,19,18,24,6
quality_residual,residual::pigs:00020:00016:00032,uniform_gap16,pigs,20,16,32,16
quality_residual,residual::pigs:00020:00018:00024,uniform_gap6,pigs,20,18,24,6
quality_residual,residual::pigs:00021:00016:00032,uniform_gap16,pigs,21,16,32,16
quality_residual,residual::pigs:00021:00018:00024,uniform_gap6,pigs,21,18,24,6
quality_residual,residual::pigs:00021:00020:00022,uniform_gap2,pigs,21,20,22,2
quality_residual,residual::pigs:00022:00016:00032,uniform_gap16,pigs,22,16,32,16
quality_residual,residual::pigs:00022:00018:00024,uniform_gap6,pigs,22,18,24,6
quality_residual,residual::pigs:00023:00016:00032,uniform_gap16,pigs,23,16,32,16
quality_residual,residual::pigs:00023:00018:00024,uniform_gap6,pigs,23,18,24,6
quality_residual,residual::pigs:00023:00022:00024,uniform_gap2,pigs,23,22,24,2
quality_residual,residual::pigs:00024:00016:00032,uniform_gap16,pigs,24,16,32,16
quality_residual,residual::pigs:00025:00016:00032,uniform_gap16,pigs,25,16,32,16
quality_residual,residual::pigs:00025:00024:00026,uniform_gap2,pigs,25,24,26,2
quality_residual,residual::pigs:00025:00024:00030,uniform_gap6,pigs,25,24,30,6
quality_residual,residual::pigs:00026:00016:00032,uniform_gap16,pigs,26,16,32,16
quality_residual,residual::pigs:00026:00024:00030,uniform_gap6,pigs,26,24,30,6
quality_residual,residual::pigs:00027:00016:00032,uniform_gap16,pigs,27,16,32,16
quality_residual,residual::pigs:00027:00024:00030,uniform_gap6,pigs,27,24,30,6
quality_residual,residual::pigs:00027:00026:00028,uniform_gap2,pigs,27,26,28,2
quality_residual,residual::pigs:00028:00016:00032,uniform_gap16,pigs,28,16,32,16
quality_residual,residual::pigs:00028:00024:00030,uniform_gap6,pigs,28,24,30,6
quality_residual,residual::pigs:00029:00016:00032,uniform_gap16,pigs,29,16,32,16
quality_residual,residual::pigs:00029:00024:00030,uniform_gap6,pigs,29,24,30,6
quality_residual,residual::pigs:00029:00028:00030,uniform_gap2,pigs,29,28,30,2
quality_residual,residual::pigs:00030:00016:00032,uniform_gap16,pigs,30,16,32,16
quality_residual,residual::pigs:00031:00016:00032,uniform_gap16,pigs,31,16,32,16
quality_residual,residual::pigs:00031:00030:00032,uniform_gap2,pigs,31,30,32,2
quality_residual,residual::pigs:00031:00030:00036,uniform_gap6,pigs,31,30,36,6
quality_residual,residual::pigs:00032:00030:00036,uniform_gap6,pigs,32,30,36,6
quality_residual,residual::pigs:00033:00030:00036,uniform_gap6,pigs,33,30,36,6
quality_residual,residual::pigs:00033:00032:00034,uniform_gap2,pigs,33,32,34,2
quality_residual,residual::pigs:00033:00032:00048,uniform_gap16,pigs,33,32,48,16
quality_residual,residual::pigs:00034:00030:00036,uniform_gap6,pigs,34,30,36,6
quality_residual,residual::pigs:00034:00032:00048,uniform_gap16,pigs,34,32,48,16
quality_residual,residual::pigs:00035:00030:00036,uniform_gap6,pigs,35,30,36,6
quality_residual,residual::pigs:00035:00032:00048,uniform_gap16,pigs,35,32,48,16
quality_residual,residual::pigs:00035:00034:00036,uniform_gap2,pigs,35,34,36,2
quality_residual,residual::pigs:00036:00032:00048,uniform_gap16,pigs,36,32,48,16
quality_residual,residual::pigs:00037:00032:00048,uniform_gap16,pigs,37,32,48,16
quality_residual,residual::pigs:00037:00036:00038,uniform_gap2,pigs,37,36,38,2
quality_residual,residual::pigs:00037:00036:00042,uniform_gap6,pigs,37,36,42,6
quality_residual,residual::pigs:00038:00032:00048,uniform_gap16,pigs,38,32,48,16
quality_residual,residual::pigs:00038:00036:00042,uniform_gap6,pigs,38,36,42,6
quality_residual,residual::pigs:00039:00032:00048,uniform_gap16,pigs,39,32,48,16
quality_residual,residual::pigs:00039:00036:00042,uniform_gap6,pigs,39,36,42,6
quality_residual,residual::pigs:00039:00038:00040,uniform_gap2,pigs,39,38,40,2
quality_residual,residual::pigs:00040:00032:00048,uniform_gap16,pigs,40,32,48,16
quality_residual,residual::pigs:00040:00036:00042,uniform_gap6,pigs,40,36,42,6
quality_residual,residual::pigs:00041:00032:00048,uniform_gap16,pigs,41,32,48,16
quality_residual,residual::pigs:00041:00036:00042,uniform_gap6,pigs,41,36,42,6
quality_residual,residual::pigs:00041:00040:00042,uniform_gap2,pigs,41,40,42,2
quality_residual,residual::pigs:00042:00032:00048,uniform_gap16,pigs,42,32,48,16
quality_residual,residual::pigs:00043:00032:00048,uniform_gap16,pigs,43,32,48,16
quality_residual,residual::pigs:00043:00042:00044,uniform_gap2,pigs,43,42,44,2
quality_residual,residual::pigs:00043:00042:00048,uniform_gap6,pigs,43,42,48,6
quality_residual,residual::pigs:00044:00032:00048,uniform_gap16,pigs,44,32,48,16
quality_residual,residual::pigs:00044:00042:00048,uniform_gap6,pigs,44,42,48,6
