measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count
residual::paragliding-launch:00029:00016:00032,paragliding-launch,29,16,32,16,0.8125,uniform_gap16,1
residual::paragliding-launch:00029:00024:00030,paragliding-launch,29,24,30,6,0.8333333333333334,uniform_gap6,1
residual::paragliding-launch:00029:00024:00032,paragliding-launch,29,24,32,8,0.625,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00029:00028:00030,paragliding-launch,29,28,30,2,0.5,uniform_gap2,1
residual::paragliding-launch:00029:00028:00032,paragliding-launch,29,28,32,4,0.25,uniform_gap4,1
residual::paragliding-launch:00030:00016:00032,paragliding-launch,30,16,32,16,0.875,uniform_gap16,1
residual::paragliding-launch:00030:00024:00032,paragliding-launch,30,24,32,8,0.75,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00030:00028:00032,paragliding-launch,30,28,32,4,0.5,uniform_gap4,1
residual::paragliding-launch:00031:00016:00032,paragliding-launch,31,16,32,16,0.9375,uniform_gap16,1
residual::paragliding-launch:00031:00024:00032,paragliding-launch,31,24,32,8,0.875,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00031:00028:00032,paragliding-launch,31,28,32,4,0.75,uniform_gap4,1
residual::paragliding-launch:00031:00030:00032,paragliding-launch,31,30,32,2,0.5,uniform_gap2,1
residual::paragliding-launch:00031:00030:00036,paragliding-launch,31,30,36,6,0.16666666666666666,uniform_gap6,1
residual::paragliding-launch:00032:00030:00036,paragliding-launch,32,30,36,6,0.3333333333333333,uniform_gap6,1
residual::paragliding-launch:00033:00030:00036,paragliding-launch,33,30,36,6,0.5,uniform_gap6,1
residual::paragliding-launch:00033:00032:00034,paragliding-launch,33,32,34,2,0.5,uniform_gap2,1
residual::paragliding-launch:00033:00032:00036,paragliding-launch,33,32,36,4,0.25,uniform_gap4,1
residual::paragliding-launch:00033:00032:00040,paragliding-launch,33,32,40,8,0.125,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00033:00032:00048,paragliding-launch,33,32,48,16,0.0625,uniform_gap16,1
residual::paragliding-launch:00034:00030:00036,paragliding-launch,34,30,36,6,0.6666666666666666,uniform_gap6,1
residual::paragliding-launch:00034:00032:00036,paragliding-launch,34,32,36,4,0.5,uniform_gap4,1
residual::paragliding-launch:00034:00032:00040,paragliding-launch,34,32,40,8,0.25,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00034:00032:00048,paragliding-launch,34,32,48,16,0.125,uniform_gap16,1
residual::paragliding-launch:00035:00030:00036,paragliding-launch,35,30,36,6,0.8333333333333334,uniform_gap6,1
residual::paragliding-launch:00035:00032:00036,paragliding-launch,35,32,36,4,0.75,uniform_gap4,1
residual::paragliding-launch:00035:00032:00040,paragliding-launch,35,32,40,8,0.375,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00035:00032:00048,paragliding-launch,35,32,48,16,0.1875,uniform_gap16,1
residual::paragliding-launch:00035:00034:00036,paragliding-launch,35,34,36,2,0.5,uniform_gap2,1
residual::paragliding-launch:00036:00032:00040,paragliding-launch,36,32,40,8,0.5,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00036:00032:00048,paragliding-launch,36,32,48,16,0.25,uniform_gap16,1
residual::paragliding-launch:00037:00032:00040,paragliding-launch,37,32,40,8,0.625,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00037:00032:00048,paragliding-launch,37,32,48,16,0.3125,uniform_gap16,1
residual::paragliding-launch:00037:00036:00038,paragliding-launch,37,36,38,2,0.5,uniform_gap2,1
residual::paragliding-launch:00037:00036:00040,paragliding-launch,37,36,40,4,0.25,uniform_gap4,1
residual::paragliding-launch:00037:00036:00042,paragliding-launch,37,36,42,6,0.16666666666666666,uniform_gap6,1
residual::paragliding-launch:00038:00032:00040,paragliding-launch,38,32,40,8,0.75,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00038:00032:00048,paragliding-launch,38,32,48,16,0.375,uniform_gap16,1
residual::paragliding-launch:00038:00036:00040,paragliding-launch,38,36,40,4,0.5,uniform_gap4,1
residual::paragliding-launch:00038:00036:00042,paragliding-launch,38,36,42,6,0.3333333333333333,uniform_gap6,1
residual::paragliding-launch:00039:00032:00040,paragliding-launch,39,32,40,8,0.875,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00039:00032:00048,paragliding-launch,39,32,48,16,0.4375,uniform_gap16,1
residual::paragliding-launch:00039:00036:00040,paragliding-launch,39,36,40,4,0.75,uniform_gap4,1
residual::paragliding-launch:00039:00036:00042,paragliding-launch,39,36,42,6,0.5,uniform_gap6,1
residual::paragliding-launch:00039:00038:00040,paragliding-launch,39,38,40,2,0.5,uniform_gap2,1
residual::paragliding-launch:00040:00032:00048,paragliding-launch,40,32,48,16,0.5,uniform_gap16,1
residual::paragliding-launch:00040:00036:00042,paragliding-launch,40,36,42,6,0.6666666666666666,uniform_gap6,1
residual::paragliding-launch:00041:00032:00048,paragliding-launch,41,32,48,16,0.5625,uniform_gap16,1
residual::paragliding-launch:00041:00036:00042,paragliding-launch,41,36,42,6,0.8333333333333334,uniform_gap6,1
residual::paragliding-launch:00041:00040:00042,paragliding-launch,41,40,42,2,0.5,uniform_gap2,1
residual::paragliding-launch:00041:00040:00044,paragliding-launch,41,40,44,4,0.25,uniform_gap4,1
residual::paragliding-launch:00041:00040:00048,paragliding-launch,41,40,48,8,0.125,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00042:00032:00048,paragliding-launch,42,32,48,16,0.625,uniform_gap16,1
residual::paragliding-launch:00042:00040:00044,paragliding-launch,42,40,44,4,0.5,uniform_gap4,1
residual::paragliding-launch:00042:00040:00048,paragliding-launch,42,40,48,8,0.25,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00043:00032:00048,paragliding-launch,43,32,48,16,0.6875,uniform_gap16,1
residual::paragliding-launch:00043:00040:00044,paragliding-launch,43,40,44,4,0.75,uniform_gap4,1
residual::paragliding-launch:00043:00040:00048,paragliding-launch,43,40,48,8,0.375,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00043:00042:00044,paragliding-launch,43,42,44,2,0.5,uniform_gap2,1
residual::paragliding-launch:00043:00042:00048,paragliding-launch,43,42,48,6,0.16666666666666666,uniform_gap6,1
residual::paragliding-launch:00044:00032:00048,paragliding-launch,44,32,48,16,0.75,uniform_gap16,1
residual::paragliding-launch:00044:00040:00048,paragliding-launch,44,40,48,8,0.5,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00044:00042:00048,paragliding-launch,44,42,48,6,0.3333333333333333,uniform_gap6,1
residual::paragliding-launch:00045:00032:00048,paragliding-launch,45,32,48,16,0.8125,uniform_gap16,1
residual::paragliding-launch:00045:00040:00048,paragliding-launch,45,40,48,8,0.625,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00045:00042:00048,paragliding-launch,45,42,48,6,0.5,uniform_gap6,1
residual::paragliding-launch:00045:00044:00046,paragliding-launch,45,44,46,2,0.5,uniform_gap2,1
residual::paragliding-launch:00045:00044:00048,paragliding-launch,45,44,48,4,0.25,uniform_gap4,1
residual::paragliding-launch:00046:00032:00048,paragliding-launch,46,32,48,16,0.875,uniform_gap16,1
residual::paragliding-launch:00046:00040:00048,paragliding-launch,46,40,48,8,0.75,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00046:00042:00048,paragliding-launch,46,42,48,6,0.6666666666666666,uniform_gap6,1
residual::paragliding-launch:00046:00044:00048,paragliding-launch,46,44,48,4,0.5,uniform_gap4,1
residual::paragliding-launch:00047:00032:00048,paragliding-launch,47,32,48,16,0.9375,uniform_gap16,1
residual::paragliding-launch:00047:00040:00048,paragliding-launch,47,40,48,8,0.875,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00047:00042:00048,paragliding-launch,47,42,48,6,0.8333333333333334,uniform_gap6,1
residual::paragliding-launch:00047:00044:00048,paragliding-launch,47,44,48,4,0.75,uniform_gap4,1
residual::paragliding-launch:00047:00046:00048,paragliding-launch,47,46,48,2,0.5,uniform_gap2,1
residual::paragliding-launch:00049:00048:00050,paragliding-launch,49,48,50,2,0.5,uniform_gap2,1
residual::paragliding-launch:00049:00048:00052,paragliding-launch,49,48,52,4,0.25,uniform_gap4,1
residual::paragliding-launch:00049:00048:00054,paragliding-launch,49,48,54,6,0.16666666666666666,uniform_gap6,1
residual::paragliding-launch:00049:00048:00056,paragliding-launch,49,48,56,8,0.125,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00049:00048:00064,paragliding-launch,49,48,64,16,0.0625,uniform_gap16,1
residual::paragliding-launch:00050:00048:00052,paragliding-launch,50,48,52,4,0.5,uniform_gap4,1
residual::paragliding-launch:00050:00048:00054,paragliding-launch,50,48,54,6,0.3333333333333333,uniform_gap6,1
residual::paragliding-launch:00050:00048:00056,paragliding-launch,50,48,56,8,0.25,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00050:00048:00064,paragliding-launch,50,48,64,16,0.125,uniform_gap16,1
residual::paragliding-launch:00051:00048:00052,paragliding-launch,51,48,52,4,0.75,uniform_gap4,1
residual::paragliding-launch:00051:00048:00054,paragliding-launch,51,48,54,6,0.5,uniform_gap6,1
residual::paragliding-launch:00051:00048:00056,paragliding-launch,51,48,56,8,0.375,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00051:00048:00064,paragliding-launch,51,48,64,16,0.1875,uniform_gap16,1
residual::paragliding-launch:00051:00050:00052,paragliding-launch,51,50,52,2,0.5,uniform_gap2,1
residual::paragliding-launch:00052:00048:00054,paragliding-launch,52,48,54,6,0.6666666666666666,uniform_gap6,1
residual::paragliding-launch:00052:00048:00056,paragliding-launch,52,48,56,8,0.5,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00052:00048:00064,paragliding-launch,52,48,64,16,0.25,uniform_gap16,1
residual::paragliding-launch:00053:00048:00054,paragliding-launch,53,48,54,6,0.8333333333333334,uniform_gap6,1
residual::paragliding-launch:00053:00048:00056,paragliding-launch,53,48,56,8,0.625,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00053:00048:00064,paragliding-launch,53,48,64,16,0.3125,uniform_gap16,1
residual::paragliding-launch:00053:00052:00054,paragliding-launch,53,52,54,2,0.5,uniform_gap2,1
residual::paragliding-launch:00053:00052:00056,paragliding-launch,53,52,56,4,0.25,uniform_gap4,1
residual::paragliding-launch:00054:00048:00056,paragliding-launch,54,48,56,8,0.75,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00054:00048:00064,paragliding-launch,54,48,64,16,0.375,uniform_gap16,1
residual::paragliding-launch:00054:00052:00056,paragliding-launch,54,52,56,4,0.5,uniform_gap4,1
residual::paragliding-launch:00055:00048:00056,paragliding-launch,55,48,56,8,0.875,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00055:00048:00064,paragliding-launch,55,48,64,16,0.4375,uniform_gap16,1
residual::paragliding-launch:00055:00052:00056,paragliding-launch,55,52,56,4,0.75,uniform_gap4,1
residual::paragliding-launch:00055:00054:00056,paragliding-launch,55,54,56,2,0.5,uniform_gap2,1
residual::paragliding-launch:00055:00054:00060,paragliding-launch,55,54,60,6,0.16666666666666666,uniform_gap6,1
residual::paragliding-launch:00056:00048:00064,paragliding-launch,56,48,64,16,0.5,uniform_gap16,1
residual::paragliding-launch:00056:00054:00060,paragliding-launch,56,54,60,6,0.3333333333333333,uniform_gap6,1
residual::paragliding-launch:00057:00048:00064,paragliding-launch,57,48,64,16,0.5625,uniform_gap16,1
residual::paragliding-launch:00057:00054:00060,paragliding-launch,57,54,60,6,0.5,uniform_gap6,1
residual::paragliding-launch:00057:00056:00058,paragliding-launch,57,56,58,2,0.5,uniform_gap2,1
residual::paragliding-launch:00057:00056:00060,paragliding-launch,57,56,60,4,0.25,uniform_gap4,1
residual::paragliding-launch:00057:00056:00064,paragliding-launch,57,56,64,8,0.125,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00058:00048:00064,paragliding-launch,58,48,64,16,0.625,uniform_gap16,1
residual::paragliding-launch:00058:00054:00060,paragliding-launch,58,54,60,6,0.6666666666666666,uniform_gap6,1
residual::paragliding-launch:00058:00056:00060,paragliding-launch,58,56,60,4,0.5,uniform_gap4,1
residual::paragliding-launch:00058:00056:00064,paragliding-launch,58,56,64,8,0.25,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00059:00048:00064,paragliding-launch,59,48,64,16,0.6875,uniform_gap16,1
residual::paragliding-launch:00059:00054:00060,paragliding-launch,59,54,60,6,0.8333333333333334,uniform_gap6,1
residual::paragliding-launch:00059:00056:00060,paragliding-launch,59,56,60,4,0.75,uniform_gap4,1
residual::paragliding-launch:00059:00056:00064,paragliding-launch,59,56,64,8,0.375,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00059:00058:00060,paragliding-launch,59,58,60,2,0.5,uniform_gap2,1
residual::paragliding-launch:00060:00048:00064,paragliding-launch,60,48,64,16,0.75,uniform_gap16,1
residual::paragliding-launch:00060:00056:00064,paragliding-launch,60,56,64,8,0.5,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00061:00048:00064,paragliding-launch,61,48,64,16,0.8125,uniform_gap16,1
residual::paragliding-launch:00061:00056:00064,paragliding-launch,61,56,64,8,0.625,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00061:00060:00062,paragliding-launch,61,60,62,2,0.5,uniform_gap2,1
residual::paragliding-launch:00061:00060:00064,paragliding-launch,61,60,64,4,0.25,uniform_gap4,1
residual::paragliding-launch:00061:00060:00066,paragliding-launch,61,60,66,6,0.16666666666666666,uniform_gap6,1
residual::paragliding-launch:00062:00048:00064,paragliding-launch,62,48,64,16,0.875,uniform_gap16,1
residual::paragliding-launch:00062:00056:00064,paragliding-launch,62,56,64,8,0.75,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00062:00060:00064,paragliding-launch,62,60,64,4,0.5,uniform_gap4,1
residual::paragliding-launch:00062:00060:00066,paragliding-launch,62,60,66,6,0.3333333333333333,uniform_gap6,1
residual::paragliding-launch:00063:00048:00064,paragliding-launch,63,48,64,16,0.9375,uniform_gap16,1
residual::paragliding-launch:00063:00056:00064,paragliding-launch,63,56,64,8,0.875,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00063:00060:00064,paragliding-launch,63,60,64,4,0.75,uniform_gap4,1
residual::paragliding-launch:00063:00060:00066,paragliding-launch,63,60,66,6,0.5,uniform_gap6,1
residual::paragliding-launch:00063:00062:00064,paragliding-launch,63,62,64,2,0.5,uniform_gap2,1
residual::paragliding-launch:00064:00060:00066,paragliding-launch,64,60,66,6,0.6666666666666666,uniform_gap6,1
residual::paragliding-launch:00065:00060:00066,paragliding-launch,65,60,66,6,0.8333333333333334,uniform_gap6,1
residual::paragliding-launch:00065:00064:00066,paragliding-launch,65,64,66,2,0.5,uniform_gap2,1
residual::paragliding-launch:00065:00064:00068,paragliding-launch,65,64,68,4,0.25,uniform_gap4,1
residual::paragliding-launch:00065:00064:00072,paragliding-launch,65,64,72,8,0.125,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00065:00064:00079,paragliding-launch,65,64,79,15,0.06666666666666667,uniform_gap16,1
residual::paragliding-launch:00066:00064:00068,paragliding-launch,66,64,68,4,0.5,uniform_gap4,1
residual::paragliding-launch:00066:00064:00072,paragliding-launch,66,64,72,8,0.25,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00066:00064:00079,paragliding-launch,66,64,79,15,0.13333333333333333,uniform_gap16,1
residual::paragliding-launch:00067:00064:00068,paragliding-launch,67,64,68,4,0.75,uniform_gap4,1
residual::paragliding-launch:00067:00064:00072,paragliding-launch,67,64,72,8,0.375,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00067:00064:00079,paragliding-launch,67,64,79,15,0.2,uniform_gap16,1
residual::paragliding-launch:00067:00066:00068,paragliding-launch,67,66,68,2,0.5,uniform_gap2,1
residual::paragliding-launch:00067:00066:00072,paragliding-launch,67,66,72,6,0.16666666666666666,uniform_gap6,1
residual::paragliding-launch:00068:00064:00072,paragliding-launch,68,64,72,8,0.5,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00068:00064:00079,paragliding-launch,68,64,79,15,0.26666666666666666,uniform_gap16,1
residual::paragliding-launch:00068:00066:00072,paragliding-launch,68,66,72,6,0.3333333333333333,uniform_gap6,1
residual::paragliding-launch:00069:00064:00072,paragliding-launch,69,64,72,8,0.625,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00069:00064:00079,paragliding-launch,69,64,79,15,0.3333333333333333,uniform_gap16,1
residual::paragliding-launch:00069:00066:00072,paragliding-launch,69,66,72,6,0.5,uniform_gap6,1
residual::paragliding-launch:00069:00068:00070,paragliding-launch,69,68,70,2,0.5,uniform_gap2,1
residual::paragliding-launch:00069:00068:00072,paragliding-launch,69,68,72,4,0.25,uniform_gap4,1
residual::paragliding-launch:00070:00064:00072,paragliding-launch,70,64,72,8,0.75,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00070:00064:00079,paragliding-launch,70,64,79,15,0.4,uniform_gap16,1
residual::paragliding-launch:00070:00066:00072,paragliding-launch,70,66,72,6,0.6666666666666666,uniform_gap6,1
residual::paragliding-launch:00070:00068:00072,paragliding-launch,70,68,72,4,0.5,uniform_gap4,1
residual::paragliding-launch:00071:00064:00072,paragliding-launch,71,64,72,8,0.875,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00071:00064:00079,paragliding-launch,71,64,79,15,0.4666666666666667,uniform_gap16,1
residual::paragliding-launch:00071:00066:00072,paragliding-launch,71,66,72,6,0.8333333333333334,uniform_gap6,1
residual::paragliding-launch:00071:00068:00072,paragliding-launch,71,68,72,4,0.75,uniform_gap4,1
residual::paragliding-launch:00071:00070:00072,paragliding-launch,71,70,72,2,0.5,uniform_gap2,1
residual::paragliding-launch:00072:00064:00079,paragliding-launch,72,64,79,15,0.5333333333333333,uniform_gap16,1
residual::paragliding-launch:00073:00064:00079,paragliding-launch,73,64,79,15,0.6,uniform_gap16,1
residual::paragliding-launch:00073:00072:00074,paragliding-launch,73,72,74,2,0.5,uniform_gap2,1
residual::paragliding-launch:00073:00072:00076,paragliding-launch,73,72,76,4,0.25,uniform_gap4,1
residual::paragliding-launch:00073:00072:00078,paragliding-launch,73,72,78,6,0.16666666666666666,uniform_gap6,1
residual::paragliding-launch:00073:00072:00079,paragliding-launch,73,72,79,7,0.14285714285714285,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00074:00064:00079,paragliding-launch,74,64,79,15,0.6666666666666666,uniform_gap16,1
residual::paragliding-launch:00074:00072:00076,paragliding-launch,74,72,76,4,0.5,uniform_gap4,1
residual::paragliding-launch:00074:00072:00078,paragliding-launch,74,72,78,6,0.3333333333333333,uniform_gap6,1
residual::paragliding-launch:00074:00072:00079,paragliding-launch,74,72,79,7,0.2857142857142857,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00075:00064:00079,paragliding-launch,75,64,79,15,0.7333333333333333,uniform_gap16,1
residual::paragliding-launch:00075:00072:00076,paragliding-launch,75,72,76,4,0.75,uniform_gap4,1
residual::paragliding-launch:00075:00072:00078,paragliding-launch,75,72,78,6,0.5,uniform_gap6,1
residual::paragliding-launch:00075:00072:00079,paragliding-launch,75,72,79,7,0.42857142857142855,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00075:00074:00076,paragliding-launch,75,74,76,2,0.5,uniform_gap2,1
residual::paragliding-launch:00076:00064:00079,paragliding-launch,76,64,79,15,0.8,uniform_gap16,1
residual::paragliding-launch:00076:00072:00078,paragliding-launch,76,72,78,6,0.6666666666666666,uniform_gap6,1
residual::paragliding-launch:00076:00072:00079,paragliding-launch,76,72,79,7,0.5714285714285714,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00077:00064:00079,paragliding-launch,77,64,79,15,0.8666666666666667,uniform_gap16,1
residual::paragliding-launch:00077:00072:00078,paragliding-launch,77,72,78,6,0.8333333333333334,uniform_gap6,1
residual::paragliding-launch:00077:00072:00079,paragliding-launch,77,72,79,7,0.7142857142857143,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00077:00076:00078,paragliding-launch,77,76,78,2,0.5,uniform_gap2,1
residual::paragliding-launch:00077:00076:00079,paragliding-launch,77,76,79,3,0.3333333333333333,uniform_gap4,1
residual::paragliding-launch:00078:00064:00079,paragliding-launch,78,64,79,15,0.9333333333333333,uniform_gap16,1
residual::paragliding-launch:00078:00072:00079,paragliding-launch,78,72,79,7,0.8571428571428571,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00078:00076:00079,paragliding-launch,78,76,79,3,0.6666666666666666,uniform_gap4,1
residual::parkour:00001:00000:00002,parkour,1,0,2,2,0.5,uniform_gap2,1
residual::parkour:00001:00000:00004,parkour,1,0,4,4,0.25,uniform_gap4,1
residual::parkour:00001:00000:00006,parkour,1,0,6,6,0.16666666666666666,uniform_gap6,1
residual::parkour:00001:00000:00008,parkour,1,0,8,8,0.125,stage165_adaptive uniform_gap8,2
residual::parkour:00001:00000:00016,parkour,1,0,16,16,0.0625,uniform_gap16,1
residual::parkour:00002:00000:00004,parkour,2,0,4,4,0.5,uniform_gap4,1
residual::parkour:00002:00000:00006,parkour,2,0,6,6,0.3333333333333333,uniform_gap6,1
residual::parkour:00002:00000:00008,parkour,2,0,8,8,0.25,stage165_adaptive uniform_gap8,2
residual::parkour:00002:00000:00016,parkour,2,0,16,16,0.125,uniform_gap16,1
residual::parkour:00003:00000:00004,parkour,3,0,4,4,0.75,uniform_gap4,1
residual::parkour:00003:00000:00006,parkour,3,0,6,6,0.5,uniform_gap6,1
residual::parkour:00003:00000:00008,parkour,3,0,8,8,0.375,stage165_adaptive uniform_gap8,2
residual::parkour:00003:00000:00016,parkour,3,0,16,16,0.1875,uniform_gap16,1
residual::parkour:00003:00002:00004,parkour,3,2,4,2,0.5,uniform_gap2,1
residual::parkour:00004:00000:00006,parkour,4,0,6,6,0.6666666666666666,uniform_gap6,1
residual::parkour:00004:00000:00008,parkour,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2
residual::parkour:00004:00000:00016,parkour,4,0,16,16,0.25,uniform_gap16,1
residual::parkour:00005:00000:00006,parkour,5,0,6,6,0.8333333333333334,uniform_gap6,1
residual::parkour:00005:00000:00008,parkour,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2
residual::parkour:00005:00000:00016,parkour,5,0,16,16,0.3125,uniform_gap16,1
residual::parkour:00005:00004:00006,parkour,5,4,6,2,0.5,uniform_gap2,1
residual::parkour:00005:00004:00008,parkour,5,4,8,4,0.25,uniform_gap4,1
residual::parkour:00006:00000:00008,parkour,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2
residual::parkour:00006:00000:00016,parkour,6,0,16,16,0.375,uniform_gap16,1
residual::parkour:00006:00004:00008,parkour,6,4,8,4,0.5,uniform_gap4,1
residual::parkour:00007:00000:00008,parkour,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2
residual::parkour:00007:00000:00016,parkour,7,0,16,16,0.4375,uniform_gap16,1
residual::parkour:00007:00004:00008,parkour,7,4,8,4,0.75,uniform_gap4,1
residual::parkour:00007:00006:00008,parkour,7,6,8,2,0.5,uniform_gap2,1
residual::parkour:00007:00006:00012,parkour,7,6,12,6,0.16666666666666666,uniform_gap6,1
residual::parkour:00008:00000:00016,parkour,8,0,16,16,0.5,uniform_gap16,1
residual::parkour:00008:00006:00012,parkour,8,6,12,6,0.3333333333333333,uniform_gap6,1
residual::parkour:00009:00000:00016,parkour,9,0,16,16,0.5625,uniform_gap16,1
residual::parkour:00009:00006:00012,parkour,9,6,12,6,0.5,uniform_gap6,1
residual::parkour:00009:00008:00010,parkour,9,8,10,2,0.5,uniform_gap2,1
residual::parkour:00009:00008:00012,parkour,9,8,12,4,0.25,uniform_gap4,1
residual::parkour:00009:00008:00016,parkour,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2
residual::parkour:00010:00000:00016,parkour,10,0,16,16,0.625,uniform_gap16,1
residual::parkour:00010:00006:00012,parkour,10,6,12,6,0.6666666666666666,uniform_gap6,1
residual::parkour:00010:00008:00012,parkour,10,8,12,4,0.5,uniform_gap4,1
residual::parkour:00010:00008:00016,parkour,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2
residual::parkour:00011:00000:00016,parkour,11,0,16,16,0.6875,uniform_gap16,1
residual::parkour:00011:00006:00012,parkour,11,6,12,6,0.8333333333333334,uniform_gap6,1
residual::parkour:00011:00008:00012,parkour,11,8,12,4,0.75,uniform_gap4,1
residual::parkour:00011:00008:00016,parkour,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2
residual::parkour:00011:00010:00012,parkour,11,10,12,2,0.5,uniform_gap2,1
residual::parkour:00012:00000:00016,parkour,12,0,16,16,0.75,uniform_gap16,1
residual::parkour:00012:00008:00016,parkour,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2
residual::parkour:00013:00000:00016,parkour,13,0,16,16,0.8125,uniform_gap16,1
residual::parkour:00013:00008:00016,parkour,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2
residual::parkour:00013:00012:00014,parkour,13,12,14,2,0.5,uniform_gap2,1
residual::parkour:00013:00012:00016,parkour,13,12,16,4,0.25,uniform_gap4,1
residual::parkour:00013:00012:00018,parkour,13,12,18,6,0.16666666666666666,uniform_gap6,1
residual::parkour:00014:00000:00016,parkour,14,0,16,16,0.875,uniform_gap16,1
residual::parkour:00014:00008:00016,parkour,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2
residual::parkour:00014:00012:00016,parkour,14,12,16,4,0.5,uniform_gap4,1
residual::parkour:00014:00012:00018,parkour,14,12,18,6,0.3333333333333333,uniform_gap6,1
residual::parkour:00015:00000:00016,parkour,15,0,16,16,0.9375,uniform_gap16,1
residual::parkour:00015:00008:00016,parkour,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2
residual::parkour:00015:00012:00016,parkour,15,12,16,4,0.75,uniform_gap4,1
residual::parkour:00015:00012:00018,parkour,15,12,18,6,0.5,uniform_gap6,1
residual::parkour:00015:00014:00016,parkour,15,14,16,2,0.5,uniform_gap2,1
residual::parkour:00016:00012:00018,parkour,16,12,18,6,0.6666666666666666,uniform_gap6,1
residual::parkour:00017:00012:00018,parkour,17,12,18,6,0.8333333333333334,uniform_gap6,1
residual::parkour:00017:00016:00018,parkour,17,16,18,2,0.5,uniform_gap2,1
residual::parkour:00017:00016:00020,parkour,17,16,20,4,0.25,uniform_gap4,1
residual::parkour:00017:00016:00024,parkour,17,16,24,8,0.125,stage165_adaptive uniform_gap8,2
residual::parkour:00017:00016:00032,parkour,17,16,32,16,0.0625,uniform_gap16,1
residual::parkour:00018:00016:00020,parkour,18,16,20,4,0.5,uniform_gap4,1
residual::parkour:00018:00016:00024,parkour,18,16,24,8,0.25,stage165_adaptive uniform_gap8,2
residual::parkour:00018:00016:00032,parkour,18,16,32,16,0.125,uniform_gap16,1
residual::parkour:00019:00016:00020,parkour,19,16,20,4,0.75,uniform_gap4,1
residual::parkour:00019:00016:00024,parkour,19,16,24,8,0.375,stage165_adaptive uniform_gap8,2
residual::parkour:00019:00016:00032,parkour,19,16,32,16,0.1875,uniform_gap16,1
residual::parkour:00019:00018:00020,parkour,19,18,20,2,0.5,uniform_gap2,1
residual::parkour:00019:00018:00024,parkour,19,18,24,6,0.16666666666666666,uniform_gap6,1
residual::parkour:00020:00016:00024,parkour,20,16,24,8,0.5,stage165_adaptive uniform_gap8,2
residual::parkour:00020:00016:00032,parkour,20,16,32,16,0.25,uniform_gap16,1
residual::parkour:00020:00018:00024,parkour,20,18,24,6,0.3333333333333333,uniform_gap6,1
