sequence,total_frames,schedule,frame_index,measurement_type,measurement_key,left_index,right_index,segment_length,normalized_time,is_keyframe,notes
motocross-jump,40,uniform_gap8,36,stage158_residual_payload,residual::motocross-jump:00036:00032:00039,32,39,7,0.5714285714285714,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap8,37,stage158_residual_payload,residual::motocross-jump:00037:00032:00039,32,39,7,0.7142857142857143,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap8,38,stage158_residual_payload,residual::motocross-jump:00038:00032:00039,32,39,7,0.8571428571428571,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap8,39,q12_keyframe_payload,keyframe::motocross-jump:00039,39,39,0,0.0,1,measure transmitted q12 keyframe anchor payload
motocross-jump,40,uniform_gap16,0,q12_keyframe_payload,keyframe::motocross-jump:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
motocross-jump,40,uniform_gap16,1,stage158_residual_payload,residual::motocross-jump:00001:00000:00016,0,16,16,0.0625,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,2,stage158_residual_payload,residual::motocross-jump:00002:00000:00016,0,16,16,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,3,stage158_residual_payload,residual::motocross-jump:00003:00000:00016,0,16,16,0.1875,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,4,stage158_residual_payload,residual::motocross-jump:00004:00000:00016,0,16,16,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,5,stage158_residual_payload,residual::motocross-jump:00005:00000:00016,0,16,16,0.3125,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,6,stage158_residual_payload,residual::motocross-jump:00006:00000:00016,0,16,16,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,7,stage158_residual_payload,residual::motocross-jump:00007:00000:00016,0,16,16,0.4375,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,8,stage158_residual_payload,residual::motocross-jump:00008:00000:00016,0,16,16,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,9,stage158_residual_payload,residual::motocross-jump:00009:00000:00016,0,16,16,0.5625,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,10,stage158_residual_payload,residual::motocross-jump:00010:00000:00016,0,16,16,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,11,stage158_residual_payload,residual::motocross-jump:00011:00000:00016,0,16,16,0.6875,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,12,stage158_residual_payload,residual::motocross-jump:00012:00000:00016,0,16,16,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,13,stage158_residual_payload,residual::motocross-jump:00013:00000:00016,0,16,16,0.8125,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,14,stage158_residual_payload,residual::motocross-jump:00014:00000:00016,0,16,16,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,15,stage158_residual_payload,residual::motocross-jump:00015:00000:00016,0,16,16,0.9375,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,16,q12_keyframe_payload,keyframe::motocross-jump:00016,16,16,0,0.0,1,measure transmitted q12 keyframe anchor payload
motocross-jump,40,uniform_gap16,17,stage158_residual_payload,residual::motocross-jump:00017:00016:00032,16,32,16,0.0625,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,18,stage158_residual_payload,residual::motocross-jump:00018:00016:00032,16,32,16,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,19,stage158_residual_payload,residual::motocross-jump:00019:00016:00032,16,32,16,0.1875,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,20,stage158_residual_payload,residual::motocross-jump:00020:00016:00032,16,32,16,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,21,stage158_residual_payload,residual::motocross-jump:00021:00016:00032,16,32,16,0.3125,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,22,stage158_residual_payload,residual::motocross-jump:00022:00016:00032,16,32,16,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,23,stage158_residual_payload,residual::motocross-jump:00023:00016:00032,16,32,16,0.4375,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,24,stage158_residual_payload,residual::motocross-jump:00024:00016:00032,16,32,16,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,25,stage158_residual_payload,residual::motocross-jump:00025:00016:00032,16,32,16,0.5625,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,26,stage158_residual_payload,residual::motocross-jump:00026:00016:00032,16,32,16,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,27,stage158_residual_payload,residual::motocross-jump:00027:00016:00032,16,32,16,0.6875,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,28,stage158_residual_payload,residual::motocross-jump:00028:00016:00032,16,32,16,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,29,stage158_residual_payload,residual::motocross-jump:00029:00016:00032,16,32,16,0.8125,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,30,stage158_residual_payload,residual::motocross-jump:00030:00016:00032,16,32,16,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,31,stage158_residual_payload,residual::motocross-jump:00031:00016:00032,16,32,16,0.9375,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,32,q12_keyframe_payload,keyframe::motocross-jump:00032,32,32,0,0.0,1,measure transmitted q12 keyframe anchor payload
motocross-jump,40,uniform_gap16,33,stage158_residual_payload,residual::motocross-jump:00033:00032:00039,32,39,7,0.14285714285714285,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,34,stage158_residual_payload,residual::motocross-jump:00034:00032:00039,32,39,7,0.2857142857142857,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,35,stage158_residual_payload,residual::motocross-jump:00035:00032:00039,32,39,7,0.42857142857142855,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,36,stage158_residual_payload,residual::motocross-jump:00036:00032:00039,32,39,7,0.5714285714285714,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,37,stage158_residual_payload,residual::motocross-jump:00037:00032:00039,32,39,7,0.7142857142857143,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,38,stage158_residual_payload,residual::motocross-jump:00038:00032:00039,32,39,7,0.8571428571428571,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,uniform_gap16,39,q12_keyframe_payload,keyframe::motocross-jump:00039,39,39,0,0.0,1,measure transmitted q12 keyframe anchor payload
motocross-jump,40,stage165_adaptive,0,q12_keyframe_payload,keyframe::motocross-jump:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
motocross-jump,40,stage165_adaptive,1,stage158_residual_payload,residual::motocross-jump:00001:00000:00008,0,8,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,2,stage158_residual_payload,residual::motocross-jump:00002:00000:00008,0,8,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,3,stage158_residual_payload,residual::motocross-jump:00003:00000:00008,0,8,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,4,stage158_residual_payload,residual::motocross-jump:00004:00000:00008,0,8,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,5,stage158_residual_payload,residual::motocross-jump:00005:00000:00008,0,8,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,6,stage158_residual_payload,residual::motocross-jump:00006:00000:00008,0,8,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,7,stage158_residual_payload,residual::motocross-jump:00007:00000:00008,0,8,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,8,q12_keyframe_payload,keyframe::motocross-jump:00008,8,8,0,0.0,1,measure transmitted q12 keyframe anchor payload
motocross-jump,40,stage165_adaptive,9,stage158_residual_payload,residual::motocross-jump:00009:00008:00013,8,13,5,0.2,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,10,stage158_residual_payload,residual::motocross-jump:00010:00008:00013,8,13,5,0.4,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,11,stage158_residual_payload,residual::motocross-jump:00011:00008:00013,8,13,5,0.6,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,12,stage158_residual_payload,residual::motocross-jump:00012:00008:00013,8,13,5,0.8,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,13,q12_keyframe_payload,keyframe::motocross-jump:00013,13,13,0,0.0,1,measure transmitted q12 keyframe anchor payload
motocross-jump,40,stage165_adaptive,14,stage158_residual_payload,residual::motocross-jump:00014:00013:00016,13,16,3,0.3333333333333333,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,15,stage158_residual_payload,residual::motocross-jump:00015:00013:00016,13,16,3,0.6666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,16,q12_keyframe_payload,keyframe::motocross-jump:00016,16,16,0,0.0,1,measure transmitted q12 keyframe anchor payload
motocross-jump,40,stage165_adaptive,17,stage158_residual_payload,residual::motocross-jump:00017:00016:00022,16,22,6,0.16666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,18,stage158_residual_payload,residual::motocross-jump:00018:00016:00022,16,22,6,0.3333333333333333,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,19,stage158_residual_payload,residual::motocross-jump:00019:00016:00022,16,22,6,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,20,stage158_residual_payload,residual::motocross-jump:00020:00016:00022,16,22,6,0.6666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,21,stage158_residual_payload,residual::motocross-jump:00021:00016:00022,16,22,6,0.8333333333333334,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,22,q12_keyframe_payload,keyframe::motocross-jump:00022,22,22,0,0.0,1,measure transmitted q12 keyframe anchor payload
motocross-jump,40,stage165_adaptive,23,q12_keyframe_payload,keyframe::motocross-jump:00023,23,23,0,0.0,1,measure transmitted q12 keyframe anchor payload
motocross-jump,40,stage165_adaptive,24,q12_keyframe_payload,keyframe::motocross-jump:00024,24,24,0,0.0,1,measure transmitted q12 keyframe anchor payload
motocross-jump,40,stage165_adaptive,25,stage158_residual_payload,residual::motocross-jump:00025:00024:00032,24,32,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,26,stage158_residual_payload,residual::motocross-jump:00026:00024:00032,24,32,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,27,stage158_residual_payload,residual::motocross-jump:00027:00024:00032,24,32,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,28,stage158_residual_payload,residual::motocross-jump:00028:00024:00032,24,32,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,29,stage158_residual_payload,residual::motocross-jump:00029:00024:00032,24,32,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,30,stage158_residual_payload,residual::motocross-jump:00030:00024:00032,24,32,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,31,stage158_residual_payload,residual::motocross-jump:00031:00024:00032,24,32,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,32,q12_keyframe_payload,keyframe::motocross-jump:00032,32,32,0,0.0,1,measure transmitted q12 keyframe anchor payload
motocross-jump,40,stage165_adaptive,33,stage158_residual_payload,residual::motocross-jump:00033:00032:00039,32,39,7,0.14285714285714285,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,34,stage158_residual_payload,residual::motocross-jump:00034:00032:00039,32,39,7,0.2857142857142857,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,35,stage158_residual_payload,residual::motocross-jump:00035:00032:00039,32,39,7,0.42857142857142855,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,36,stage158_residual_payload,residual::motocross-jump:00036:00032:00039,32,39,7,0.5714285714285714,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,37,stage158_residual_payload,residual::motocross-jump:00037:00032:00039,32,39,7,0.7142857142857143,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,38,stage158_residual_payload,residual::motocross-jump:00038:00032:00039,32,39,7,0.8571428571428571,0,measure Stage158 entropy residual payload for recovered non-keyframe
motocross-jump,40,stage165_adaptive,39,q12_keyframe_payload,keyframe::motocross-jump:00039,39,39,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,0,q12_keyframe_payload,keyframe::paragliding-launch:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,1,stage158_residual_payload,residual::paragliding-launch:00001:00000:00002,0,2,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,2,q12_keyframe_payload,keyframe::paragliding-launch:00002,2,2,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,3,stage158_residual_payload,residual::paragliding-launch:00003:00002:00004,2,4,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,4,q12_keyframe_payload,keyframe::paragliding-launch:00004,4,4,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,5,stage158_residual_payload,residual::paragliding-launch:00005:00004:00006,4,6,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,6,q12_keyframe_payload,keyframe::paragliding-launch:00006,6,6,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,7,stage158_residual_payload,residual::paragliding-launch:00007:00006:00008,6,8,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,8,q12_keyframe_payload,keyframe::paragliding-launch:00008,8,8,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,9,stage158_residual_payload,residual::paragliding-launch:00009:00008:00010,8,10,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,10,q12_keyframe_payload,keyframe::paragliding-launch:00010,10,10,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,11,stage158_residual_payload,residual::paragliding-launch:00011:00010:00012,10,12,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,12,q12_keyframe_payload,keyframe::paragliding-launch:00012,12,12,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,13,stage158_residual_payload,residual::paragliding-launch:00013:00012:00014,12,14,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,14,q12_keyframe_payload,keyframe::paragliding-launch:00014,14,14,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,15,stage158_residual_payload,residual::paragliding-launch:00015:00014:00016,14,16,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,16,q12_keyframe_payload,keyframe::paragliding-launch:00016,16,16,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,17,stage158_residual_payload,residual::paragliding-launch:00017:00016:00018,16,18,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,18,q12_keyframe_payload,keyframe::paragliding-launch:00018,18,18,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,19,stage158_residual_payload,residual::paragliding-launch:00019:00018:00020,18,20,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,20,q12_keyframe_payload,keyframe::paragliding-launch:00020,20,20,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,21,stage158_residual_payload,residual::paragliding-launch:00021:00020:00022,20,22,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,22,q12_keyframe_payload,keyframe::paragliding-launch:00022,22,22,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,23,stage158_residual_payload,residual::paragliding-launch:00023:00022:00024,22,24,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,24,q12_keyframe_payload,keyframe::paragliding-launch:00024,24,24,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,25,stage158_residual_payload,residual::paragliding-launch:00025:00024:00026,24,26,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,26,q12_keyframe_payload,keyframe::paragliding-launch:00026,26,26,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,27,stage158_residual_payload,residual::paragliding-launch:00027:00026:00028,26,28,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,28,q12_keyframe_payload,keyframe::paragliding-launch:00028,28,28,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,29,stage158_residual_payload,residual::paragliding-launch:00029:00028:00030,28,30,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,30,q12_keyframe_payload,keyframe::paragliding-launch:00030,30,30,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,31,stage158_residual_payload,residual::paragliding-launch:00031:00030:00032,30,32,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,32,q12_keyframe_payload,keyframe::paragliding-launch:00032,32,32,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,33,stage158_residual_payload,residual::paragliding-launch:00033:00032:00034,32,34,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,34,q12_keyframe_payload,keyframe::paragliding-launch:00034,34,34,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,35,stage158_residual_payload,residual::paragliding-launch:00035:00034:00036,34,36,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,36,q12_keyframe_payload,keyframe::paragliding-launch:00036,36,36,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,37,stage158_residual_payload,residual::paragliding-launch:00037:00036:00038,36,38,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,38,q12_keyframe_payload,keyframe::paragliding-launch:00038,38,38,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,39,stage158_residual_payload,residual::paragliding-launch:00039:00038:00040,38,40,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,40,q12_keyframe_payload,keyframe::paragliding-launch:00040,40,40,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,41,stage158_residual_payload,residual::paragliding-launch:00041:00040:00042,40,42,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,42,q12_keyframe_payload,keyframe::paragliding-launch:00042,42,42,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,43,stage158_residual_payload,residual::paragliding-launch:00043:00042:00044,42,44,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,44,q12_keyframe_payload,keyframe::paragliding-launch:00044,44,44,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,45,stage158_residual_payload,residual::paragliding-launch:00045:00044:00046,44,46,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,46,q12_keyframe_payload,keyframe::paragliding-launch:00046,46,46,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,47,stage158_residual_payload,residual::paragliding-launch:00047:00046:00048,46,48,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,48,q12_keyframe_payload,keyframe::paragliding-launch:00048,48,48,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,49,stage158_residual_payload,residual::paragliding-launch:00049:00048:00050,48,50,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,50,q12_keyframe_payload,keyframe::paragliding-launch:00050,50,50,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,51,stage158_residual_payload,residual::paragliding-launch:00051:00050:00052,50,52,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,52,q12_keyframe_payload,keyframe::paragliding-launch:00052,52,52,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,53,stage158_residual_payload,residual::paragliding-launch:00053:00052:00054,52,54,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,54,q12_keyframe_payload,keyframe::paragliding-launch:00054,54,54,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,55,stage158_residual_payload,residual::paragliding-launch:00055:00054:00056,54,56,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,56,q12_keyframe_payload,keyframe::paragliding-launch:00056,56,56,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,57,stage158_residual_payload,residual::paragliding-launch:00057:00056:00058,56,58,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,58,q12_keyframe_payload,keyframe::paragliding-launch:00058,58,58,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,59,stage158_residual_payload,residual::paragliding-launch:00059:00058:00060,58,60,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,60,q12_keyframe_payload,keyframe::paragliding-launch:00060,60,60,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,61,stage158_residual_payload,residual::paragliding-launch:00061:00060:00062,60,62,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,62,q12_keyframe_payload,keyframe::paragliding-launch:00062,62,62,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,63,stage158_residual_payload,residual::paragliding-launch:00063:00062:00064,62,64,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,64,q12_keyframe_payload,keyframe::paragliding-launch:00064,64,64,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,65,stage158_residual_payload,residual::paragliding-launch:00065:00064:00066,64,66,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,66,q12_keyframe_payload,keyframe::paragliding-launch:00066,66,66,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,67,stage158_residual_payload,residual::paragliding-launch:00067:00066:00068,66,68,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,68,q12_keyframe_payload,keyframe::paragliding-launch:00068,68,68,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,69,stage158_residual_payload,residual::paragliding-launch:00069:00068:00070,68,70,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,70,q12_keyframe_payload,keyframe::paragliding-launch:00070,70,70,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,71,stage158_residual_payload,residual::paragliding-launch:00071:00070:00072,70,72,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,72,q12_keyframe_payload,keyframe::paragliding-launch:00072,72,72,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,73,stage158_residual_payload,residual::paragliding-launch:00073:00072:00074,72,74,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,74,q12_keyframe_payload,keyframe::paragliding-launch:00074,74,74,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,75,stage158_residual_payload,residual::paragliding-launch:00075:00074:00076,74,76,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,76,q12_keyframe_payload,keyframe::paragliding-launch:00076,76,76,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,77,stage158_residual_payload,residual::paragliding-launch:00077:00076:00078,76,78,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
paragliding-launch,80,uniform_gap2,78,q12_keyframe_payload,keyframe::paragliding-launch:00078,78,78,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap2,79,q12_keyframe_payload,keyframe::paragliding-launch:00079,79,79,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,0,q12_keyframe_payload,keyframe::paragliding-launch:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
paragliding-launch,80,uniform_gap4,1,stage158_residual_payload,residual::paragliding-launch:00001:00000:00004,0,4,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
