task_split,setting_label,setting_role,keep_fraction,side_bits,task_id,dataset,split,sequence,codec,bits,reference_gap,target_index,normalized_time,left_anchor_source_item,left_anchor_source_side,right_anchor_source_item,right_anchor_source_side,target_dense_anchor_source_item,target_dense_anchor_source_side,keep_gaussians,feature_dim,residual_dim,feature_rms,label_rms
eval,q4_top10,low_rate,0.1,4,stage79_00022973,DAVIS,val,camel,q12,12,16,84,0.4444444444444444,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/camel/gap1/pair_000079_000080.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/camel/gap1/pair_000088_000089.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/camel/gap1/pair_000083_000084.pt,right_anchor,3686,56,13,0.4716384708881378,0.14714524149894714
eval,q4_top20,primary,0.2,4,stage79_00030156,DAVIS,val,pigs,q12,12,16,31,0.9375,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000030_000031.pt,right_anchor,7373,56,13,0.47060418128967285,0.08147959411144257
eval,q4_top10,low_rate,0.1,4,stage79_00030156,DAVIS,val,pigs,q12,12,16,31,0.9375,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000030_000031.pt,right_anchor,3686,56,13,0.47456684708595276,0.09051435440778732
eval,q4_top20,primary,0.2,4,stage79_00023866,DAVIS,val,cows,q12,12,4,69,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/cows/gap1/pair_000067_000068.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/cows/gap1/pair_000071_000072.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/cows/gap1/pair_000068_000069.pt,right_anchor,7373,56,13,0.4526551365852356,0.1174665167927742
eval,q4_top10,low_rate,0.1,4,stage79_00023866,DAVIS,val,cows,q12,12,4,69,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/cows/gap1/pair_000067_000068.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/cows/gap1/pair_000071_000072.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/cows/gap1/pair_000068_000069.pt,right_anchor,3686,56,13,0.45970991253852844,0.12502583861351013
eval,q4_top20,primary,0.2,4,stage79_00024509,DAVIS,val,dance-twirl,q12,12,16,67,0.1875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/dance-twirl/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/dance-twirl/gap1/pair_000079_000080.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/dance-twirl/gap1/pair_000066_000067.pt,right_anchor,7373,56,13,0.45196449756622314,0.1341274529695511
eval,q4_top10,low_rate,0.1,4,stage79_00024509,DAVIS,val,dance-twirl,q12,12,16,67,0.1875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/dance-twirl/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/dance-twirl/gap1/pair_000079_000080.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/dance-twirl/gap1/pair_000066_000067.pt,right_anchor,3686,56,13,0.4639151394367218,0.13929028809070587
eval,q4_top20,primary,0.2,4,stage79_00029741,DAVIS,val,parkour,q12,12,16,34,0.125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/parkour/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/parkour/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/parkour/gap1/pair_000033_000034.pt,right_anchor,7373,56,13,0.46931126713752747,0.12599818408489227
eval,q4_top10,low_rate,0.1,4,stage79_00029741,DAVIS,val,parkour,q12,12,16,34,0.125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/parkour/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/parkour/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/parkour/gap1/pair_000033_000034.pt,right_anchor,3686,56,13,0.4776301681995392,0.13421054184436798
eval,q4_top20,primary,0.2,4,stage79_00023958,DAVIS,val,cows,q12,12,8,76,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/cows/gap1/pair_000071_000072.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/cows/gap1/pair_000079_000080.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/cows/gap1/pair_000075_000076.pt,right_anchor,7373,56,13,0.455413818359375,0.1260952353477478
eval,q4_top10,low_rate,0.1,4,stage79_00023958,DAVIS,val,cows,q12,12,8,76,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/cows/gap1/pair_000071_000072.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/cows/gap1/pair_000079_000080.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/cows/gap1/pair_000075_000076.pt,right_anchor,3686,56,13,0.4617207646369934,0.13565033674240112
eval,q4_top20,primary,0.2,4,stage79_00021391,DAVIS,val,bike-packing,q12,12,16,1,0.0625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bike-packing/gap1/pair_000000_000001.pt,left_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bike-packing/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bike-packing/gap1/pair_000000_000001.pt,right_anchor,7373,56,13,0.4234291613101959,0.08195346593856812
eval,q4_top10,low_rate,0.1,4,stage79_00021391,DAVIS,val,bike-packing,q12,12,16,1,0.0625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bike-packing/gap1/pair_000000_000001.pt,left_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bike-packing/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bike-packing/gap1/pair_000000_000001.pt,right_anchor,3686,56,13,0.44272616505622864,0.09540543705224991
eval,q4_top20,primary,0.2,4,stage79_00022001,DAVIS,val,bmx-trees,q12,12,8,46,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bmx-trees/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bmx-trees/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bmx-trees/gap1/pair_000045_000046.pt,right_anchor,7373,56,13,0.47040972113609314,0.13953185081481934
eval,q4_top10,low_rate,0.1,4,stage79_00022001,DAVIS,val,bmx-trees,q12,12,8,46,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bmx-trees/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bmx-trees/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bmx-trees/gap1/pair_000045_000046.pt,right_anchor,3686,56,13,0.480016827583313,0.14193585515022278
eval,q4_top20,primary,0.2,4,stage79_00026406,DAVIS,val,gold-fish,q12,12,8,45,0.625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/gold-fish/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/gold-fish/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/gold-fish/gap1/pair_000044_000045.pt,right_anchor,7373,56,13,0.4512547552585602,0.08942124992609024
eval,q4_top10,low_rate,0.1,4,stage79_00026406,DAVIS,val,gold-fish,q12,12,8,45,0.625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/gold-fish/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/gold-fish/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/gold-fish/gap1/pair_000044_000045.pt,right_anchor,3686,56,13,0.4539347290992737,0.10144713521003723
eval,q4_top20,primary,0.2,4,stage79_00027292,DAVIS,val,judo,q12,12,8,28,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/judo/gap1/pair_000023_000024.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/judo/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/judo/gap1/pair_000027_000028.pt,right_anchor,7373,56,13,0.44268926978111267,0.10059015452861786
eval,q4_top10,low_rate,0.1,4,stage79_00027292,DAVIS,val,judo,q12,12,8,28,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/judo/gap1/pair_000023_000024.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/judo/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/judo/gap1/pair_000027_000028.pt,right_anchor,3686,56,13,0.45118436217308044,0.11311925947666168
eval,q4_top20,primary,0.2,4,stage79_00022342,DAVIS,val,breakdance,q12,12,4,37,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/breakdance/gap1/pair_000035_000036.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/breakdance/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/breakdance/gap1/pair_000036_000037.pt,right_anchor,7373,56,13,0.4331376254558563,0.10649709403514862
eval,q4_top10,low_rate,0.1,4,stage79_00022342,DAVIS,val,breakdance,q12,12,4,37,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/breakdance/gap1/pair_000035_000036.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/breakdance/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/breakdance/gap1/pair_000036_000037.pt,right_anchor,3686,56,13,0.4484112858772278,0.12307080626487732
eval,q4_top20,primary,0.2,4,stage79_00028210,DAVIS,val,loading,q12,12,4,47,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/loading/gap1/pair_000043_000044.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/loading/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/loading/gap1/pair_000046_000047.pt,right_anchor,7373,56,13,0.4832907021045685,0.13629084825515747
eval,q4_top10,low_rate,0.1,4,stage79_00028210,DAVIS,val,loading,q12,12,4,47,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/loading/gap1/pair_000043_000044.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/loading/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/loading/gap1/pair_000046_000047.pt,right_anchor,3686,56,13,0.49779629707336426,0.14464810490608215
eval,q4_top20,primary,0.2,4,stage79_00027558,DAVIS,val,kite-surf,q12,12,16,34,0.125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/kite-surf/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/kite-surf/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/kite-surf/gap1/pair_000033_000034.pt,right_anchor,7373,56,13,0.4581628441810608,0.12428707629442215
eval,q4_top10,low_rate,0.1,4,stage79_00027558,DAVIS,val,kite-surf,q12,12,16,34,0.125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/kite-surf/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/kite-surf/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/kite-surf/gap1/pair_000033_000034.pt,right_anchor,3686,56,13,0.47073471546173096,0.12882743775844574
eval,q4_top20,primary,0.2,4,stage79_00022780,DAVIS,val,camel,q12,12,4,38,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/camel/gap1/pair_000035_000036.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/camel/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/camel/gap1/pair_000037_000038.pt,right_anchor,7373,56,13,0.46589499711990356,0.1339813470840454
eval,q4_top10,low_rate,0.1,4,stage79_00022780,DAVIS,val,camel,q12,12,4,38,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/camel/gap1/pair_000035_000036.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/camel/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/camel/gap1/pair_000037_000038.pt,right_anchor,3686,56,13,0.47133874893188477,0.14648233354091644
eval,q4_top20,primary,0.2,4,stage79_00030876,DAVIS,val,soapbox,q12,12,4,23,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/soapbox/gap1/pair_000019_000020.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/soapbox/gap1/pair_000023_000024.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/soapbox/gap1/pair_000022_000023.pt,right_anchor,7373,56,13,0.45809444785118103,0.12824590504169464
eval,q4_top10,low_rate,0.1,4,stage79_00030876,DAVIS,val,soapbox,q12,12,4,23,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/soapbox/gap1/pair_000019_000020.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/soapbox/gap1/pair_000023_000024.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/soapbox/gap1/pair_000022_000023.pt,right_anchor,3686,56,13,0.46713894605636597,0.14249137043952942
eval,q4_top20,primary,0.2,4,stage79_00030038,DAVIS,val,pigs,q12,12,4,50,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000051_000052.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000049_000050.pt,right_anchor,7373,56,13,0.4370770752429962,0.08521013706922531
eval,q4_top10,low_rate,0.1,4,stage79_00030038,DAVIS,val,pigs,q12,12,4,50,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000051_000052.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000049_000050.pt,right_anchor,3686,56,13,0.43725740909576416,0.0964772030711174
eval,q4_top20,primary,0.2,4,stage79_00027144,DAVIS,val,india,q12,12,16,61,0.8125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/india/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/india/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/india/gap1/pair_000060_000061.pt,right_anchor,7373,56,13,0.4798101782798767,0.13064442574977875
eval,q4_top10,low_rate,0.1,4,stage79_00027144,DAVIS,val,india,q12,12,16,61,0.8125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/india/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/india/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/india/gap1/pair_000060_000061.pt,right_anchor,3686,56,13,0.4849017560482025,0.14019149541854858
eval,q4_top20,primary,0.2,4,stage79_00028882,DAVIS,val,motocross-jump,q12,12,16,26,0.625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/motocross-jump/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/motocross-jump/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/motocross-jump/gap1/pair_000025_000026.pt,right_anchor,7373,56,13,0.4899604618549347,0.1873910129070282
eval,q4_top10,low_rate,0.1,4,stage79_00028882,DAVIS,val,motocross-jump,q12,12,16,26,0.625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/motocross-jump/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/motocross-jump/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/motocross-jump/gap1/pair_000025_000026.pt,right_anchor,3686,56,13,0.5050318241119385,0.18284964561462402
eval,q4_top20,primary,0.2,4,stage79_00028015,DAVIS,val,libby,q12,12,16,9,0.5625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/libby/gap1/pair_000000_000001.pt,left_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/libby/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/libby/gap1/pair_000008_000009.pt,right_anchor,7373,56,13,0.4476779103279114,0.14985352754592896
eval,q4_top10,low_rate,0.1,4,stage79_00028015,DAVIS,val,libby,q12,12,16,9,0.5625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/libby/gap1/pair_000000_000001.pt,left_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/libby/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/libby/gap1/pair_000008_000009.pt,right_anchor,3686,56,13,0.4607713222503662,0.15654556453227997
eval,q4_top20,primary,0.2,4,stage79_00026714,DAVIS,val,horsejump-high,q12,12,16,8,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/horsejump-high/gap1/pair_000000_000001.pt,left_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/horsejump-high/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/horsejump-high/gap1/pair_000007_000008.pt,right_anchor,7373,56,13,0.4647066593170166,0.15437547862529755
eval,q4_top10,low_rate,0.1,4,stage79_00026714,DAVIS,val,horsejump-high,q12,12,16,8,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/horsejump-high/gap1/pair_000000_000001.pt,left_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/horsejump-high/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/horsejump-high/gap1/pair_000007_000008.pt,right_anchor,3686,56,13,0.47199663519859314,0.15784317255020142
eval,q4_top20,primary,0.2,4,stage79_00022866,DAVIS,val,camel,q12,12,8,55,0.875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/camel/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/camel/gap1/pair_000055_000056.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/camel/gap1/pair_000054_000055.pt,right_anchor,7373,56,13,0.48791542649269104,0.13644249737262726
eval,q4_top10,low_rate,0.1,4,stage79_00022866,DAVIS,val,camel,q12,12,8,55,0.875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/camel/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/camel/gap1/pair_000055_000056.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/camel/gap1/pair_000054_000055.pt,right_anchor,3686,56,13,0.49390721321105957,0.1461927592754364
eval,q4_top20,primary,0.2,4,stage79_00027049,DAVIS,val,india,q12,12,8,37,0.625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/india/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/india/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/india/gap1/pair_000036_000037.pt,right_anchor,7373,56,13,0.46732625365257263,0.13854369521141052
eval,q4_top10,low_rate,0.1,4,stage79_00027049,DAVIS,val,india,q12,12,8,37,0.625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/india/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/india/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/india/gap1/pair_000036_000037.pt,right_anchor,3686,56,13,0.4797428846359253,0.1452673077583313
eval,q4_top20,primary,0.2,4,stage79_00021914,DAVIS,val,bmx-trees,q12,12,4,17,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bmx-trees/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bmx-trees/gap1/pair_000019_000020.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bmx-trees/gap1/pair_000016_000017.pt,right_anchor,7373,56,13,0.43584874272346497,0.11311029642820358
eval,q4_top10,low_rate,0.1,4,stage79_00021914,DAVIS,val,bmx-trees,q12,12,4,17,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bmx-trees/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bmx-trees/gap1/pair_000019_000020.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bmx-trees/gap1/pair_000016_000017.pt,right_anchor,3686,56,13,0.44235318899154663,0.11914961785078049
