dataset,split,selector_split,sequence,sample,left_index,right_index,segment_length,middle_count,normalized_left,normalized_right,endpoint_anchor_mse,endpoint_anchor_l1,endpoint_rgb_mse,endpoint_opacity_mse,endpoint_scale_mse,endpoint_xyz_mse,endpoint_rot_mse,left_opacity_mean,right_opacity_mean,left_scale_mean,right_scale_mean,rgb_motion_mean,rgb_motion_max,rgb_endpoint_mse,label_adapter_mse_sum,label_adapter_mse_mean,label_adapter_mse_max,label_linear_mse_sum,label_linear_mse_mean,label_adapter_delta_vs_linear_sum,label_adapter_delta_vs_linear_mean,label_log_adapter_mse_mean,label_adapter_better_than_linear
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,57,61,4,3,0.7215189873417721,0.7721518987341772,0.015869716182351112,0.04925837740302086,0.05909910053014755,0.023310359567403793,2.0556888102873927e-06,0.0018981756875291467,0.0,0.8531912565231323,0.8432223200798035,0.004833853337913752,0.004985463339835405,0.060883247293531895,0.08349577337503433,0.02349894680082798,0.09224198758602142,0.030747329195340473,0.03375263139605522,0.031864979304373264,0.010621659768124422,0.06037700828164816,0.020125669427216053,-1.5121926023492784,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,57,65,8,7,0.7215189873417721,0.8227848101265823,0.022565675899386406,0.06076960265636444,0.08620527386665344,0.025908391922712326,2.5055539936147397e-06,0.0029415113385766745,0.0,0.8531912565231323,0.8578125238418579,0.004833853337913752,0.004833960440009832,0.06256697978824377,0.08349577337503433,0.04050508514046669,0.2143173385411501,0.030616762648735727,0.034652482718229294,0.0828722296282649,0.011838889946894986,0.1314451089128852,0.01877787270184074,-1.5140407325693352,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,57,71,14,13,0.7215189873417721,0.8987341772151899,0.02724979817867279,0.06803953647613525,0.10520165413618088,0.02676687017083168,2.634983502503019e-06,0.003956748638302088,0.0,0.8531912565231323,0.8572404980659485,0.004833853337913752,0.004798992536962032,0.06047390667455537,0.08349577337503433,0.05664386972784996,0.41983670368790627,0.032295131052915864,0.0377950482070446,0.17524876166135073,0.013480673973950056,0.24458794202655554,0.018814457078965806,-1.4908629487465628,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,57,73,16,15,0.7215189873417721,0.9240506329113924,0.02652124874293804,0.06712312996387482,0.10226288437843323,0.0270291306078434,2.611774334582151e-06,0.0036510524805635214,0.0,0.8531912565231323,0.8598260283470154,0.004833853337913752,0.004777713678777218,0.05909818783402443,0.08349577337503433,0.05400056019425392,0.48778634890913963,0.03251908992727597,0.03759117051959038,0.20717798825353384,0.013811865883568922,0.2806083606556058,0.01870722404370705,-1.4878616169727532,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,58,64,6,5,0.7341772151898734,0.810126582278481,0.023107314482331276,0.061591897159814835,0.0887506902217865,0.026350582018494606,2.575170583440922e-06,0.002595752477645874,0.0,0.8525176048278809,0.8590570688247681,0.0047816867008805275,0.004834603983908892,0.06341225715974967,0.08349577337503433,0.041140366345644,0.14904502965509892,0.02980900593101978,0.03298839554190636,0.05454783421009779,0.010909566842019557,0.09449719544500113,0.018899439089000224,-1.5256525065382118,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,58,69,11,10,0.7341772151898734,0.8734177215189873,0.02864396758377552,0.07016316056251526,0.11109351366758347,0.027347544208168983,2.7341566237737425e-06,0.003912669140845537,0.0,0.8525176048278809,0.8599568009376526,0.0047816867008805275,0.0047874655574560165,0.06287832422689958,0.08349577337503433,0.059358883649110794,0.3228488974273205,0.03228488974273205,0.03781944885849953,0.135021205060184,0.0135021205060184,0.18782769236713648,0.018782769236713646,-1.4910006924165908,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,58,70,12,11,0.7341772151898734,0.8860759493670886,0.028721043840050697,0.07023736089468002,0.1115163117647171,0.02675636298954487,2.7065309495810652e-06,0.004020946100354195,0.0,0.8525176048278809,0.8604946732521057,0.0047816867008805275,0.0048008812591433525,0.0614245313530167,0.08349577337503433,0.060869473963975906,0.35592685639858246,0.032356986945325676,0.03789297863841057,0.149325811304152,0.01357507375492291,0.20660104509443045,0.018781913190402767,-1.4900319262905493,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,58,72,14,13,0.7341772151898734,0.9113924050632911,0.028336787596344948,0.06986842304468155,0.10968964546918869,0.027731912210583687,2.7523683456820436e-06,0.003857285249978304,0.0,0.8525176048278809,0.858856201171875,0.0047816867008805275,0.004783398471772671,0.059931782207318714,0.08349577337503433,0.05977775156497955,0.4280949719250202,0.03293038245577078,0.03770914673805237,0.18301204685121775,0.01407784975778598,0.24508292507380247,0.018852532697984804,-1.4824032253190498,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,58,73,15,14,0.7341772151898734,0.9240506329113924,0.02827061526477337,0.06973529607057571,0.10954833775758743,0.02780870534479618,2.7153473638463765e-06,0.0036862625274807215,0.0,0.8525176048278809,0.8598260283470154,0.0047816867008805275,0.004777713678777218,0.05892797286311786,0.08349577337503433,0.05879285931587219,0.46297984942793846,0.03306998924485275,0.03802528604865074,0.19975600577890873,0.014268286127064909,0.26322384364902973,0.01880170311778784,-1.4805659463160392,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,59,64,5,4,0.7468354430379747,0.810126582278481,0.02248498611152172,0.06076660752296448,0.08650384098291397,0.025239374488592148,2.5328952233394375e-06,0.002516268054023385,0.0,0.851736843585968,0.8590570688247681,0.004821507725864649,0.004834603983908892,0.07029226794838905,0.08349577337503433,0.04048096016049385,0.12110493332147598,0.030276233330368996,0.03321325406432152,0.044664327055215836,0.011166081763803959,0.07644060626626015,0.019110151566565037,-1.5188981564227935,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,59,66,7,6,0.7468354430379747,0.8354430379746836,0.024972012266516685,0.06479858607053757,0.0963832214474678,0.026303285732865334,2.595174464659067e-06,0.0030593322589993477,0.0,0.851736843585968,0.8588999509811401,0.004821507725864649,0.00483443820849061,0.0681743212044239,0.08349577337503433,0.04896051064133644,0.19012906961143017,0.0316881782685717,0.03686695173382759,0.07604548241943121,0.012674247069905201,0.11408358719199896,0.019013931198666498,-1.4991027273674122,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,59,67,8,7,0.7468354430379747,0.8481012658227848,0.026546968147158623,0.06726498901844025,0.10267229378223419,0.026777973398566246,2.6694931420934154e-06,0.003436797298491001,0.0,0.851736843585968,0.8591708540916443,0.004821507725864649,0.00483772624284029,0.06846860097721219,0.08349577337503433,0.05412660911679268,0.2263021431863308,0.032328877598047256,0.03730953857302666,0.09354667272418737,0.013363810389169626,0.13275547046214342,0.018965067208877633,-1.4904093730563037,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,59,71,12,11,0.7468354430379747,0.8987341772151899,0.028675630688667297,0.07018128782510757,0.11139702796936035,0.026828475296497345,2.6627146780811017e-06,0.0039194198325276375,0.0,0.851736843585968,0.8572404980659485,0.004821507725864649,0.004798992536962032,0.06299758981913328,0.08349577337503433,0.06088085472583771,0.36496388725936413,0.033178535205396736,0.03788801655173302,0.15582806803286076,0.014166188002987341,0.20913581922650337,0.019012347202409394,-1.4791427914828907,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,59,72,13,12,0.7468354430379747,0.9113924050632911,0.027912365272641182,0.06942722946405411,0.10820556432008743,0.026918059214949608,2.710719854803756e-06,0.003773508360609412,0.0,0.851736843585968,0.858856201171875,0.004821507725864649,0.004783398471772671,0.06231021136045456,0.08349577337503433,0.05931396782398224,0.4006522707641125,0.03338768923034271,0.037776973098516464,0.17345136310905218,0.014454280259087682,0.2272009076550603,0.018933408971255027,-1.476413637513587,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,59,73,14,13,0.7468354430379747,0.9240506329113924,0.027903074398636818,0.06937586516141891,0.10811933130025864,0.027470089495182037,2.6966313271259423e-06,0.003635493339970708,0.0,0.851736843585968,0.8598260283470154,0.004821507725864649,0.004777713678777218,0.06106481355215822,0.08349577337503433,0.05850668624043465,0.435602568089962,0.033507889853074,0.0381225049495697,0.1902120327576995,0.014631694827515345,0.24539053533226252,0.018876195025558654,-1.4748529208244363,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,60,62,2,1,0.759493670886076,0.7848101265822784,0.016624607145786285,0.050754569470882416,0.062445882707834244,0.02259066514670849,1.9359788439032855e-06,0.0020625556353479624,0.0,0.8441104888916016,0.8445574045181274,0.0049779778346419334,0.004964138846844435,0.08133010566234589,0.08349577337503433,0.028261220082640648,0.03013991191983223,0.03013991191983223,0.03013991191983223,0.008130079135298729,0.008130079135298729,0.0220098327845335,0.0220098327845335,-1.5208580211770748,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,60,64,4,3,0.759493670886076,0.810126582278481,0.01954943686723709,0.056110236793756485,0.07415483146905899,0.02452857233583927,2.387682798143942e-06,0.002381605328992009,0.0,0.8441104888916016,0.8590570688247681,0.0049779778346419334,0.004834603983908892,0.07052193488925695,0.08349577337503433,0.03400292620062828,0.09113596193492413,0.03037865397830804,0.03291711583733559,0.03168975189328194,0.010563250631093979,0.05944621004164219,0.019815403347214062,-1.5174314728138987,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,60,67,7,6,0.759493670886076,0.8481012658227848,0.023490460589528084,0.06251636892557144,0.09005917608737946,0.025508632883429527,2.4644532459205948e-06,0.0032282941974699497,0.0,0.8441104888916016,0.8591708540916443,0.0049779778346419334,0.00483772624284029,0.06833931537611145,0.08349577337503433,0.04778143763542175,0.194093219935894,0.032348869989315666,0.03690098226070404,0.07754546403884888,0.012924244006474813,0.11654775589704514,0.01942462598284085,-1.490140885491165,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,60,71,11,10,0.759493670886076,0.8987341772151899,0.02573108859360218,0.06605728715658188,0.09890791028738022,0.02633426897227764,2.5545054995745886e-06,0.003813654650002718,0.0,0.8441104888916016,0.8572404980659485,0.0049779778346419334,0.004798992536962032,0.0624179525131529,0.08349577337503433,0.05457770824432373,0.3301911745220423,0.033019117452204226,0.03742745518684387,0.13651377055794,0.013651377055794,0.19367740396410227,0.019367740396410225,-1.4812345388965344,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,60,72,12,11,0.759493670886076,0.9113924050632911,0.025049429386854172,0.06519776582717896,0.09627725183963776,0.025848431512713432,2.5888989512168337e-06,0.003652393352240324,0.0,0.8441104888916016,0.858856201171875,0.0049779778346419334,0.004783398471772671,0.06172159562508265,0.08349577337503433,0.05322781577706337,0.36537839472293854,0.03321621770208532,0.037559688091278076,0.1533797588199377,0.013943614438176155,0.21199863590300083,0.019272603263909165,-1.4786498217400657,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,61,63,2,1,0.7721518987341772,0.7974683544303798,0.0165585707873106,0.05029405280947685,0.061455272138118744,0.02401142008602619,2.2508747861138545e-06,0.002293219091370702,0.0,0.8432223200798035,0.8609934449195862,0.004985463339835405,0.004822338465601206,0.07253609597682953,0.07916443794965744,0.02343621850013733,0.02986295334994793,0.02986295334994793,0.02986295334994793,0.008404845371842384,0.008404845371842384,0.021458107978105545,0.021458107978105545,-1.5248672441463584,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,61,67,6,5,0.7721518987341772,0.8481012658227848,0.021397098898887634,0.0589643232524395,0.08105204254388809,0.025725016370415688,2.4125902200466953e-06,0.0030921106226742268,0.0,0.8432223200798035,0.8591708540916443,0.004985463339835405,0.00483772624284029,0.06581323904295762,0.07916443794965744,0.04020955041050911,0.16098766773939133,0.032197533547878264,0.036070507019758224,0.06220619473606348,0.012441238947212696,0.09878147300332785,0.019756294600665567,-1.4921773956066122,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,61,70,9,8,0.7721518987341772,0.8860759493670886,0.023036016151309013,0.06170530989766121,0.08765644580125809,0.025733646005392075,2.497786454114248e-06,0.003586727427318692,0.0,0.8432223200798035,0.8604946732521057,0.004985463339835405,0.0048008812591433525,0.061690311051077314,0.07916443794965744,0.045706044882535934,0.2593043688684702,0.032413046108558774,0.03668201342225075,0.10373751539736986,0.012967189424671233,0.15556685347110033,0.01944585668388754,-1.4892801529724606,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,61,71,10,9,0.7721518987341772,0.8987341772151899,0.02345629408955574,0.062391895800828934,0.08921287208795547,0.026376046240329742,2.5123592877207557e-06,0.0036373690236359835,0.0,0.8432223200798035,0.8572404980659485,0.004985463339835405,0.004798992536962032,0.06031017042696476,0.07916443794965744,0.046231478452682495,0.2947102654725313,0.03274558505250348,0.037123169749975204,0.11887944024056196,0.013208826693395773,0.17583082523196936,0.01953675835910771,-1.484847245783711,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,61,75,14,13,0.7721518987341772,0.9493670886075949,0.021912038326263428,0.05991024896502495,0.08287101238965988,0.025798963382840157,2.5072492917388445e-06,0.003479804378002882,0.0,0.8432223200798035,0.8596548438072205,0.004985463339835405,0.004792694468051195,0.05563246778079441,0.07916443794965744,0.04251006618142128,0.4312373772263527,0.033172105940488666,0.03812521696090698,0.1805178178474307,0.013885985988263901,0.250719559378922,0.019286119952224765,-1.4792269562846982,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,62,66,4,3,0.7848101265822784,0.8354430379746836,0.01826133206486702,0.05356737598776817,0.06797360628843307,0.025114549323916435,2.3314501049753744e-06,0.002785750664770603,0.0,0.8445574045181274,0.8588999509811401,0.004964138846844435,0.00483443820849061,0.06129660923033953,0.06734802573919296,0.028719743713736534,0.0949159748852253,0.031638658295075096,0.03369531407952309,0.03341133240610361,0.011137110802034536,0.061504642479121685,0.02050154749304056,-1.4997819419558387,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,62,67,5,4,0.7848101265822784,0.8481012658227848,0.019674208015203476,0.05598623678088188,0.07379598915576935,0.025372961536049843,2.4043808934948174e-06,0.0029996433295309544,0.0,0.8445574045181274,0.8591708540916443,0.004964138846844435,0.00483772624284029,0.06314299926161766,0.0705285593867302,0.03365970030426979,0.1283085085451603,0.03207712713629007,0.035780224949121475,0.04784107580780983,0.011960268951952457,0.08046743273735046,0.020116858184337616,-1.4938045345366209,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,62,68,6,5,0.7848101265822784,0.8607594936708861,0.02115284465253353,0.05857769399881363,0.07956699281930923,0.02610757388174534,2.476175268384395e-06,0.003391151549294591,0.0,0.8445574045181274,0.8601711392402649,0.004964138846844435,0.0047896807081997395,0.06355246466894944,0.0705285593867302,0.0377994179725647,0.16138753853738308,0.032277507707476616,0.035992447286844254,0.062239452265203,0.0124478904530406,0.09914808627218008,0.019829617254436015,-1.4911000064853719,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,62,71,9,8,0.7848101265822784,0.8987341772151899,0.021685359999537468,0.05911893770098686,0.08163733780384064,0.026270616799592972,2.5024148726515705e-06,0.003574006026610732,0.0,0.8445574045181274,0.8572404980659485,0.004964138846844435,0.004798992536962032,0.05821525181333224,0.0705285593867302,0.0398249626159668,0.26023072749376297,0.03252884093672037,0.03663772717118263,0.10299916099756956,0.012874895124696195,0.1572315664961934,0.019653945812024176,-1.4877314111515985,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,62,75,13,12,0.7848101265822784,0.9493670886075949,0.020854448899626732,0.05772308260202408,0.07818914204835892,0.026172690093517303,2.4940050025179517e-06,0.003454235615208745,0.0,0.8445574045181274,0.8596548438072205,0.004964138846844435,0.004792694468051195,0.053822316229343414,0.0705285593867302,0.037178121507167816,0.39401858672499657,0.03283488222708305,0.037645917385816574,0.16205476596951485,0.013504563830792904,0.23196382075548172,0.019330318396290146,-1.483664537097885,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,63,67,4,3,0.7974683544303798,0.8481012658227848,0.019804349169135094,0.055679142475128174,0.07429111748933792,0.02518691122531891,2.5822498628258472e-06,0.0031303493306040764,0.0,0.8609934449195862,0.8591708540916443,0.004822338465601206,0.00483772624284029,0.06245181057602167,0.0705285593867302,0.029253976419568062,0.09400699660181999,0.031335665533939995,0.03368445485830307,0.03462217561900616,0.011540725206335386,0.059384820982813835,0.019794940327604607,-1.5039610769307405,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,63,68,5,4,0.7974683544303798,0.8607594936708861,0.021283511072397232,0.058265142142772675,0.0801815316081047,0.02582426555454731,2.678963255675626e-06,0.003437137696892023,0.0,0.8609934449195862,0.8601711392402649,0.004822338465601206,0.0047896807081997395,0.06308140680193901,0.0705285593867302,0.03274424374103546,0.1263370681554079,0.031584267038851976,0.03541342169046402,0.04873291403055191,0.012183228507637978,0.077604154124856,0.019401038531214,-1.5005291971055723,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,63,73,10,9,0.7974683544303798,0.9240506329113924,0.0216435007750988,0.05844525620341301,0.08153732120990753,0.026318944990634918,2.6624031761457445e-06,0.003476409474387765,0.0,0.8609934449195862,0.8598260283470154,0.004822338465601206,0.004777713678777218,0.05569658242166042,0.0705285593867302,0.03425071761012077,0.2907761540263891,0.03230846155848768,0.036800406873226166,0.12118776701390743,0.013465307445989715,0.1695883870124817,0.01884315411249797,-1.4906837214045903,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,63,74,11,10,0.7974683544303798,0.9367088607594937,0.021462278440594673,0.05796663835644722,0.0807846188545227,0.02640438824892044,2.6163172606175067e-06,0.0034153813030570745,0.0,0.8609934449195862,0.8596270084381104,0.004822338465601206,0.004780192859470844,0.05419527265158566,0.0705285593867302,0.03335489705204964,0.3232688456773758,0.03232688456773758,0.03692063316702843,0.1352391680702567,0.01352391680702567,0.18802967760711908,0.018802967760711907,-1.4904361475319887,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,63,75,12,11,0.7974683544303798,0.9493670886075949,0.021016204729676247,0.05733684450387955,0.0788661390542984,0.026145217940211296,2.6560078367765527e-06,0.003487236564978957,0.0,0.8609934449195862,0.8596548438072205,0.004822338465601206,0.004792694468051195,0.052815196414788566,0.0705285593867302,0.033050693571567535,0.3567379042506218,0.03243071856823834,0.03704577311873436,0.1504378542304039,0.013676168566400354,0.2063000500202179,0.01875455000183799,-1.4890434285333864,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,63,76,13,12,0.7974683544303798,0.9620253164556962,0.021770864725112915,0.058649465441703796,0.08210216462612152,0.02615540660917759,2.698761136343819e-06,0.0035179629921913147,0.0,0.8609934449195862,0.8596571087837219,0.004822338465601206,0.004809660837054253,0.05227466844595396,0.0705285593867302,0.03491086885333061,0.38649213686585426,0.03220767807215452,0.036579884588718414,0.1621202901005745,0.013510024175047874,0.22437184676527977,0.018697653897106647,-1.4920405833567898,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,63,79,16,15,0.7974683544303798,1.0,0.02428813837468624,0.06282754987478256,0.09225594252347946,0.026796195656061172,2.868839828806813e-06,0.004058665130287409,0.0,0.8609934449195862,0.8590803146362305,0.004822338465601206,0.004839892033487558,0.05076535255648196,0.0705285593867302,0.0431755967438221,0.4901247210800648,0.03267498140533765,0.03666809946298599,0.2111394116654992,0.014075960777699948,0.27898530941456556,0.018599020627637703,-1.4857846508821466,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,64,75,11,10,0.810126582278481,0.9493670886075949,0.020487656816840172,0.056319594383239746,0.07648953050374985,0.026651037856936455,2.628489028211334e-06,0.003404877381399274,0.0,0.8590570688247681,0.8596548438072205,0.004834603983908892,0.004792694468051195,0.05275114388628439,0.0705285593867302,0.031001320108771324,0.32502312399446964,0.03250231239944697,0.036696553230285645,0.13651089277118444,0.013651089277118444,0.1885122312232852,0.018851223122328523,-1.4880857397279341,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,64,76,12,11,0.810126582278481,0.9620253164556962,0.020958151668310165,0.057198088616132736,0.07860365509986877,0.026345269754529,2.6759091724670725e-06,0.0034314547665417194,0.0,0.8590570688247681,0.8596571087837219,0.004834603983908892,0.004809660837054253,0.05217090963075558,0.0705285593867302,0.0327160619199276,0.355411097407341,0.032310099764303726,0.03624730557203293,0.14872418902814388,0.013520380820740353,0.20668690837919712,0.018789718943563374,-1.4906617009902792,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,64,77,13,12,0.810126582278481,0.9746835443037974,0.021949199959635735,0.05895690992474556,0.08236275613307953,0.02726295217871666,2.690292149054585e-06,0.003660985268652439,0.0,0.8590570688247681,0.8587324023246765,0.004834603983908892,0.004807414021342993,0.05221130727575375,0.0705285593867302,0.035447265952825546,0.38952764868736267,0.032460637390613556,0.035831961780786514,0.1641460284590721,0.013678835704922676,0.22538162022829056,0.01878180168569088,-1.4886429566926949,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,65,71,6,5,0.8227848101265823,0.8987341772151899,0.020828142762184143,0.05682360380887985,0.0777188390493393,0.02734428271651268,2.640088268890395e-06,0.003419918939471245,0.0,0.8578125238418579,0.8572404980659485,0.004833960440009832,0.004798992536962032,0.05768314252297083,0.0705285593867302,0.030257707461714745,0.1604007612913847,0.03208015225827694,0.03553599491715431,0.06280353292822838,0.012560706585645676,0.09759722836315632,0.019519445672631267,-1.4937635791283084,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,65,73,8,7,0.8227848101265823,0.9240506329113924,0.02066003903746605,0.05639949440956116,0.07701398432254791,0.02701539173722267,2.6115883429156383e-06,0.0035059733781963587,0.0,0.8578125238418579,0.8598260283470154,0.004833960440009832,0.004777713678777218,0.05562939587980509,0.0705285593867302,0.029709363356232643,0.2271304428577423,0.032447206122534614,0.036170415580272675,0.09337541554123163,0.013339345077318805,0.13375502731651068,0.019107861045215807,-1.4888226923110426,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,66,71,5,4,0.8354430379746836,0.8987341772151899,0.01949688233435154,0.054443325847387314,0.07220067828893661,0.02688053995370865,2.5461797577008838e-06,0.0033239335753023624,0.0,0.8588999509811401,0.8572404980659485,0.00483443820849061,0.004798992536962032,0.05575016587972641,0.0705285593867302,0.025703996419906616,0.1271033138036728,0.0317758284509182,0.034963373094797134,0.0482693687081337,0.012067342177033424,0.07883394509553909,0.019708486273884773,-1.4979031178028654,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,66,72,6,5,0.8354430379746836,0.9113924050632911,0.018945878371596336,0.05350758880376816,0.06991651654243469,0.026613112539052963,2.571642198745394e-06,0.0033095197286456823,0.0,0.8588999509811401,0.858856201171875,0.00483443820849061,0.004783398471772671,0.055468749875823654,0.0705285593867302,0.02535979449748993,0.16075815819203854,0.03215163163840771,0.03528484329581261,0.06382172182202339,0.012764344364404679,0.09693643637001514,0.01938728727400303,-1.4927969824905987,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,66,74,8,7,0.8354430379746836,0.9367088607594937,0.019100522622466087,0.05376196280121803,0.07069017738103867,0.0260803010314703,2.5687470497359755e-06,0.003383598756045103,0.0,0.8588999509811401,0.8596270084381104,0.00483443820849061,0.004780192859470844,0.05210866453126073,0.0705285593867302,0.025791913270950317,0.22489170916378498,0.03212738702339785,0.035691577941179276,0.09137676656246185,0.013053823794637407,0.13351494260132313,0.019073563228760446,-1.4931245949287733,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,66,75,9,8,0.8354430379746836,0.9493670886075949,0.01887993887066841,0.05357908084988594,0.06967789679765701,0.02607809565961361,2.5795743567869067e-06,0.0034407421480864286,0.0,0.8588999509811401,0.8596548438072205,0.00483443820849061,0.004792694468051195,0.0505004082289007,0.0705285593867302,0.026146413758397102,0.2572992369532585,0.032162404619157314,0.036057572811841965,0.10543394926935434,0.013179243658669293,0.15186528768390417,0.01898316096048802,-1.4926514887101097,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,66,78,12,11,0.8354430379746836,0.9873417721518988,0.02058272436261177,0.056759145110845566,0.07629281282424927,0.027421602979302406,2.6286827505828114e-06,0.0037566963583230972,0.0,0.8588999509811401,0.8590984344482422,0.00483443820849061,0.004827442113310099,0.049558871115247406,0.0705285593867302,0.030801892280578613,0.35535275377333164,0.03230479579757561,0.03585491329431534,0.14850514847785234,0.013500468043441122,0.2068476052954793,0.018804327754134487,-1.4907329998283347,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,67,72,5,4,0.8481012658227848,0.9113924050632911,0.018099842593073845,0.051739223301410675,0.06626123189926147,0.026593292132019997,2.58720160672965e-06,0.003305258695036173,0.0,0.8591708540916443,0.858856201171875,0.00483772624284029,0.004783398471772671,0.05245678797364235,0.06559979170560837,0.021889997646212578,0.12646450474858284,0.03161612618714571,0.034612514078617096,0.048072866164147854,0.012018216541036963,0.07839163858443499,0.019597909646108747,-1.5000913437072814,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,67,73,6,5,0.8481012658227848,0.9240506329113924,0.018455566838383675,0.052469734102487564,0.06756563484668732,0.027186328545212746,2.5877702682919335e-06,0.0033446489833295345,0.0,0.8591708540916443,0.8598260283470154,0.00483772624284029,0.004777713678777218,0.051193096985419594,0.06559979170560837,0.022797197103500366,0.15799260325729847,0.0315985206514597,0.034638289362192154,0.06141153257340193,0.012282306514680385,0.09658107068389654,0.019316214136779312,-1.500333249264908,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,67,78,11,10,0.8481012658227848,0.9873417721518988,0.01953154429793358,0.05480124428868294,0.07186243683099747,0.026715273037552834,2.6631648779584793e-06,0.003867381950840354,0.0,0.8591708540916443,0.8590984344482422,0.00483772624284029,0.004827442113310099,0.04765253581783988,0.06559979170560837,0.02750469744205475,0.31901574693620205,0.031901574693620205,0.03560240939259529,0.13066733162850142,0.013066733162850142,0.18834841530770063,0.018834841530770065,-1.4961878791902978,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,68,71,3,2,0.8607594936708861,0.8987341772151899,0.016858315095305443,0.04920835420489311,0.06141214072704315,0.02621416747570038,2.422016677883221e-06,0.0029008882120251656,0.0,0.8601711392402649,0.8572404980659485,0.0047896807081997395,0.004798992536962032,0.04754082610209783,0.04930076375603676,0.017523765563964844,0.061661193147301674,0.030830596573650837,0.03268654644489288,0.02038770169019699,0.010193850845098495,0.04127349145710468,0.02063674572855234,-1.5110180715572352,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,68,72,4,3,0.8607594936708861,0.9113924050632911,0.017763394862413406,0.05109298974275589,0.06493106484413147,0.026283929124474525,2.5232134248653892e-06,0.003280649660155177,0.0,0.8601711392402649,0.858856201171875,0.0047896807081997395,0.004783398471772671,0.049171037040650845,0.05406166985630989,0.02031155675649643,0.09263594076037407,0.03087864692012469,0.03293440118432045,0.03301331400871277,0.011004438002904257,0.0596226267516613,0.019874208917220436,-1.510341738373989,false
DAVIS,val,eval,bmx-trees,DAVIS/val/bmx-trees,68,77,9,8,0.8607594936708861,0.9746835443037974,0.01866992749273777,0.05325102433562279,0.06813830137252808,0.02667876146733761,2.5880431167024653e-06,0.0038700674194842577,0.0,0.8601711392402649,0.8587324023246765,0.0047896807081997395,0.004807414021342993,0.04631774831149313,0.05406166985630989,0.023407908156514168,0.2503399420529604,0.03129249275662005,0.034878209233284,0.09893186949193478,0.012366483686491847,0.15140807256102562,0.018926009070128202,-1.5045598396100097,false
