sample,method,reference_gap,bits,codec_variant,rate_scope,rate_mib_per_frame,all_psnr,linear_all_psnr,adapter_all_psnr,total_frames,keyframe_count,source_rate_table,notes
driving,uniform,3,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.10051020869502315,28.715948017176355,28.648583176124365,28.715948017176355,81,28,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,uniform,3,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.1579861111111111,28.715948017176355,28.648583176124365,28.715948017176355,81,28,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,uniform,3,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.31617454246238424,30.238699509706592,30.237991544777344,30.238699509706592,81,28,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,uniform,3,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.15652438740671418,30.238699509706592,30.237991544777344,30.238699509706592,81,28,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,uniform,3,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.1974826388888889,30.238699509706592,30.237991544777344,30.238699509706592,81,28,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,uniform,3,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.31617655577483,30.55136470685515,30.562667911605388,30.55136470685515,81,28,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,uniform,3,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.17696381792610075,30.55136470685515,30.562667911605388,30.55136470685515,81,28,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,uniform,3,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.23697916666666666,30.55136470685515,30.562667911605388,30.55136470685515,81,28,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,uniform,3,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.316178180553295,30.577131859853743,30.588943003511332,30.577131859853743,81,28,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,uniform,3,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.20868780583511165,30.577131859853743,30.588943003511332,30.577131859853743,81,28,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,uniform,3,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.3159722222222222,30.577131859853743,30.588943003511332,30.577131859853743,81,28,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,rendered_prior_0p1,3,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.15818471084406346,29.14143570467914,29.06582790427498,29.14143570467914,81,28,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,rendered_prior_0p1,3,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.1005292350863233,29.14143570467914,29.06582790427498,29.14143570467914,81,28,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,rendered_prior_0p1,3,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.1579861111111111,29.14143570467914,29.06582790427498,29.14143570467914,81,28,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,rendered_prior_0p1,3,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.3161741186071325,30.69838737329737,30.697620227964773,30.69838737329737,81,28,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,rendered_prior_0p1,3,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.15650808075327932,30.69838737329737,30.697620227964773,30.69838737329737,81,28,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,rendered_prior_0p1,3,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.1974826388888889,30.69838737329737,30.697620227964773,30.69838737329737,81,28,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,rendered_prior_0p1,3,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.3161759317657094,31.008070746658586,31.022662312634566,31.008070746658586,81,28,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,rendered_prior_0p1,3,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.17697468510380499,31.008070746658586,31.022662312634566,31.008070746658586,81,28,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,rendered_prior_0p1,3,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.23697916666666666,31.008070746658586,31.022662312634566,31.008070746658586,81,28,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,rendered_prior_0p1,3,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.3161774152590905,31.035660197894455,31.05082910064179,31.035660197894455,81,28,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,rendered_prior_0p1,3,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.2086481989165883,31.035660197894455,31.05082910064179,31.035660197894455,81,28,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,rendered_prior_0p1,3,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.3159722222222222,31.035660197894455,31.05082910064179,31.035660197894455,81,28,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,uniform,4,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.11863927487973813,27.987355651411722,27.918159891285423,27.987355651411722,81,21,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,uniform,4,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.07539937525619696,27.987355651411722,27.918159891285423,27.987355651411722,81,21,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,uniform,4,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.11848958333333333,27.987355651411722,27.918159891285423,27.987355651411722,81,21,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,uniform,4,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.23713140134458188,29.195280778410165,29.195031798150822,29.195280778410165,81,21,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,uniform,4,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.11739946294713903,29.195280778410165,29.195031798150822,29.195280778410165,81,21,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,uniform,4,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.14811197916666666,29.195280778410165,29.195031798150822,29.195280778410165,81,21,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,uniform,4,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.23713277887415002,29.445403862364344,29.459439391559926,29.445403862364344,81,21,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,uniform,4,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.1327268694653923,29.445403862364344,29.459439391559926,29.445403862364344,81,21,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,uniform,4,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.177734375,29.445403862364344,29.459439391559926,29.445403862364344,81,21,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,uniform,4,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.2371336383584105,29.465500058827118,29.480079705236367,29.465500058827118,81,21,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,uniform,4,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.15649935639934776,29.465500058827118,29.480079705236367,29.465500058827118,81,21,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,uniform,4,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.23697916666666666,29.465500058827118,29.480079705236367,29.465500058827118,81,21,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,rendered_prior_0p1,4,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.11863927487973813,27.987355651411722,27.918159891285423,27.987355651411722,81,21,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,rendered_prior_0p1,4,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.07539937525619696,27.987355651411722,27.918159891285423,27.987355651411722,81,21,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,rendered_prior_0p1,4,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.11848958333333333,27.987355651411722,27.918159891285423,27.987355651411722,81,21,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,rendered_prior_0p1,4,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.23713140134458188,29.195280778410165,29.195031798150822,29.195280778410165,81,21,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,rendered_prior_0p1,4,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.11739946294713903,29.195280778410165,29.195031798150822,29.195280778410165,81,21,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,rendered_prior_0p1,4,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.14811197916666666,29.195280778410165,29.195031798150822,29.195280778410165,81,21,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,rendered_prior_0p1,4,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.23713277887415002,29.445403862364344,29.459439391559926,29.445403862364344,81,21,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,rendered_prior_0p1,4,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.1327268694653923,29.445403862364344,29.459439391559926,29.445403862364344,81,21,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,rendered_prior_0p1,4,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.177734375,29.445403862364344,29.459439391559926,29.445403862364344,81,21,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,rendered_prior_0p1,4,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.2371336383584105,29.465500058827118,29.480079705236367,29.465500058827118,81,21,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,rendered_prior_0p1,4,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.15649935639934776,29.465500058827118,29.480079705236367,29.465500058827118,81,21,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,rendered_prior_0p1,4,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.23697916666666666,29.465500058827118,29.480079705236367,29.465500058827118,81,21,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,uniform,8,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.06214517428551191,25.776341229195026,25.722301850385016,25.776341229195026,81,11,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,uniform,8,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.03951442388840663,25.776341229195026,25.722301850385016,25.776341229195026,81,11,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,uniform,8,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.062065972222222224,25.776341229195026,25.722301850385016,25.776341229195026,81,11,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,uniform,8,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.12421231210967641,26.471469318720406,26.469358147126066,26.471469318720406,81,11,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,uniform,8,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.061530077898943866,26.471469318720406,26.469358147126066,26.471469318720406,81,11,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,uniform,8,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.07758246527777778,26.471469318720406,26.469358147126066,26.471469318720406,81,11,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,uniform,8,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.124212959666311,26.61089521703461,26.620149351416213,26.61089521703461,81,11,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,uniform,8,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.06954709983166353,26.61089521703461,26.620149351416213,26.61089521703461,81,11,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,uniform,8,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.09309895833333333,26.61089521703461,26.620149351416213,26.61089521703461,81,11,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,uniform,8,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.12421346593786169,26.622197512390834,26.631756247813342,26.622197512390834,81,11,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,uniform,8,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.08198528525270062,26.622197512390834,26.631756247813342,26.622197512390834,81,11,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,uniform,8,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.12413194444444445,26.622197512390834,26.631756247813342,26.622197512390834,81,11,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,rendered_prior_0p1,8,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.06214477397777416,25.80974233483715,25.760310436036985,25.80974233483715,81,11,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,rendered_prior_0p1,8,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.039526421346782165,25.80974233483715,25.760310436036985,25.80974233483715,81,11,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,rendered_prior_0p1,8,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.062065972222222224,25.80974233483715,25.760310436036985,25.80974233483715,81,11,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,rendered_prior_0p1,8,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.12421211195580753,26.503113343506794,26.505019530869482,26.503113343506794,81,11,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,rendered_prior_0p1,8,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.061536282668879005,26.503113343506794,26.505019530869482,26.503113343506794,81,11,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,rendered_prior_0p1,8,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.07758246527777778,26.503113343506794,26.505019530869482,26.503113343506794,81,11,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,rendered_prior_0p1,8,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.12421283015498409,26.63558444575655,26.64828996049541,26.63558444575655,81,11,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,rendered_prior_0p1,8,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.06956673845832731,26.63558444575655,26.64828996049541,26.63558444575655,81,11,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,rendered_prior_0p1,8,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.09309895833333333,26.63558444575655,26.64828996049541,26.63558444575655,81,11,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,rendered_prior_0p1,8,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.12421331287902078,26.64654867684984,26.65966889882285,26.64654867684984,81,11,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,rendered_prior_0p1,8,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.08200946854956356,26.64654867684984,26.65966889882285,26.64654867684984,81,11,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,rendered_prior_0p1,8,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.12413194444444445,26.64654867684984,26.65966889882285,26.64654867684984,81,11,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,uniform,16,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.03389789440013744,23.804673762790383,23.76875803859573,23.804673762790383,81,6,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,uniform,16,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.021583274558738427,23.804673762790383,23.76875803859573,23.804673762790383,81,6,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,uniform,16,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.033854166666666664,23.804673762790383,23.76875803859573,23.804673762790383,81,6,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,uniform,16,8,stage57_compact_raw_actual,actual Stage57 bitpacked raw container including metadata,0.033900567042974776,23.804673762790383,23.76875803859573,23.804673762790383,81,6,stage57,Available for the Stage57 formal subset only.
driving,uniform,16,8,stage57_compact_zlib_actual,actual Stage57 bitpacked zlib container including metadata,0.02158594720157576,23.804673762790383,23.76875803859573,23.804673762790383,81,6,stage57,Available for the Stage57 formal subset only.
driving,uniform,16,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.06775275571846667,24.211052296299435,24.21125629443944,24.211052296299435,81,6,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,uniform,16,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.03360705905490451,24.211052296299435,24.21125629443944,24.211052296299435,81,6,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,uniform,16,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.042317708333333336,24.211052296299435,24.21125629443944,24.211052296299435,81,6,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,uniform,16,10,stage57_compact_raw_actual,actual Stage57 bitpacked raw container including metadata,0.04236473271876206,24.211052296299435,24.21125629443944,24.211052296299435,81,6,stage57,Available for the Stage57 formal subset only.
driving,uniform,16,10,stage57_compact_zlib_actual,actual Stage57 bitpacked zlib container including metadata,0.029227527571313174,24.211052296299435,24.21125629443944,24.211052296299435,81,6,stage57,Available for the Stage57 formal subset only.
driving,uniform,16,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.0677530382886345,24.290537638026116,24.29913331257688,24.290537638026116,81,6,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,uniform,16,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.037979337904188365,24.290537638026116,24.29913331257688,24.290537638026116,81,6,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,uniform,16,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.05078125,24.290537638026116,24.29913331257688,24.290537638026116,81,6,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,uniform,16,12,stage57_compact_raw_actual,actual Stage57 bitpacked raw container including metadata,0.05082855695559655,24.290537638026116,24.29913331257688,24.290537638026116,81,6,stage57,Available for the Stage57 formal subset only.
driving,uniform,16,12,stage57_compact_zlib_actual,actual Stage57 bitpacked zlib container including metadata,0.034622380762924385,24.290537638026116,24.29913331257688,24.290537638026116,81,6,stage57,Available for the Stage57 formal subset only.
driving,uniform,16,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.0677533561800733,24.297625173078245,24.306403847811556,24.297625173078245,81,6,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,uniform,16,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.04477709311026114,24.297625173078245,24.306403847811556,24.297625173078245,81,6,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,uniform,16,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.06770833333333333,24.297625173078245,24.306403847811556,24.297625173078245,81,6,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,uniform,16,16,stage57_compact_raw_actual,actual Stage57 bitpacked raw container including metadata,0.06775595818036868,24.297625173078245,24.306403847811556,24.297625173078245,81,6,stage57,Available for the Stage57 formal subset only.
driving,uniform,16,16,stage57_compact_zlib_actual,actual Stage57 bitpacked zlib container including metadata,0.04477969511055652,24.297625173078245,24.306403847811556,24.297625173078245,81,6,stage57,Available for the Stage57 formal subset only.
driving,rendered_prior_0p1,16,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.03389788262638045,23.825157306291235,23.788782399927722,23.825157306291235,81,6,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,rendered_prior_0p1,16,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.02158020160816334,23.825157306291235,23.788782399927722,23.825157306291235,81,6,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,rendered_prior_0p1,16,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.033854166666666664,23.825157306291235,23.788782399927722,23.825157306291235,81,6,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,rendered_prior_0p1,16,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.06775281458725164,24.235309009645064,24.2374976279928,24.235309009645064,81,6,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,rendered_prior_0p1,16,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.03359649799488209,24.235309009645064,24.2374976279928,24.235309009645064,81,6,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,rendered_prior_0p1,16,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.042317708333333336,24.235309009645064,24.2374976279928,24.235309009645064,81,6,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,rendered_prior_0p1,16,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.0677532148949894,24.315177739111768,24.323030230508646,24.315177739111768,81,6,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,rendered_prior_0p1,16,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.03797480500774619,24.315177739111768,24.323030230508646,24.315177739111768,81,6,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,rendered_prior_0p1,16,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.05078125,24.315177739111768,24.323030230508646,24.315177739111768,81,6,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
driving,rendered_prior_0p1,16,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.06775355633394217,24.322075515646706,24.33046713423592,24.322075515646706,81,6,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
driving,rendered_prior_0p1,16,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.044789161211178624,24.322075515646706,24.33046713423592,24.322075515646706,81,6,stage51/stage50,Generic zlib over the Stage50 dtype payload.
driving,rendered_prior_0p1,16,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.06770833333333333,24.322075515646706,24.33046713423592,24.322075515646706,81,6,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,1,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.45761209958559507,31.77449842642711,31.77449842642711,31.77449842642711,77,77,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,1,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.30708835651348165,31.77449842642711,31.77449842642711,31.77449842642711,77,77,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,1,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.45703125,31.77449842642711,31.77449842642711,31.77449842642711,77,77,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,1,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.9146545955113002,35.21292874753523,35.21292874753523,35.21292874753523,77,77,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,1,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.4680488264405882,35.21292874753523,35.21292874753523,35.21292874753523,77,77,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,1,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.5712890625,35.21292874753523,35.21292874753523,35.21292874753523,77,77,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,1,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.9146597973712078,35.9679268620579,35.9679268620579,35.9679268620579,77,77,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,1,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.5278681346348354,35.9679268620579,35.9679268620579,35.9679268620579,77,77,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,1,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.685546875,35.9679268620579,35.9679268620579,35.9679268620579,77,77,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,1,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.9146639836298955,36.033148514929614,36.033148514929614,36.033148514929614,77,77,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,1,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.6203737135057326,36.033148514929614,36.033148514929614,36.033148514929614,77,77,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,1,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.9140625,36.033148514929614,36.033148514929614,36.033148514929614,77,77,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,1,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.45761209958559507,31.77449842642711,31.77449842642711,31.77449842642711,77,77,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,1,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.30708835651348165,31.77449842642711,31.77449842642711,31.77449842642711,77,77,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,1,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.45703125,31.77449842642711,31.77449842642711,31.77449842642711,77,77,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,1,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.9146545955113002,35.21292874753523,35.21292874753523,35.21292874753523,77,77,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,1,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.4680488264405882,35.21292874753523,35.21292874753523,35.21292874753523,77,77,stage51/stage50,Generic zlib over the Stage50 dtype payload.
