sequence,total_frames,schedule,frame_index,measurement_type,measurement_key,left_index,right_index,segment_length,normalized_time,is_keyframe,notes
parkour,100,stage165_adaptive,15,stage158_residual_payload,residual::parkour:00015:00008:00016,8,16,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,16,q12_keyframe_payload,keyframe::parkour:00016,16,16,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,stage165_adaptive,17,stage158_residual_payload,residual::parkour:00017:00016:00024,16,24,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,18,stage158_residual_payload,residual::parkour:00018:00016:00024,16,24,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,19,stage158_residual_payload,residual::parkour:00019:00016:00024,16,24,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,20,stage158_residual_payload,residual::parkour:00020:00016:00024,16,24,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,21,stage158_residual_payload,residual::parkour:00021:00016:00024,16,24,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,22,stage158_residual_payload,residual::parkour:00022:00016:00024,16,24,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,23,stage158_residual_payload,residual::parkour:00023:00016:00024,16,24,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,24,q12_keyframe_payload,keyframe::parkour:00024,24,24,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,stage165_adaptive,25,stage158_residual_payload,residual::parkour:00025:00024:00032,24,32,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,26,stage158_residual_payload,residual::parkour:00026:00024:00032,24,32,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,27,stage158_residual_payload,residual::parkour:00027:00024:00032,24,32,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,28,stage158_residual_payload,residual::parkour:00028:00024:00032,24,32,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,29,stage158_residual_payload,residual::parkour:00029:00024:00032,24,32,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,30,stage158_residual_payload,residual::parkour:00030:00024:00032,24,32,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,31,stage158_residual_payload,residual::parkour:00031:00024:00032,24,32,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,32,q12_keyframe_payload,keyframe::parkour:00032,32,32,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,stage165_adaptive,33,stage158_residual_payload,residual::parkour:00033:00032:00034,32,34,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,34,q12_keyframe_payload,keyframe::parkour:00034,34,34,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,stage165_adaptive,35,stage158_residual_payload,residual::parkour:00035:00034:00040,34,40,6,0.16666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,36,stage158_residual_payload,residual::parkour:00036:00034:00040,34,40,6,0.3333333333333333,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,37,stage158_residual_payload,residual::parkour:00037:00034:00040,34,40,6,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,38,stage158_residual_payload,residual::parkour:00038:00034:00040,34,40,6,0.6666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,39,stage158_residual_payload,residual::parkour:00039:00034:00040,34,40,6,0.8333333333333334,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,40,q12_keyframe_payload,keyframe::parkour:00040,40,40,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,stage165_adaptive,41,stage158_residual_payload,residual::parkour:00041:00040:00048,40,48,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,42,stage158_residual_payload,residual::parkour:00042:00040:00048,40,48,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,43,stage158_residual_payload,residual::parkour:00043:00040:00048,40,48,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,44,stage158_residual_payload,residual::parkour:00044:00040:00048,40,48,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,45,stage158_residual_payload,residual::parkour:00045:00040:00048,40,48,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,46,stage158_residual_payload,residual::parkour:00046:00040:00048,40,48,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,47,stage158_residual_payload,residual::parkour:00047:00040:00048,40,48,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,48,q12_keyframe_payload,keyframe::parkour:00048,48,48,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,stage165_adaptive,49,stage158_residual_payload,residual::parkour:00049:00048:00056,48,56,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,50,stage158_residual_payload,residual::parkour:00050:00048:00056,48,56,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,51,stage158_residual_payload,residual::parkour:00051:00048:00056,48,56,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,52,stage158_residual_payload,residual::parkour:00052:00048:00056,48,56,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,53,stage158_residual_payload,residual::parkour:00053:00048:00056,48,56,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,54,stage158_residual_payload,residual::parkour:00054:00048:00056,48,56,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,55,stage158_residual_payload,residual::parkour:00055:00048:00056,48,56,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,56,q12_keyframe_payload,keyframe::parkour:00056,56,56,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,stage165_adaptive,57,stage158_residual_payload,residual::parkour:00057:00056:00064,56,64,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,58,stage158_residual_payload,residual::parkour:00058:00056:00064,56,64,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,59,stage158_residual_payload,residual::parkour:00059:00056:00064,56,64,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,60,stage158_residual_payload,residual::parkour:00060:00056:00064,56,64,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,61,stage158_residual_payload,residual::parkour:00061:00056:00064,56,64,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,62,stage158_residual_payload,residual::parkour:00062:00056:00064,56,64,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,63,stage158_residual_payload,residual::parkour:00063:00056:00064,56,64,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,64,q12_keyframe_payload,keyframe::parkour:00064,64,64,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,stage165_adaptive,65,stage158_residual_payload,residual::parkour:00065:00064:00072,64,72,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,66,stage158_residual_payload,residual::parkour:00066:00064:00072,64,72,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,67,stage158_residual_payload,residual::parkour:00067:00064:00072,64,72,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,68,stage158_residual_payload,residual::parkour:00068:00064:00072,64,72,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,69,stage158_residual_payload,residual::parkour:00069:00064:00072,64,72,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,70,stage158_residual_payload,residual::parkour:00070:00064:00072,64,72,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,71,stage158_residual_payload,residual::parkour:00071:00064:00072,64,72,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,72,q12_keyframe_payload,keyframe::parkour:00072,72,72,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,stage165_adaptive,73,stage158_residual_payload,residual::parkour:00073:00072:00080,72,80,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,74,stage158_residual_payload,residual::parkour:00074:00072:00080,72,80,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,75,stage158_residual_payload,residual::parkour:00075:00072:00080,72,80,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,76,stage158_residual_payload,residual::parkour:00076:00072:00080,72,80,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,77,stage158_residual_payload,residual::parkour:00077:00072:00080,72,80,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,78,stage158_residual_payload,residual::parkour:00078:00072:00080,72,80,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,79,stage158_residual_payload,residual::parkour:00079:00072:00080,72,80,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,80,q12_keyframe_payload,keyframe::parkour:00080,80,80,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,stage165_adaptive,81,stage158_residual_payload,residual::parkour:00081:00080:00087,80,87,7,0.14285714285714285,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,82,stage158_residual_payload,residual::parkour:00082:00080:00087,80,87,7,0.2857142857142857,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,83,stage158_residual_payload,residual::parkour:00083:00080:00087,80,87,7,0.42857142857142855,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,84,stage158_residual_payload,residual::parkour:00084:00080:00087,80,87,7,0.5714285714285714,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,85,stage158_residual_payload,residual::parkour:00085:00080:00087,80,87,7,0.7142857142857143,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,86,stage158_residual_payload,residual::parkour:00086:00080:00087,80,87,7,0.8571428571428571,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,87,q12_keyframe_payload,keyframe::parkour:00087,87,87,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,stage165_adaptive,88,q12_keyframe_payload,keyframe::parkour:00088,88,88,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,stage165_adaptive,89,stage158_residual_payload,residual::parkour:00089:00088:00090,88,90,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,90,q12_keyframe_payload,keyframe::parkour:00090,90,90,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,stage165_adaptive,91,stage158_residual_payload,residual::parkour:00091:00090:00096,90,96,6,0.16666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,92,stage158_residual_payload,residual::parkour:00092:00090:00096,90,96,6,0.3333333333333333,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,93,stage158_residual_payload,residual::parkour:00093:00090:00096,90,96,6,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,94,stage158_residual_payload,residual::parkour:00094:00090:00096,90,96,6,0.6666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,95,stage158_residual_payload,residual::parkour:00095:00090:00096,90,96,6,0.8333333333333334,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,96,q12_keyframe_payload,keyframe::parkour:00096,96,96,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,stage165_adaptive,97,stage158_residual_payload,residual::parkour:00097:00096:00099,96,99,3,0.3333333333333333,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,98,stage158_residual_payload,residual::parkour:00098:00096:00099,96,99,3,0.6666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,stage165_adaptive,99,q12_keyframe_payload,keyframe::parkour:00099,99,99,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,0,q12_keyframe_payload,keyframe::parkour:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,1,stage158_residual_payload,residual::parkour:00001:00000:00004,0,4,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,2,stage158_residual_payload,residual::parkour:00002:00000:00004,0,4,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,3,stage158_residual_payload,residual::parkour:00003:00000:00004,0,4,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,4,q12_keyframe_payload,keyframe::parkour:00004,4,4,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,5,stage158_residual_payload,residual::parkour:00005:00004:00008,4,8,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,6,stage158_residual_payload,residual::parkour:00006:00004:00008,4,8,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,7,stage158_residual_payload,residual::parkour:00007:00004:00008,4,8,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,8,q12_keyframe_payload,keyframe::parkour:00008,8,8,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,9,stage158_residual_payload,residual::parkour:00009:00008:00012,8,12,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,10,stage158_residual_payload,residual::parkour:00010:00008:00012,8,12,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,11,stage158_residual_payload,residual::parkour:00011:00008:00012,8,12,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,12,q12_keyframe_payload,keyframe::parkour:00012,12,12,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,13,stage158_residual_payload,residual::parkour:00013:00012:00016,12,16,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,14,stage158_residual_payload,residual::parkour:00014:00012:00016,12,16,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,15,stage158_residual_payload,residual::parkour:00015:00012:00016,12,16,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,16,q12_keyframe_payload,keyframe::parkour:00016,16,16,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,17,stage158_residual_payload,residual::parkour:00017:00016:00020,16,20,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,18,stage158_residual_payload,residual::parkour:00018:00016:00020,16,20,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,19,stage158_residual_payload,residual::parkour:00019:00016:00020,16,20,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,20,q12_keyframe_payload,keyframe::parkour:00020,20,20,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,21,stage158_residual_payload,residual::parkour:00021:00020:00024,20,24,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,22,stage158_residual_payload,residual::parkour:00022:00020:00024,20,24,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,23,stage158_residual_payload,residual::parkour:00023:00020:00024,20,24,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,24,q12_keyframe_payload,keyframe::parkour:00024,24,24,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,25,stage158_residual_payload,residual::parkour:00025:00024:00028,24,28,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,26,stage158_residual_payload,residual::parkour:00026:00024:00028,24,28,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,27,stage158_residual_payload,residual::parkour:00027:00024:00028,24,28,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,28,q12_keyframe_payload,keyframe::parkour:00028,28,28,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,29,stage158_residual_payload,residual::parkour:00029:00028:00032,28,32,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,30,stage158_residual_payload,residual::parkour:00030:00028:00032,28,32,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,31,stage158_residual_payload,residual::parkour:00031:00028:00032,28,32,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,32,q12_keyframe_payload,keyframe::parkour:00032,32,32,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,33,stage158_residual_payload,residual::parkour:00033:00032:00036,32,36,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,34,stage158_residual_payload,residual::parkour:00034:00032:00036,32,36,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,35,stage158_residual_payload,residual::parkour:00035:00032:00036,32,36,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,36,q12_keyframe_payload,keyframe::parkour:00036,36,36,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,37,stage158_residual_payload,residual::parkour:00037:00036:00040,36,40,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,38,stage158_residual_payload,residual::parkour:00038:00036:00040,36,40,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,39,stage158_residual_payload,residual::parkour:00039:00036:00040,36,40,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,40,q12_keyframe_payload,keyframe::parkour:00040,40,40,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,41,stage158_residual_payload,residual::parkour:00041:00040:00044,40,44,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,42,stage158_residual_payload,residual::parkour:00042:00040:00044,40,44,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,43,stage158_residual_payload,residual::parkour:00043:00040:00044,40,44,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,44,q12_keyframe_payload,keyframe::parkour:00044,44,44,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,45,stage158_residual_payload,residual::parkour:00045:00044:00048,44,48,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,46,stage158_residual_payload,residual::parkour:00046:00044:00048,44,48,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,47,stage158_residual_payload,residual::parkour:00047:00044:00048,44,48,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,48,q12_keyframe_payload,keyframe::parkour:00048,48,48,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,49,stage158_residual_payload,residual::parkour:00049:00048:00052,48,52,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,50,stage158_residual_payload,residual::parkour:00050:00048:00052,48,52,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,51,stage158_residual_payload,residual::parkour:00051:00048:00052,48,52,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,52,q12_keyframe_payload,keyframe::parkour:00052,52,52,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,53,stage158_residual_payload,residual::parkour:00053:00052:00056,52,56,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,54,stage158_residual_payload,residual::parkour:00054:00052:00056,52,56,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,55,stage158_residual_payload,residual::parkour:00055:00052:00056,52,56,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,56,q12_keyframe_payload,keyframe::parkour:00056,56,56,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,57,stage158_residual_payload,residual::parkour:00057:00056:00060,56,60,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,58,stage158_residual_payload,residual::parkour:00058:00056:00060,56,60,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,59,stage158_residual_payload,residual::parkour:00059:00056:00060,56,60,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,60,q12_keyframe_payload,keyframe::parkour:00060,60,60,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,61,stage158_residual_payload,residual::parkour:00061:00060:00064,60,64,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,62,stage158_residual_payload,residual::parkour:00062:00060:00064,60,64,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,63,stage158_residual_payload,residual::parkour:00063:00060:00064,60,64,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,64,q12_keyframe_payload,keyframe::parkour:00064,64,64,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,65,stage158_residual_payload,residual::parkour:00065:00064:00068,64,68,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,66,stage158_residual_payload,residual::parkour:00066:00064:00068,64,68,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,67,stage158_residual_payload,residual::parkour:00067:00064:00068,64,68,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,68,q12_keyframe_payload,keyframe::parkour:00068,68,68,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,69,stage158_residual_payload,residual::parkour:00069:00068:00072,68,72,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,70,stage158_residual_payload,residual::parkour:00070:00068:00072,68,72,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,71,stage158_residual_payload,residual::parkour:00071:00068:00072,68,72,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,72,q12_keyframe_payload,keyframe::parkour:00072,72,72,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,73,stage158_residual_payload,residual::parkour:00073:00072:00076,72,76,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,74,stage158_residual_payload,residual::parkour:00074:00072:00076,72,76,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,75,stage158_residual_payload,residual::parkour:00075:00072:00076,72,76,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,76,q12_keyframe_payload,keyframe::parkour:00076,76,76,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,77,stage158_residual_payload,residual::parkour:00077:00076:00080,76,80,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,78,stage158_residual_payload,residual::parkour:00078:00076:00080,76,80,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,79,stage158_residual_payload,residual::parkour:00079:00076:00080,76,80,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,80,q12_keyframe_payload,keyframe::parkour:00080,80,80,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,81,stage158_residual_payload,residual::parkour:00081:00080:00084,80,84,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,82,stage158_residual_payload,residual::parkour:00082:00080:00084,80,84,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,83,stage158_residual_payload,residual::parkour:00083:00080:00084,80,84,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,84,q12_keyframe_payload,keyframe::parkour:00084,84,84,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,85,stage158_residual_payload,residual::parkour:00085:00084:00088,84,88,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,86,stage158_residual_payload,residual::parkour:00086:00084:00088,84,88,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,87,stage158_residual_payload,residual::parkour:00087:00084:00088,84,88,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,88,q12_keyframe_payload,keyframe::parkour:00088,88,88,0,0.0,1,measure transmitted q12 keyframe anchor payload
parkour,100,uniform_gap4,89,stage158_residual_payload,residual::parkour:00089:00088:00092,88,92,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,90,stage158_residual_payload,residual::parkour:00090:00088:00092,88,92,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,91,stage158_residual_payload,residual::parkour:00091:00088:00092,88,92,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
parkour,100,uniform_gap4,92,q12_keyframe_payload,keyframe::parkour:00092,92,92,0,0.0,1,measure transmitted q12 keyframe anchor payload
