measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count
residual::paragliding-launch:00043:00040:00044,paragliding-launch,43,40,44,4,0.75,uniform_gap4,1
residual::paragliding-launch:00043:00040:00048,paragliding-launch,43,40,48,8,0.375,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00044:00040:00048,paragliding-launch,44,40,48,8,0.5,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00045:00040:00048,paragliding-launch,45,40,48,8,0.625,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00045:00044:00048,paragliding-launch,45,44,48,4,0.25,uniform_gap4,1
residual::paragliding-launch:00046:00040:00048,paragliding-launch,46,40,48,8,0.75,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00046:00044:00048,paragliding-launch,46,44,48,4,0.5,uniform_gap4,1
residual::paragliding-launch:00047:00040:00048,paragliding-launch,47,40,48,8,0.875,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00047:00044:00048,paragliding-launch,47,44,48,4,0.75,uniform_gap4,1
residual::paragliding-launch:00049:00048:00052,paragliding-launch,49,48,52,4,0.25,uniform_gap4,1
residual::paragliding-launch:00049:00048:00056,paragliding-launch,49,48,56,8,0.125,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00050:00048:00052,paragliding-launch,50,48,52,4,0.5,uniform_gap4,1
residual::paragliding-launch:00050:00048:00056,paragliding-launch,50,48,56,8,0.25,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00051:00048:00052,paragliding-launch,51,48,52,4,0.75,uniform_gap4,1
residual::paragliding-launch:00051:00048:00056,paragliding-launch,51,48,56,8,0.375,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00052:00048:00056,paragliding-launch,52,48,56,8,0.5,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00053:00048:00056,paragliding-launch,53,48,56,8,0.625,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00053:00052:00056,paragliding-launch,53,52,56,4,0.25,uniform_gap4,1
residual::paragliding-launch:00054:00048:00056,paragliding-launch,54,48,56,8,0.75,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00054:00052:00056,paragliding-launch,54,52,56,4,0.5,uniform_gap4,1
residual::paragliding-launch:00055:00048:00056,paragliding-launch,55,48,56,8,0.875,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00055:00052:00056,paragliding-launch,55,52,56,4,0.75,uniform_gap4,1
residual::paragliding-launch:00057:00056:00060,paragliding-launch,57,56,60,4,0.25,uniform_gap4,1
residual::paragliding-launch:00057:00056:00064,paragliding-launch,57,56,64,8,0.125,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00058:00056:00060,paragliding-launch,58,56,60,4,0.5,uniform_gap4,1
residual::paragliding-launch:00058:00056:00064,paragliding-launch,58,56,64,8,0.25,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00059:00056:00060,paragliding-launch,59,56,60,4,0.75,uniform_gap4,1
residual::paragliding-launch:00059:00056:00064,paragliding-launch,59,56,64,8,0.375,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00060:00056:00064,paragliding-launch,60,56,64,8,0.5,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00061:00056:00064,paragliding-launch,61,56,64,8,0.625,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00061:00060:00064,paragliding-launch,61,60,64,4,0.25,uniform_gap4,1
residual::paragliding-launch:00062:00056:00064,paragliding-launch,62,56,64,8,0.75,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00062:00060:00064,paragliding-launch,62,60,64,4,0.5,uniform_gap4,1
residual::paragliding-launch:00063:00056:00064,paragliding-launch,63,56,64,8,0.875,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00063:00060:00064,paragliding-launch,63,60,64,4,0.75,uniform_gap4,1
residual::paragliding-launch:00065:00064:00068,paragliding-launch,65,64,68,4,0.25,uniform_gap4,1
residual::paragliding-launch:00065:00064:00072,paragliding-launch,65,64,72,8,0.125,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00066:00064:00068,paragliding-launch,66,64,68,4,0.5,uniform_gap4,1
residual::paragliding-launch:00066:00064:00072,paragliding-launch,66,64,72,8,0.25,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00067:00064:00068,paragliding-launch,67,64,68,4,0.75,uniform_gap4,1
residual::paragliding-launch:00067:00064:00072,paragliding-launch,67,64,72,8,0.375,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00068:00064:00072,paragliding-launch,68,64,72,8,0.5,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00069:00064:00072,paragliding-launch,69,64,72,8,0.625,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00069:00068:00072,paragliding-launch,69,68,72,4,0.25,uniform_gap4,1
residual::paragliding-launch:00070:00064:00072,paragliding-launch,70,64,72,8,0.75,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00070:00068:00072,paragliding-launch,70,68,72,4,0.5,uniform_gap4,1
residual::paragliding-launch:00071:00064:00072,paragliding-launch,71,64,72,8,0.875,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00071:00068:00072,paragliding-launch,71,68,72,4,0.75,uniform_gap4,1
residual::paragliding-launch:00073:00072:00076,paragliding-launch,73,72,76,4,0.25,uniform_gap4,1
residual::paragliding-launch:00073:00072:00079,paragliding-launch,73,72,79,7,0.14285714285714285,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00074:00072:00076,paragliding-launch,74,72,76,4,0.5,uniform_gap4,1
residual::paragliding-launch:00074:00072:00079,paragliding-launch,74,72,79,7,0.2857142857142857,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00075:00072:00076,paragliding-launch,75,72,76,4,0.75,uniform_gap4,1
residual::paragliding-launch:00075:00072:00079,paragliding-launch,75,72,79,7,0.42857142857142855,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00076:00072:00079,paragliding-launch,76,72,79,7,0.5714285714285714,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00077:00072:00079,paragliding-launch,77,72,79,7,0.7142857142857143,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00077:00076:00079,paragliding-launch,77,76,79,3,0.3333333333333333,uniform_gap4,1
residual::paragliding-launch:00078:00072:00079,paragliding-launch,78,72,79,7,0.8571428571428571,stage165_adaptive uniform_gap8,2
residual::paragliding-launch:00078:00076:00079,paragliding-launch,78,76,79,3,0.6666666666666666,uniform_gap4,1
residual::parkour:00001:00000:00004,parkour,1,0,4,4,0.25,uniform_gap4,1
residual::parkour:00001:00000:00008,parkour,1,0,8,8,0.125,stage165_adaptive uniform_gap8,2
residual::parkour:00002:00000:00004,parkour,2,0,4,4,0.5,uniform_gap4,1
residual::parkour:00002:00000:00008,parkour,2,0,8,8,0.25,stage165_adaptive uniform_gap8,2
residual::parkour:00003:00000:00004,parkour,3,0,4,4,0.75,uniform_gap4,1
residual::parkour:00003:00000:00008,parkour,3,0,8,8,0.375,stage165_adaptive uniform_gap8,2
residual::parkour:00004:00000:00008,parkour,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2
residual::parkour:00005:00000:00008,parkour,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2
residual::parkour:00005:00004:00008,parkour,5,4,8,4,0.25,uniform_gap4,1
residual::parkour:00006:00000:00008,parkour,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2
residual::parkour:00006:00004:00008,parkour,6,4,8,4,0.5,uniform_gap4,1
residual::parkour:00007:00000:00008,parkour,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2
residual::parkour:00007:00004:00008,parkour,7,4,8,4,0.75,uniform_gap4,1
residual::parkour:00009:00008:00012,parkour,9,8,12,4,0.25,uniform_gap4,1
residual::parkour:00009:00008:00016,parkour,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2
residual::parkour:00010:00008:00012,parkour,10,8,12,4,0.5,uniform_gap4,1
residual::parkour:00010:00008:00016,parkour,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2
residual::parkour:00011:00008:00012,parkour,11,8,12,4,0.75,uniform_gap4,1
residual::parkour:00011:00008:00016,parkour,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2
residual::parkour:00012:00008:00016,parkour,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2
residual::parkour:00013:00008:00016,parkour,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2
residual::parkour:00013:00012:00016,parkour,13,12,16,4,0.25,uniform_gap4,1
residual::parkour:00014:00008:00016,parkour,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2
residual::parkour:00014:00012:00016,parkour,14,12,16,4,0.5,uniform_gap4,1
residual::parkour:00015:00008:00016,parkour,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2
residual::parkour:00015:00012:00016,parkour,15,12,16,4,0.75,uniform_gap4,1
residual::parkour:00017:00016:00020,parkour,17,16,20,4,0.25,uniform_gap4,1
residual::parkour:00017:00016:00024,parkour,17,16,24,8,0.125,stage165_adaptive uniform_gap8,2
residual::parkour:00018:00016:00020,parkour,18,16,20,4,0.5,uniform_gap4,1
residual::parkour:00018:00016:00024,parkour,18,16,24,8,0.25,stage165_adaptive uniform_gap8,2
residual::parkour:00019:00016:00020,parkour,19,16,20,4,0.75,uniform_gap4,1
residual::parkour:00019:00016:00024,parkour,19,16,24,8,0.375,stage165_adaptive uniform_gap8,2
residual::parkour:00020:00016:00024,parkour,20,16,24,8,0.5,stage165_adaptive uniform_gap8,2
residual::parkour:00021:00016:00024,parkour,21,16,24,8,0.625,stage165_adaptive uniform_gap8,2
residual::parkour:00021:00020:00024,parkour,21,20,24,4,0.25,uniform_gap4,1
residual::parkour:00022:00016:00024,parkour,22,16,24,8,0.75,stage165_adaptive uniform_gap8,2
residual::parkour:00022:00020:00024,parkour,22,20,24,4,0.5,uniform_gap4,1
residual::parkour:00023:00016:00024,parkour,23,16,24,8,0.875,stage165_adaptive uniform_gap8,2
residual::parkour:00023:00020:00024,parkour,23,20,24,4,0.75,uniform_gap4,1
residual::parkour:00025:00024:00028,parkour,25,24,28,4,0.25,uniform_gap4,1
residual::parkour:00025:00024:00032,parkour,25,24,32,8,0.125,stage165_adaptive uniform_gap8,2
residual::parkour:00026:00024:00028,parkour,26,24,28,4,0.5,uniform_gap4,1
residual::parkour:00026:00024:00032,parkour,26,24,32,8,0.25,stage165_adaptive uniform_gap8,2
residual::parkour:00027:00024:00028,parkour,27,24,28,4,0.75,uniform_gap4,1
residual::parkour:00027:00024:00032,parkour,27,24,32,8,0.375,stage165_adaptive uniform_gap8,2
residual::parkour:00028:00024:00032,parkour,28,24,32,8,0.5,stage165_adaptive uniform_gap8,2
residual::parkour:00029:00024:00032,parkour,29,24,32,8,0.625,stage165_adaptive uniform_gap8,2
residual::parkour:00029:00028:00032,parkour,29,28,32,4,0.25,uniform_gap4,1
residual::parkour:00030:00024:00032,parkour,30,24,32,8,0.75,stage165_adaptive uniform_gap8,2
residual::parkour:00030:00028:00032,parkour,30,28,32,4,0.5,uniform_gap4,1
residual::parkour:00031:00024:00032,parkour,31,24,32,8,0.875,stage165_adaptive uniform_gap8,2
residual::parkour:00031:00028:00032,parkour,31,28,32,4,0.75,uniform_gap4,1
residual::parkour:00033:00032:00034,parkour,33,32,34,2,0.5,stage165_adaptive,1
residual::parkour:00033:00032:00036,parkour,33,32,36,4,0.25,uniform_gap4,1
residual::parkour:00033:00032:00040,parkour,33,32,40,8,0.125,uniform_gap8,1
residual::parkour:00034:00032:00036,parkour,34,32,36,4,0.5,uniform_gap4,1
residual::parkour:00034:00032:00040,parkour,34,32,40,8,0.25,uniform_gap8,1
residual::parkour:00035:00032:00036,parkour,35,32,36,4,0.75,uniform_gap4,1
residual::parkour:00035:00032:00040,parkour,35,32,40,8,0.375,uniform_gap8,1
residual::parkour:00035:00034:00040,parkour,35,34,40,6,0.16666666666666666,stage165_adaptive,1
residual::parkour:00036:00032:00040,parkour,36,32,40,8,0.5,uniform_gap8,1
residual::parkour:00036:00034:00040,parkour,36,34,40,6,0.3333333333333333,stage165_adaptive,1
residual::parkour:00037:00032:00040,parkour,37,32,40,8,0.625,uniform_gap8,1
residual::parkour:00037:00034:00040,parkour,37,34,40,6,0.5,stage165_adaptive,1
residual::parkour:00037:00036:00040,parkour,37,36,40,4,0.25,uniform_gap4,1
residual::parkour:00038:00032:00040,parkour,38,32,40,8,0.75,uniform_gap8,1
residual::parkour:00038:00034:00040,parkour,38,34,40,6,0.6666666666666666,stage165_adaptive,1
residual::parkour:00038:00036:00040,parkour,38,36,40,4,0.5,uniform_gap4,1
residual::parkour:00039:00032:00040,parkour,39,32,40,8,0.875,uniform_gap8,1
residual::parkour:00039:00034:00040,parkour,39,34,40,6,0.8333333333333334,stage165_adaptive,1
residual::parkour:00039:00036:00040,parkour,39,36,40,4,0.75,uniform_gap4,1
residual::parkour:00041:00040:00044,parkour,41,40,44,4,0.25,uniform_gap4,1
residual::parkour:00041:00040:00048,parkour,41,40,48,8,0.125,stage165_adaptive uniform_gap8,2
residual::parkour:00042:00040:00044,parkour,42,40,44,4,0.5,uniform_gap4,1
residual::parkour:00042:00040:00048,parkour,42,40,48,8,0.25,stage165_adaptive uniform_gap8,2
residual::parkour:00043:00040:00044,parkour,43,40,44,4,0.75,uniform_gap4,1
residual::parkour:00043:00040:00048,parkour,43,40,48,8,0.375,stage165_adaptive uniform_gap8,2
residual::parkour:00044:00040:00048,parkour,44,40,48,8,0.5,stage165_adaptive uniform_gap8,2
residual::parkour:00045:00040:00048,parkour,45,40,48,8,0.625,stage165_adaptive uniform_gap8,2
residual::parkour:00045:00044:00048,parkour,45,44,48,4,0.25,uniform_gap4,1
residual::parkour:00046:00040:00048,parkour,46,40,48,8,0.75,stage165_adaptive uniform_gap8,2
residual::parkour:00046:00044:00048,parkour,46,44,48,4,0.5,uniform_gap4,1
residual::parkour:00047:00040:00048,parkour,47,40,48,8,0.875,stage165_adaptive uniform_gap8,2
residual::parkour:00047:00044:00048,parkour,47,44,48,4,0.75,uniform_gap4,1
residual::parkour:00049:00048:00052,parkour,49,48,52,4,0.25,uniform_gap4,1
residual::parkour:00049:00048:00056,parkour,49,48,56,8,0.125,stage165_adaptive uniform_gap8,2
residual::parkour:00050:00048:00052,parkour,50,48,52,4,0.5,uniform_gap4,1
residual::parkour:00050:00048:00056,parkour,50,48,56,8,0.25,stage165_adaptive uniform_gap8,2
residual::parkour:00051:00048:00052,parkour,51,48,52,4,0.75,uniform_gap4,1
residual::parkour:00051:00048:00056,parkour,51,48,56,8,0.375,stage165_adaptive uniform_gap8,2
residual::parkour:00052:00048:00056,parkour,52,48,56,8,0.5,stage165_adaptive uniform_gap8,2
residual::parkour:00053:00048:00056,parkour,53,48,56,8,0.625,stage165_adaptive uniform_gap8,2
residual::parkour:00053:00052:00056,parkour,53,52,56,4,0.25,uniform_gap4,1
residual::parkour:00054:00048:00056,parkour,54,48,56,8,0.75,stage165_adaptive uniform_gap8,2
residual::parkour:00054:00052:00056,parkour,54,52,56,4,0.5,uniform_gap4,1
residual::parkour:00055:00048:00056,parkour,55,48,56,8,0.875,stage165_adaptive uniform_gap8,2
residual::parkour:00055:00052:00056,parkour,55,52,56,4,0.75,uniform_gap4,1
residual::parkour:00057:00056:00060,parkour,57,56,60,4,0.25,uniform_gap4,1
residual::parkour:00057:00056:00064,parkour,57,56,64,8,0.125,stage165_adaptive uniform_gap8,2
residual::parkour:00058:00056:00060,parkour,58,56,60,4,0.5,uniform_gap4,1
residual::parkour:00058:00056:00064,parkour,58,56,64,8,0.25,stage165_adaptive uniform_gap8,2
residual::parkour:00059:00056:00060,parkour,59,56,60,4,0.75,uniform_gap4,1
residual::parkour:00059:00056:00064,parkour,59,56,64,8,0.375,stage165_adaptive uniform_gap8,2
residual::parkour:00060:00056:00064,parkour,60,56,64,8,0.5,stage165_adaptive uniform_gap8,2
residual::parkour:00061:00056:00064,parkour,61,56,64,8,0.625,stage165_adaptive uniform_gap8,2
residual::parkour:00061:00060:00064,parkour,61,60,64,4,0.25,uniform_gap4,1
residual::parkour:00062:00056:00064,parkour,62,56,64,8,0.75,stage165_adaptive uniform_gap8,2
residual::parkour:00062:00060:00064,parkour,62,60,64,4,0.5,uniform_gap4,1
residual::parkour:00063:00056:00064,parkour,63,56,64,8,0.875,stage165_adaptive uniform_gap8,2
residual::parkour:00063:00060:00064,parkour,63,60,64,4,0.75,uniform_gap4,1
residual::parkour:00065:00064:00068,parkour,65,64,68,4,0.25,uniform_gap4,1
residual::parkour:00065:00064:00072,parkour,65,64,72,8,0.125,stage165_adaptive uniform_gap8,2
residual::parkour:00066:00064:00068,parkour,66,64,68,4,0.5,uniform_gap4,1
residual::parkour:00066:00064:00072,parkour,66,64,72,8,0.25,stage165_adaptive uniform_gap8,2
residual::parkour:00067:00064:00068,parkour,67,64,68,4,0.75,uniform_gap4,1
residual::parkour:00067:00064:00072,parkour,67,64,72,8,0.375,stage165_adaptive uniform_gap8,2
residual::parkour:00068:00064:00072,parkour,68,64,72,8,0.5,stage165_adaptive uniform_gap8,2
residual::parkour:00069:00064:00072,parkour,69,64,72,8,0.625,stage165_adaptive uniform_gap8,2
residual::parkour:00069:00068:00072,parkour,69,68,72,4,0.25,uniform_gap4,1
residual::parkour:00070:00064:00072,parkour,70,64,72,8,0.75,stage165_adaptive uniform_gap8,2
residual::parkour:00070:00068:00072,parkour,70,68,72,4,0.5,uniform_gap4,1
residual::parkour:00071:00064:00072,parkour,71,64,72,8,0.875,stage165_adaptive uniform_gap8,2
residual::parkour:00071:00068:00072,parkour,71,68,72,4,0.75,uniform_gap4,1
residual::parkour:00073:00072:00076,parkour,73,72,76,4,0.25,uniform_gap4,1
residual::parkour:00073:00072:00080,parkour,73,72,80,8,0.125,stage165_adaptive uniform_gap8,2
residual::parkour:00074:00072:00076,parkour,74,72,76,4,0.5,uniform_gap4,1
residual::parkour:00074:00072:00080,parkour,74,72,80,8,0.25,stage165_adaptive uniform_gap8,2
residual::parkour:00075:00072:00076,parkour,75,72,76,4,0.75,uniform_gap4,1
residual::parkour:00075:00072:00080,parkour,75,72,80,8,0.375,stage165_adaptive uniform_gap8,2
residual::parkour:00076:00072:00080,parkour,76,72,80,8,0.5,stage165_adaptive uniform_gap8,2
residual::parkour:00077:00072:00080,parkour,77,72,80,8,0.625,stage165_adaptive uniform_gap8,2
residual::parkour:00077:00076:00080,parkour,77,76,80,4,0.25,uniform_gap4,1
residual::parkour:00078:00072:00080,parkour,78,72,80,8,0.75,stage165_adaptive uniform_gap8,2
residual::parkour:00078:00076:00080,parkour,78,76,80,4,0.5,uniform_gap4,1
residual::parkour:00079:00072:00080,parkour,79,72,80,8,0.875,stage165_adaptive uniform_gap8,2
residual::parkour:00079:00076:00080,parkour,79,76,80,4,0.75,uniform_gap4,1
residual::parkour:00081:00080:00084,parkour,81,80,84,4,0.25,uniform_gap4,1
residual::parkour:00081:00080:00087,parkour,81,80,87,7,0.14285714285714285,stage165_adaptive,1
residual::parkour:00081:00080:00088,parkour,81,80,88,8,0.125,uniform_gap8,1
residual::parkour:00082:00080:00084,parkour,82,80,84,4,0.5,uniform_gap4,1
residual::parkour:00082:00080:00087,parkour,82,80,87,7,0.2857142857142857,stage165_adaptive,1
residual::parkour:00082:00080:00088,parkour,82,80,88,8,0.25,uniform_gap8,1
residual::parkour:00083:00080:00084,parkour,83,80,84,4,0.75,uniform_gap4,1
residual::parkour:00083:00080:00087,parkour,83,80,87,7,0.42857142857142855,stage165_adaptive,1
residual::parkour:00083:00080:00088,parkour,83,80,88,8,0.375,uniform_gap8,1
residual::parkour:00084:00080:00087,parkour,84,80,87,7,0.5714285714285714,stage165_adaptive,1
residual::parkour:00084:00080:00088,parkour,84,80,88,8,0.5,uniform_gap8,1
residual::parkour:00085:00080:00087,parkour,85,80,87,7,0.7142857142857143,stage165_adaptive,1
residual::parkour:00085:00080:00088,parkour,85,80,88,8,0.625,uniform_gap8,1
residual::parkour:00085:00084:00088,parkour,85,84,88,4,0.25,uniform_gap4,1
residual::parkour:00086:00080:00087,parkour,86,80,87,7,0.8571428571428571,stage165_adaptive,1
residual::parkour:00086:00080:00088,parkour,86,80,88,8,0.75,uniform_gap8,1
residual::parkour:00086:00084:00088,parkour,86,84,88,4,0.5,uniform_gap4,1
residual::parkour:00087:00080:00088,parkour,87,80,88,8,0.875,uniform_gap8,1
residual::parkour:00087:00084:00088,parkour,87,84,88,4,0.75,uniform_gap4,1
residual::parkour:00089:00088:00090,parkour,89,88,90,2,0.5,stage165_adaptive,1
residual::parkour:00089:00088:00092,parkour,89,88,92,4,0.25,uniform_gap4,1
residual::parkour:00089:00088:00096,parkour,89,88,96,8,0.125,uniform_gap8,1
residual::parkour:00090:00088:00092,parkour,90,88,92,4,0.5,uniform_gap4,1
residual::parkour:00090:00088:00096,parkour,90,88,96,8,0.25,uniform_gap8,1
residual::parkour:00091:00088:00092,parkour,91,88,92,4,0.75,uniform_gap4,1
residual::parkour:00091:00088:00096,parkour,91,88,96,8,0.375,uniform_gap8,1
residual::parkour:00091:00090:00096,parkour,91,90,96,6,0.16666666666666666,stage165_adaptive,1
residual::parkour:00092:00088:00096,parkour,92,88,96,8,0.5,uniform_gap8,1
residual::parkour:00092:00090:00096,parkour,92,90,96,6,0.3333333333333333,stage165_adaptive,1
residual::parkour:00093:00088:00096,parkour,93,88,96,8,0.625,uniform_gap8,1
residual::parkour:00093:00090:00096,parkour,93,90,96,6,0.5,stage165_adaptive,1
residual::parkour:00093:00092:00096,parkour,93,92,96,4,0.25,uniform_gap4,1
residual::parkour:00094:00088:00096,parkour,94,88,96,8,0.75,uniform_gap8,1
residual::parkour:00094:00090:00096,parkour,94,90,96,6,0.6666666666666666,stage165_adaptive,1
residual::parkour:00094:00092:00096,parkour,94,92,96,4,0.5,uniform_gap4,1
residual::parkour:00095:00088:00096,parkour,95,88,96,8,0.875,uniform_gap8,1
residual::parkour:00095:00090:00096,parkour,95,90,96,6,0.8333333333333334,stage165_adaptive,1
residual::parkour:00095:00092:00096,parkour,95,92,96,4,0.75,uniform_gap4,1
residual::parkour:00097:00096:00099,parkour,97,96,99,3,0.3333333333333333,stage165_adaptive uniform_gap4 uniform_gap8,3
residual::parkour:00098:00096:00099,parkour,98,96,99,3,0.6666666666666666,stage165_adaptive uniform_gap4 uniform_gap8,3
residual::pigs:00001:00000:00004,pigs,1,0,4,4,0.25,uniform_gap4,1
residual::pigs:00001:00000:00008,pigs,1,0,8,8,0.125,stage165_adaptive uniform_gap8,2
residual::pigs:00002:00000:00004,pigs,2,0,4,4,0.5,uniform_gap4,1
residual::pigs:00002:00000:00008,pigs,2,0,8,8,0.25,stage165_adaptive uniform_gap8,2
residual::pigs:00003:00000:00004,pigs,3,0,4,4,0.75,uniform_gap4,1
residual::pigs:00003:00000:00008,pigs,3,0,8,8,0.375,stage165_adaptive uniform_gap8,2
residual::pigs:00004:00000:00008,pigs,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2
residual::pigs:00005:00000:00008,pigs,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2
residual::pigs:00005:00004:00008,pigs,5,4,8,4,0.25,uniform_gap4,1
residual::pigs:00006:00000:00008,pigs,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2
residual::pigs:00006:00004:00008,pigs,6,4,8,4,0.5,uniform_gap4,1
residual::pigs:00007:00000:00008,pigs,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2
residual::pigs:00007:00004:00008,pigs,7,4,8,4,0.75,uniform_gap4,1
residual::pigs:00009:00008:00012,pigs,9,8,12,4,0.25,uniform_gap4,1
residual::pigs:00009:00008:00016,pigs,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2
residual::pigs:00010:00008:00012,pigs,10,8,12,4,0.5,uniform_gap4,1
residual::pigs:00010:00008:00016,pigs,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2
residual::pigs:00011:00008:00012,pigs,11,8,12,4,0.75,uniform_gap4,1
residual::pigs:00011:00008:00016,pigs,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2
residual::pigs:00012:00008:00016,pigs,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2
residual::pigs:00013:00008:00016,pigs,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2
residual::pigs:00013:00012:00016,pigs,13,12,16,4,0.25,uniform_gap4,1
residual::pigs:00014:00008:00016,pigs,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2
residual::pigs:00014:00012:00016,pigs,14,12,16,4,0.5,uniform_gap4,1
residual::pigs:00015:00008:00016,pigs,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2
residual::pigs:00015:00012:00016,pigs,15,12,16,4,0.75,uniform_gap4,1
residual::pigs:00017:00016:00020,pigs,17,16,20,4,0.25,uniform_gap4,1
residual::pigs:00017:00016:00024,pigs,17,16,24,8,0.125,stage165_adaptive uniform_gap8,2
residual::pigs:00018:00016:00020,pigs,18,16,20,4,0.5,uniform_gap4,1
residual::pigs:00018:00016:00024,pigs,18,16,24,8,0.25,stage165_adaptive uniform_gap8,2
residual::pigs:00019:00016:00020,pigs,19,16,20,4,0.75,uniform_gap4,1
residual::pigs:00019:00016:00024,pigs,19,16,24,8,0.375,stage165_adaptive uniform_gap8,2
residual::pigs:00020:00016:00024,pigs,20,16,24,8,0.5,stage165_adaptive uniform_gap8,2
residual::pigs:00021:00016:00024,pigs,21,16,24,8,0.625,stage165_adaptive uniform_gap8,2
residual::pigs:00021:00020:00024,pigs,21,20,24,4,0.25,uniform_gap4,1
residual::pigs:00022:00016:00024,pigs,22,16,24,8,0.75,stage165_adaptive uniform_gap8,2
residual::pigs:00022:00020:00024,pigs,22,20,24,4,0.5,uniform_gap4,1
residual::pigs:00023:00016:00024,pigs,23,16,24,8,0.875,stage165_adaptive uniform_gap8,2
residual::pigs:00023:00020:00024,pigs,23,20,24,4,0.75,uniform_gap4,1
residual::pigs:00025:00024:00028,pigs,25,24,28,4,0.25,uniform_gap4,1
residual::pigs:00025:00024:00032,pigs,25,24,32,8,0.125,stage165_adaptive uniform_gap8,2
residual::pigs:00026:00024:00028,pigs,26,24,28,4,0.5,uniform_gap4,1
residual::pigs:00026:00024:00032,pigs,26,24,32,8,0.25,stage165_adaptive uniform_gap8,2
residual::pigs:00027:00024:00028,pigs,27,24,28,4,0.75,uniform_gap4,1
residual::pigs:00027:00024:00032,pigs,27,24,32,8,0.375,stage165_adaptive uniform_gap8,2
residual::pigs:00028:00024:00032,pigs,28,24,32,8,0.5,stage165_adaptive uniform_gap8,2
residual::pigs:00029:00024:00032,pigs,29,24,32,8,0.625,stage165_adaptive uniform_gap8,2
residual::pigs:00029:00028:00032,pigs,29,28,32,4,0.25,uniform_gap4,1
residual::pigs:00030:00024:00032,pigs,30,24,32,8,0.75,stage165_adaptive uniform_gap8,2
residual::pigs:00030:00028:00032,pigs,30,28,32,4,0.5,uniform_gap4,1
residual::pigs:00031:00024:00032,pigs,31,24,32,8,0.875,stage165_adaptive uniform_gap8,2
residual::pigs:00031:00028:00032,pigs,31,28,32,4,0.75,uniform_gap4,1
residual::pigs:00033:00032:00036,pigs,33,32,36,4,0.25,uniform_gap4,1
residual::pigs:00033:00032:00040,pigs,33,32,40,8,0.125,stage165_adaptive uniform_gap8,2
residual::pigs:00034:00032:00036,pigs,34,32,36,4,0.5,uniform_gap4,1
residual::pigs:00034:00032:00040,pigs,34,32,40,8,0.25,stage165_adaptive uniform_gap8,2
residual::pigs:00035:00032:00036,pigs,35,32,36,4,0.75,uniform_gap4,1
