dataset,split,sequence,frame,image_path,depth_path,status,message
DAVIS,val,judo,00021,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/judo/00021.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/judo/00021_pred.png,processed,
DAVIS,val,judo,00022,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/judo/00022.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/judo/00022_pred.png,processed,
DAVIS,val,judo,00023,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/judo/00023.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/judo/00023_pred.png,processed,
DAVIS,val,judo,00024,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/judo/00024.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/judo/00024_pred.png,processed,
DAVIS,val,judo,00025,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/judo/00025.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/judo/00025_pred.png,processed,
DAVIS,val,judo,00026,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/judo/00026.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/judo/00026_pred.png,processed,
DAVIS,val,judo,00027,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/judo/00027.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/judo/00027_pred.png,processed,
DAVIS,val,judo,00028,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/judo/00028.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/judo/00028_pred.png,processed,
DAVIS,val,judo,00029,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/judo/00029.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/judo/00029_pred.png,processed,
DAVIS,val,judo,00030,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/judo/00030.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/judo/00030_pred.png,processed,
DAVIS,val,judo,00031,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/judo/00031.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/judo/00031_pred.png,processed,
DAVIS,val,judo,00032,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/judo/00032.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/judo/00032_pred.png,processed,
DAVIS,val,judo,00033,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/judo/00033.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/judo/00033_pred.png,processed,
DAVIS,val,kite-surf,00000,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00000.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00000_pred.png,processed,
DAVIS,val,kite-surf,00001,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00001.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00001_pred.png,processed,
DAVIS,val,kite-surf,00002,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00002.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00002_pred.png,processed,
DAVIS,val,kite-surf,00003,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00003.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00003_pred.png,processed,
DAVIS,val,kite-surf,00004,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00004.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00004_pred.png,processed,
DAVIS,val,kite-surf,00005,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00005.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00005_pred.png,processed,
DAVIS,val,kite-surf,00006,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00006.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00006_pred.png,processed,
DAVIS,val,kite-surf,00007,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00007.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00007_pred.png,processed,
DAVIS,val,kite-surf,00008,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00008.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00008_pred.png,processed,
DAVIS,val,kite-surf,00009,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00009.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00009_pred.png,processed,
DAVIS,val,kite-surf,00010,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00010.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00010_pred.png,processed,
DAVIS,val,kite-surf,00011,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00011.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00011_pred.png,processed,
DAVIS,val,kite-surf,00012,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00012.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00012_pred.png,processed,
DAVIS,val,kite-surf,00013,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00013.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00013_pred.png,processed,
DAVIS,val,kite-surf,00014,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00014.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00014_pred.png,processed,
DAVIS,val,kite-surf,00015,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00015.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00015_pred.png,processed,
DAVIS,val,kite-surf,00016,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00016.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00016_pred.png,processed,
DAVIS,val,kite-surf,00017,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00017.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00017_pred.png,processed,
DAVIS,val,kite-surf,00018,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00018.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00018_pred.png,processed,
DAVIS,val,kite-surf,00019,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00019.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00019_pred.png,processed,
DAVIS,val,kite-surf,00020,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00020.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00020_pred.png,processed,
DAVIS,val,kite-surf,00021,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00021.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00021_pred.png,processed,
DAVIS,val,kite-surf,00022,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00022.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00022_pred.png,processed,
DAVIS,val,kite-surf,00023,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00023.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00023_pred.png,processed,
DAVIS,val,kite-surf,00024,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00024.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00024_pred.png,processed,
DAVIS,val,kite-surf,00025,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00025.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00025_pred.png,processed,
DAVIS,val,kite-surf,00026,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00026.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00026_pred.png,processed,
DAVIS,val,kite-surf,00027,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00027.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00027_pred.png,processed,
DAVIS,val,kite-surf,00028,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00028.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00028_pred.png,processed,
DAVIS,val,kite-surf,00029,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00029.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00029_pred.png,processed,
DAVIS,val,kite-surf,00030,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00030.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00030_pred.png,processed,
DAVIS,val,kite-surf,00031,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00031.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00031_pred.png,processed,
DAVIS,val,kite-surf,00032,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00032.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00032_pred.png,processed,
DAVIS,val,kite-surf,00033,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00033.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00033_pred.png,processed,
DAVIS,val,kite-surf,00034,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00034.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00034_pred.png,processed,
DAVIS,val,kite-surf,00035,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00035.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00035_pred.png,processed,
DAVIS,val,kite-surf,00036,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00036.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00036_pred.png,processed,
DAVIS,val,kite-surf,00037,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00037.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00037_pred.png,processed,
DAVIS,val,kite-surf,00038,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00038.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00038_pred.png,processed,
DAVIS,val,kite-surf,00039,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00039.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00039_pred.png,processed,
DAVIS,val,kite-surf,00040,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00040.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00040_pred.png,processed,
DAVIS,val,kite-surf,00041,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00041.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00041_pred.png,processed,
DAVIS,val,kite-surf,00042,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00042.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00042_pred.png,processed,
DAVIS,val,kite-surf,00043,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00043.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00043_pred.png,processed,
DAVIS,val,kite-surf,00044,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00044.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00044_pred.png,processed,
DAVIS,val,kite-surf,00045,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00045.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00045_pred.png,processed,
DAVIS,val,kite-surf,00046,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00046.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00046_pred.png,processed,
DAVIS,val,kite-surf,00047,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00047.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00047_pred.png,processed,
DAVIS,val,kite-surf,00048,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00048.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00048_pred.png,processed,
DAVIS,val,kite-surf,00049,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/kite-surf/00049.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/kite-surf/00049_pred.png,processed,
DAVIS,val,lab-coat,00000,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00000.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00000_pred.png,processed,
DAVIS,val,lab-coat,00001,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00001.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00001_pred.png,processed,
DAVIS,val,lab-coat,00002,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00002.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00002_pred.png,processed,
DAVIS,val,lab-coat,00003,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00003.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00003_pred.png,processed,
DAVIS,val,lab-coat,00004,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00004.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00004_pred.png,processed,
DAVIS,val,lab-coat,00005,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00005.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00005_pred.png,processed,
DAVIS,val,lab-coat,00006,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00006.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00006_pred.png,processed,
DAVIS,val,lab-coat,00007,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00007.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00007_pred.png,processed,
DAVIS,val,lab-coat,00008,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00008.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00008_pred.png,processed,
DAVIS,val,lab-coat,00009,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00009.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00009_pred.png,processed,
DAVIS,val,lab-coat,00010,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00010.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00010_pred.png,processed,
DAVIS,val,lab-coat,00011,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00011.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00011_pred.png,processed,
DAVIS,val,lab-coat,00012,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00012.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00012_pred.png,processed,
DAVIS,val,lab-coat,00013,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00013.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00013_pred.png,processed,
DAVIS,val,lab-coat,00014,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00014.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00014_pred.png,processed,
DAVIS,val,lab-coat,00015,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00015.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00015_pred.png,processed,
DAVIS,val,lab-coat,00016,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00016.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00016_pred.png,processed,
DAVIS,val,lab-coat,00017,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00017.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00017_pred.png,processed,
DAVIS,val,lab-coat,00018,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00018.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00018_pred.png,processed,
DAVIS,val,lab-coat,00019,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00019.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00019_pred.png,processed,
DAVIS,val,lab-coat,00020,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00020.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00020_pred.png,processed,
DAVIS,val,lab-coat,00021,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00021.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00021_pred.png,processed,
DAVIS,val,lab-coat,00022,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00022.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00022_pred.png,processed,
DAVIS,val,lab-coat,00023,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00023.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00023_pred.png,processed,
DAVIS,val,lab-coat,00024,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00024.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00024_pred.png,processed,
DAVIS,val,lab-coat,00025,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00025.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00025_pred.png,processed,
DAVIS,val,lab-coat,00026,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00026.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00026_pred.png,processed,
DAVIS,val,lab-coat,00027,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00027.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00027_pred.png,processed,
DAVIS,val,lab-coat,00028,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00028.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00028_pred.png,processed,
DAVIS,val,lab-coat,00029,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00029.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00029_pred.png,processed,
DAVIS,val,lab-coat,00030,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00030.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00030_pred.png,processed,
DAVIS,val,lab-coat,00031,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00031.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00031_pred.png,processed,
DAVIS,val,lab-coat,00032,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00032.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00032_pred.png,processed,
DAVIS,val,lab-coat,00033,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00033.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00033_pred.png,processed,
DAVIS,val,lab-coat,00034,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00034.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00034_pred.png,processed,
DAVIS,val,lab-coat,00035,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00035.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00035_pred.png,processed,
DAVIS,val,lab-coat,00036,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00036.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00036_pred.png,processed,
DAVIS,val,lab-coat,00037,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00037.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00037_pred.png,processed,
DAVIS,val,lab-coat,00038,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00038.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00038_pred.png,processed,
DAVIS,val,lab-coat,00039,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/JPEGImages/Full-Resolution/lab-coat/00039.jpg,/mnt/hdd2tC/tmp/opencode/datasets/DAVIS/depthImages/Full-Resolution/lab-coat/00039_pred.png,processed,
